fecha,Causas externas de morbilidad y de mortalidad,COVID-19,Tumores [Neoplasias],"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema circulatorio ,Enfermedades del sistema genitourinario,Enfermedades del sistema respiratorio ,Trastornos mentales y del comportamiento,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del sistema nervioso central,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ","Malformaciones congénitas, deformidades y anomalías cromosómicas","Embarazo, parto y puerperio",Ciertas afecciones originadas en el período perinatal,Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Códigos para propósitos especiales
2017-06-18,28,0,69,24,106,15,42,10,7,1,19,18,32,1,2,0,0,0,0,0,0
2017-06-19,20,0,64,21,95,20,58,7,8,0,13,6,22,2,1,5,0,1,0,0,0
2017-06-20,15,0,89,24,124,13,56,9,8,2,20,14,37,4,1,1,0,1,0,0,0
2017-06-21,18,0,105,20,96,6,47,7,9,0,18,9,34,2,1,2,0,1,0,0,0
2017-06-22,20,0,80,28,107,19,50,10,15,4,15,18,17,0,3,3,0,3,0,0,0
2017-06-23,24,0,77,16,106,13,51,7,3,1,21,6,37,4,4,3,0,2,0,0,0
2017-06-24,20,0,86,13,105,18,56,8,7,5,13,13,26,3,0,4,0,0,0,0,0
2017-06-25,17,0,80,17,110,12,54,8,7,4,10,9,26,0,4,0,0,1,0,0,0
2017-06-26,26,0,69,25,107,18,61,6,10,1,12,10,22,1,1,5,0,2,0,0,0
2017-06-27,21,0,86,31,104,12,56,13,9,2,15,11,21,5,2,2,0,3,0,0,0
2017-06-28,12,0,81,27,97,17,53,5,4,2,13,9,22,3,1,0,1,1,0,0,0
2017-06-29,24,0,70,21,107,10,50,7,6,2,14,13,25,3,1,6,0,1,0,0,0
2017-06-30,21,0,73,21,98,15,44,4,13,2,12,10,25,3,0,0,0,5,0,0,0
2017-07-01,25,0,74,22,90,16,58,4,6,6,11,7,22,1,3,1,0,3,0,0,0
2017-07-02,28,0,62,28,99,11,50,5,6,2,9,17,23,4,1,1,1,8,0,0,0
2017-07-03,22,0,79,28,105,13,41,7,6,0,13,6,24,0,3,3,0,1,0,0,0
2017-07-04,16,0,71,22,78,7,55,11,5,1,14,4,21,2,4,4,0,1,0,0,0
2017-07-05,17,0,86,25,82,15,38,8,9,1,13,9,24,2,0,1,0,3,0,0,0
2017-07-06,19,0,64,25,101,7,48,6,8,3,13,6,28,1,3,4,0,3,0,0,0
2017-07-07,21,0,75,18,95,14,56,4,8,3,15,9,22,5,0,2,0,1,0,0,0
2017-07-08,25,0,76,25,96,11,59,5,3,1,17,13,21,0,3,4,0,2,0,0,0
2017-07-09,30,0,71,23,104,8,50,3,6,2,10,8,18,2,1,2,0,1,0,0,0
2017-07-10,21,0,83,19,103,8,47,8,6,1,16,7,22,1,3,2,1,3,0,0,0
2017-07-11,15,0,61,19,92,13,53,4,7,1,13,11,21,0,2,4,0,5,0,0,0
2017-07-12,13,0,74,13,107,13,38,1,5,1,12,8,22,1,3,4,0,2,0,0,0
2017-07-13,17,0,70,19,105,13,48,6,6,4,9,6,23,1,2,8,0,4,0,0,0
2017-07-14,23,0,80,23,78,11,40,13,7,1,14,9,22,5,1,2,0,3,0,0,0
2017-07-15,20,0,75,22,93,10,33,8,6,0,12,14,17,1,1,3,0,2,0,0,0
2017-07-16,20,0,73,25,96,16,44,6,1,0,19,10,16,0,2,3,0,1,0,0,0
2017-07-17,25,0,77,22,115,15,49,9,7,3,8,15,24,2,2,1,0,5,0,0,0
2017-07-18,16,0,90,25,112,15,44,10,9,1,17,13,23,3,1,3,0,2,0,0,0
2017-07-19,23,0,81,13,76,10,46,11,10,0,16,12,30,5,3,6,1,1,0,0,0
2017-07-20,19,0,77,18,92,9,45,9,10,3,13,5,19,1,2,3,1,1,0,0,0
2017-07-21,20,0,71,22,96,12,47,8,12,1,11,4,25,2,2,0,0,1,0,0,0
2017-07-22,14,0,81,19,88,12,43,4,3,1,5,6,24,3,3,3,0,6,0,0,0
2017-07-23,26,0,77,23,103,5,31,3,9,1,10,15,26,1,4,1,0,1,0,0,0
2017-07-24,18,0,62,18,101,15,48,3,3,3,14,9,26,3,2,2,0,1,0,0,0
2017-07-25,19,0,73,18,91,14,35,3,5,5,19,7,27,2,1,4,0,1,0,0,0
2017-07-26,14,0,70,24,86,14,40,7,11,2,14,6,31,2,3,6,0,0,0,0,0
2017-07-27,13,0,76,27,86,9,42,4,7,3,18,10,28,1,1,0,0,4,0,0,0
2017-07-28,19,0,86,16,87,11,43,5,8,3,18,10,35,3,2,5,0,2,0,0,0
2017-07-29,25,0,80,20,97,13,35,3,7,5,14,8,22,4,3,2,0,3,0,0,0
2017-07-30,22,0,80,22,82,12,39,8,8,2,15,9,34,2,0,0,0,2,0,0,0
2017-07-31,22,0,79,24,81,13,46,7,7,1,9,8,22,1,2,1,0,2,0,0,0
2017-08-01,15,0,80,17,91,9,39,7,5,4,10,9,27,1,5,0,0,1,0,0,0
2017-08-02,24,0,84,22,90,10,37,10,9,4,8,6,26,2,3,3,0,1,0,0,0
2017-08-03,23,0,76,24,100,12,34,6,14,0,8,14,28,2,1,5,0,0,0,0,0
2017-08-04,15,0,71,16,108,9,31,6,5,2,13,8,14,3,0,4,0,3,0,0,0
2017-08-05,19,0,69,18,88,11,41,9,6,5,12,8,31,3,3,1,0,4,0,0,0
2017-08-06,32,0,74,17,84,16,31,5,9,1,12,10,28,1,0,1,0,1,0,0,0
2017-08-07,15,0,72,22,103,15,47,6,6,0,10,8,23,2,2,4,2,4,0,0,0
2017-08-08,9,0,72,9,95,13,23,6,11,2,16,5,21,3,0,3,0,3,0,0,0
2017-08-09,22,0,74,17,115,8,38,5,8,1,14,5,17,2,4,0,0,2,0,0,0
2017-08-10,19,0,71,16,75,15,44,9,2,1,12,9,15,4,2,2,0,2,0,0,0
2017-08-11,21,0,73,25,87,10,28,4,3,1,4,11,16,2,1,4,0,2,0,0,0
2017-08-12,34,0,81,15,87,12,34,5,4,0,11,9,26,0,2,2,0,2,0,0,0
2017-08-13,25,0,63,13,91,7,49,8,5,3,12,10,25,3,1,3,0,2,0,0,0
2017-08-14,23,0,59,19,91,16,32,7,7,2,13,15,24,1,2,6,0,2,0,0,0
2017-08-15,20,0,72,14,92,10,34,6,5,1,12,9,21,2,1,6,1,2,0,0,0
2017-08-16,25,0,65,21,83,11,36,6,4,2,6,10,19,2,1,6,0,0,0,0,0
2017-08-17,20,0,86,22,81,11,45,6,8,3,11,9,18,2,0,1,0,4,0,0,0
2017-08-18,14,0,76,23,92,12,45,7,7,1,8,9,20,1,3,3,0,6,0,0,0
2017-08-19,24,0,79,15,96,6,42,2,4,2,9,7,23,2,2,2,0,1,0,0,0
2017-08-20,17,0,78,13,74,6,43,6,5,4,10,4,16,2,1,2,0,0,0,0,0
2017-08-21,18,0,70,17,98,14,43,8,6,4,14,7,16,2,0,2,0,2,0,0,0
2017-08-22,14,0,68,17,93,17,24,9,8,0,7,13,25,4,1,4,1,0,0,0,0
2017-08-23,20,0,67,19,76,13,30,7,9,1,15,9,15,6,0,0,0,4,0,0,0
2017-08-24,23,0,65,15,92,5,30,6,6,0,10,11,23,1,1,4,0,4,0,0,0
2017-08-25,13,0,62,20,83,13,41,5,9,3,8,6,23,3,2,1,0,1,0,0,0
2017-08-26,28,0,71,16,96,9,28,3,5,2,10,3,23,2,3,1,0,0,0,0,0
2017-08-27,28,0,81,13,88,9,39,3,5,2,11,10,22,2,1,1,0,1,0,0,0
2017-08-28,23,0,82,14,82,10,24,5,9,2,7,9,24,2,2,2,0,3,0,0,0
2017-08-29,25,0,65,17,92,15,41,4,8,1,14,6,16,1,0,2,1,0,0,0,0
2017-08-30,25,0,74,12,113,15,38,6,2,3,13,8,17,2,1,2,0,3,0,0,0
2017-08-31,18,0,77,24,70,5,38,5,6,1,18,8,18,1,1,2,0,1,0,0,0
2017-09-01,14,0,83,16,81,9,44,6,8,2,11,9,11,3,2,2,1,1,0,0,0
2017-09-02,30,0,65,18,79,10,39,7,5,2,10,4,23,2,0,1,0,2,0,0,0
2017-09-03,24,0,81,18,96,9,30,3,3,3,14,14,13,1,2,0,0,2,0,0,0
2017-09-04,21,0,73,19,84,13,34,11,9,2,17,5,15,2,0,3,0,0,0,0,0
2017-09-05,15,0,75,17,76,17,29,4,5,2,12,5,16,4,2,2,0,1,0,0,0
2017-09-06,21,0,67,14,79,10,36,8,9,4,17,9,16,1,1,0,0,2,0,0,0
2017-09-07,20,0,81,18,79,13,32,5,3,0,10,1,21,4,0,5,0,1,0,0,0
2017-09-08,21,0,91,21,71,10,37,7,3,0,9,6,17,0,2,1,0,2,0,0,0
2017-09-09,22,0,87,16,95,12,27,4,6,1,10,9,25,1,3,2,0,4,0,0,0
2017-09-10,28,0,78,16,95,5,24,9,4,1,11,7,20,1,2,2,0,4,0,0,0
2017-09-11,16,0,73,17,84,8,36,8,8,2,15,10,20,2,2,0,0,1,0,0,0
2017-09-12,31,0,78,24,94,10,35,4,5,3,17,5,20,2,1,1,0,2,0,0,0
2017-09-13,19,0,73,14,72,16,31,6,6,0,16,5,23,4,2,3,0,1,0,0,0
2017-09-14,14,0,89,16,98,8,22,1,4,1,12,15,23,3,1,5,0,4,0,0,0
2017-09-15,16,0,89,15,86,13,28,4,6,1,13,9,16,1,3,1,0,1,0,0,0
2017-09-16,29,0,84,16,83,14,40,6,6,4,17,3,16,2,0,3,0,1,0,0,0
2017-09-17,25,0,79,25,96,10,26,8,5,1,9,7,15,2,1,5,0,0,0,0,0
2017-09-18,21,0,89,26,96,11,27,5,10,4,9,10,18,3,3,1,1,3,0,0,0
2017-09-19,31,0,61,17,106,12,28,10,5,1,18,10,25,2,1,0,0,0,0,0,0
2017-09-20,23,0,73,19,95,10,26,6,6,0,11,8,24,3,2,5,1,1,0,0,0
2017-09-21,14,0,93,16,91,10,37,6,6,0,12,9,25,1,5,2,0,4,0,0,0
2017-09-22,22,0,82,15,106,5,39,6,8,3,14,8,22,3,1,5,2,4,0,0,0
2017-09-23,21,0,86,17,87,5,37,3,10,1,10,7,18,3,1,2,0,1,0,0,0
2017-09-24,26,0,75,11,89,6,29,3,4,1,15,5,25,3,1,4,0,2,0,0,0
2017-09-25,20,0,96,15,81,14,29,9,9,4,12,9,20,1,0,1,1,3,0,0,0
2017-09-26,21,0,88,12,90,16,37,5,8,2,8,4,27,2,0,2,0,0,0,0,0
2017-09-27,15,0,80,12,87,8,40,6,10,3,7,7,21,0,1,2,0,0,0,0,0
2017-09-28,11,0,83,15,77,8,31,5,7,3,10,5,16,2,0,0,0,3,0,0,0
2017-09-29,22,0,71,21,85,13,31,6,5,2,15,4,19,5,0,0,0,1,0,0,0
2017-09-30,22,0,87,20,73,10,25,2,4,4,10,11,19,6,2,3,0,1,0,0,0
2017-10-01,23,0,59,29,79,14,31,3,9,0,11,7,13,2,2,0,1,2,0,0,0
2017-10-02,15,0,70,23,87,12,30,5,5,1,12,6,21,1,2,2,0,1,0,0,0
2017-10-03,19,0,79,23,79,8,31,5,2,4,15,9,24,3,2,4,0,4,0,0,0
2017-10-04,13,0,85,10,81,12,37,5,5,1,13,7,20,1,0,6,0,2,0,0,0
2017-10-05,12,0,73,22,82,8,27,6,4,1,11,2,23,2,1,5,0,4,0,0,0
2017-10-06,29,0,83,17,68,11,30,9,7,1,6,7,21,2,4,2,0,0,0,0,0
2017-10-07,13,0,70,16,76,15,23,3,10,2,9,5,30,3,4,1,0,2,0,0,0
2017-10-08,27,0,85,14,81,11,43,7,8,2,7,6,24,3,4,2,0,1,0,0,0
2017-10-09,22,0,82,10,62,15,32,6,6,1,5,8,19,3,1,2,0,4,0,0,0
2017-10-10,26,0,72,15,81,8,26,4,3,1,13,9,24,3,0,2,0,2,0,0,0
2017-10-11,11,0,85,18,87,5,34,11,6,3,10,5,24,3,1,2,0,0,0,0,0
2017-10-12,18,0,76,15,68,8,26,2,5,3,9,12,21,2,2,1,0,3,0,0,0
2017-10-13,21,0,66,17,78,9,27,2,6,0,7,11,17,3,1,5,0,0,0,0,0
2017-10-14,24,0,67,15,72,6,31,3,7,1,11,8,19,4,2,2,0,1,0,0,0
2017-10-15,27,0,86,16,72,11,29,4,6,2,13,4,28,1,1,2,0,0,0,0,0
2017-10-16,22,0,68,18,88,13,25,7,1,2,11,6,22,4,3,2,0,0,0,0,0
2017-10-17,24,0,72,15,67,15,25,8,4,0,7,6,24,3,0,3,0,0,0,0,0
2017-10-18,24,0,76,22,67,9,33,4,4,3,14,6,21,1,2,3,0,2,0,0,0
2017-10-19,16,0,77,14,82,9,23,3,6,2,14,9,23,0,1,4,0,0,0,0,0
2017-10-20,29,0,80,15,71,17,23,6,7,0,7,6,17,3,2,3,1,1,0,0,0
2017-10-21,30,0,54,16,72,15,28,5,5,2,9,11,19,2,1,1,0,6,0,0,0
2017-10-22,28,0,73,9,65,13,28,2,5,3,7,6,14,2,2,5,0,1,0,0,0
2017-10-23,25,0,61,15,73,10,16,7,5,2,7,7,23,0,1,0,0,3,0,0,0
2017-10-24,16,0,80,11,86,10,35,5,6,5,10,7,25,3,1,1,0,3,0,0,0
2017-10-25,16,0,75,15,73,10,21,4,4,1,12,6,18,3,4,2,0,3,0,0,0
2017-10-26,19,0,78,8,66,15,24,3,7,0,7,6,23,1,1,2,0,3,0,0,0
2017-10-27,15,0,75,16,68,5,29,4,5,4,11,10,15,1,3,3,0,2,0,0,0
2017-10-28,17,0,58,10,75,6,19,5,9,3,5,5,15,2,1,3,0,0,0,0,0
2017-10-29,19,0,77,16,91,6,22,2,5,2,14,8,15,2,1,3,0,0,0,0,0
2017-10-30,22,0,59,14,86,10,26,3,8,3,6,10,21,1,0,1,0,2,0,0,0
2017-10-31,16,0,72,18,65,6,12,9,7,4,12,7,25,3,2,4,0,0,0,0,0
2017-11-01,21,0,71,17,67,11,24,5,5,2,10,5,16,3,1,0,0,1,0,0,0
2017-11-02,16,0,58,15,75,9,18,4,9,1,15,1,21,2,1,3,0,0,0,0,0
2017-11-03,13,0,64,16,70,6,30,5,7,2,12,4,20,2,1,3,1,1,0,0,0
2017-11-04,20,0,74,11,60,13,20,5,6,1,7,8,18,2,1,2,0,1,0,0,0
2017-11-05,29,0,74,17,70,11,32,7,7,0,9,6,21,2,1,2,0,1,0,0,0
2017-11-06,21,0,86,19,88,7,35,5,11,0,8,7,17,2,0,2,0,2,0,0,0
2017-11-07,24,0,94,17,71,6,19,2,5,2,13,7,19,3,2,1,0,1,0,0,0
2017-11-08,22,0,80,15,66,14,25,8,11,0,12,5,17,5,2,4,0,3,0,0,0
2017-11-09,23,0,73,26,66,5,22,6,5,4,15,8,24,1,1,0,2,0,0,0,0
2017-11-10,16,0,64,11,72,6,25,4,5,0,12,6,20,0,2,2,0,4,0,0,0
2017-11-11,27,0,75,12,65,11,27,6,4,1,15,7,21,1,1,2,0,3,0,0,0
2017-11-12,34,0,70,19,79,6,25,3,4,1,10,7,15,3,4,3,2,2,0,0,0
2017-11-13,17,0,75,13,80,11,29,5,4,0,17,8,19,3,3,3,0,4,0,0,0
2017-11-14,16,0,74,11,66,10,20,3,8,2,8,5,17,1,3,1,0,4,0,0,0
2017-11-15,23,0,70,18,60,8,20,8,7,0,9,7,23,3,1,0,0,1,0,0,0
2017-11-16,13,0,79,12,65,8,25,3,5,2,14,5,16,2,1,3,0,1,0,0,0
2017-11-17,14,0,75,13,64,9,18,6,8,1,6,7,24,1,3,3,0,3,0,0,0
2017-11-18,17,0,94,17,70,12,21,4,7,3,12,4,21,1,1,1,0,4,0,0,0
2017-11-19,19,0,57,16,60,5,19,1,8,1,7,6,19,2,1,5,1,4,0,0,0
2017-11-20,20,0,67,11,80,14,22,9,4,1,10,11,24,0,0,1,0,3,0,0,0
2017-11-21,13,0,73,14,73,7,32,10,9,4,6,4,16,6,4,2,1,0,0,0,0
2017-11-22,18,0,78,10,69,6,14,9,6,3,8,6,18,0,2,2,0,3,0,0,0
2017-11-23,24,0,78,15,79,10,27,3,4,2,8,6,23,0,1,5,0,1,0,0,0
2017-11-24,17,0,71,17,73,7,26,10,6,0,10,8,25,1,1,0,0,2,0,1,0
2017-11-25,23,0,85,18,73,10,28,5,7,1,11,2,12,3,1,1,0,1,0,0,0
2017-11-26,18,0,78,12,80,12,22,2,9,2,8,10,24,2,5,2,0,5,0,0,0
2017-11-27,19,0,59,14,67,2,33,5,2,2,14,4,28,1,2,2,0,1,0,0,0
2017-11-28,16,0,74,9,66,6,26,6,4,1,10,6,16,2,3,2,0,4,0,0,0
2017-11-29,21,0,78,10,74,8,28,3,5,0,11,7,24,0,1,2,1,1,0,0,0
2017-11-30,21,0,71,9,59,9,22,8,3,1,8,6,23,2,2,2,0,1,0,0,0
2017-12-01,17,0,96,8,75,7,24,5,4,0,8,14,25,4,4,2,0,4,0,0,0
2017-12-02,20,0,66,19,73,6,25,8,10,2,6,7,20,2,1,2,0,0,0,0,0
2017-12-03,19,0,74,15,73,9,18,5,5,2,4,7,20,3,2,4,0,2,0,0,0
2017-12-04,24,0,66,10,78,13,17,4,7,2,14,6,16,0,0,3,0,3,0,0,0
2017-12-05,19,0,73,10,67,10,20,5,4,1,10,5,13,4,0,1,0,1,0,0,0
2017-12-06,17,0,76,12,61,5,18,5,5,4,13,5,19,2,0,6,0,2,0,0,0
2017-12-07,25,0,86,9,64,12,20,5,7,2,6,3,27,2,0,3,0,1,0,0,0
2017-12-08,19,0,76,17,71,10,18,3,5,1,13,10,21,2,1,0,0,5,0,0,0
2017-12-09,23,0,66,11,70,20,29,6,6,2,9,12,22,2,1,2,0,3,0,0,0
2017-12-10,21,0,79,12,76,9,31,5,5,1,11,7,13,3,2,0,1,3,0,0,0
2017-12-11,14,0,76,12,78,16,24,1,4,0,12,10,19,1,5,1,0,2,0,0,0
2017-12-12,16,0,69,13,78,7,25,5,3,3,6,6,27,2,1,4,1,1,0,0,0
2017-12-13,14,0,69,15,75,8,36,7,5,0,9,8,12,4,0,3,1,0,0,0,0
2017-12-14,23,0,70,21,64,18,24,1,7,2,7,3,18,2,0,4,0,5,0,0,0
2017-12-15,29,0,63,16,75,13,32,5,4,1,11,6,30,4,3,0,1,1,0,0,0
2017-12-16,41,0,62,15,79,6,21,6,7,3,9,3,19,1,2,1,0,3,0,0,0
2017-12-17,14,0,61,22,69,7,26,6,3,1,6,7,19,1,3,2,0,1,0,0,0
2017-12-18,18,0,72,13,61,8,26,2,3,1,12,7,26,2,3,1,0,1,0,0,0
2017-12-19,12,0,76,21,68,8,26,7,3,3,7,3,20,1,3,3,0,2,0,0,0
2017-12-20,24,0,79,15,64,9,27,2,9,0,7,8,25,2,2,5,0,4,0,0,0
2017-12-21,19,0,74,13,72,9,26,3,5,4,9,7,25,2,3,1,0,3,0,0,0
2017-12-22,22,0,74,10,73,4,34,5,8,2,16,2,22,2,1,3,0,3,0,0,0
2017-12-23,15,0,56,15,54,15,21,1,5,0,6,6,6,3,2,4,1,5,0,0,0
2017-12-24,22,0,64,9,52,15,16,1,5,0,7,7,24,2,4,1,0,3,0,0,0
2017-12-25,28,0,97,13,81,9,31,9,8,2,10,11,19,1,1,3,0,4,0,0,0
2017-12-26,22,0,77,19,73,13,27,6,6,0,11,7,27,3,0,0,0,0,0,0,0
2017-12-27,24,0,67,14,66,13,28,4,7,3,12,10,20,2,1,4,1,1,0,0,0
2017-12-28,13,0,67,13,55,12,29,4,5,0,9,9,12,5,1,0,0,1,0,0,0
2017-12-29,8,0,42,9,36,7,16,3,5,3,7,1,10,0,1,1,0,3,0,0,0
2017-12-30,23,0,52,5,43,5,10,8,4,1,7,7,9,2,0,2,0,4,0,0,0
2017-12-31,20,0,73,14,58,7,19,0,5,3,12,8,15,1,5,2,0,3,0,0,0
2018-01-01,51,0,65,12,69,11,31,6,5,3,17,6,27,2,0,0,0,3,0,0,0
2018-01-02,32,0,57,9,66,16,26,7,4,3,14,11,14,1,3,1,1,4,0,0,0
2018-01-03,25,0,65,10,63,7,30,5,7,0,11,7,28,0,3,3,1,3,0,0,0
2018-01-04,24,0,85,7,64,9,24,9,9,4,13,10,19,2,3,1,0,1,0,0,0
2018-01-05,17,0,72,10,70,15,19,7,3,0,13,6,15,4,3,7,0,3,0,0,0
2018-01-06,23,0,81,13,71,10,24,5,5,1,13,7,16,2,1,3,2,5,0,0,0
2018-01-07,29,0,74,14,66,9,21,4,7,2,13,7,21,1,0,5,0,1,0,0,0
2018-01-08,22,0,61,12,61,8,31,4,4,2,11,13,23,2,1,2,0,1,0,0,0
2018-01-09,24,0,72,10,66,10,19,7,3,0,13,8,26,3,1,3,0,3,0,0,0
2018-01-10,21,0,69,14,69,9,33,6,6,4,14,5,18,1,1,3,0,3,0,0,0
2018-01-11,16,0,63,9,78,7,28,4,7,1,10,5,23,3,1,2,0,0,0,0,0
2018-01-12,17,0,75,9,62,15,17,3,9,0,12,6,15,2,0,3,0,2,0,0,0
2018-01-13,23,0,61,10,68,11,27,8,2,0,14,5,15,2,0,3,0,3,0,0,0
2018-01-14,28,0,72,6,51,5,33,3,4,0,12,12,12,2,2,3,0,1,0,0,0
2018-01-15,22,0,59,8,61,4,23,4,7,3,5,10,21,2,1,3,1,2,0,0,0
2018-01-16,23,0,85,7,83,8,25,2,4,2,16,2,26,2,1,3,0,2,0,0,0
2018-01-17,19,0,85,7,63,8,31,4,3,0,11,6,26,1,2,5,0,0,0,0,0
2018-01-18,17,0,80,11,55,6,19,8,6,1,17,4,27,0,1,1,0,2,0,0,0
2018-01-19,17,0,71,14,65,6,24,5,5,1,13,9,14,4,2,4,0,1,0,0,0
2018-01-20,19,0,68,7,70,11,27,8,6,0,6,6,21,4,1,2,0,2,0,0,0
2018-01-21,36,0,55,13,50,7,24,3,10,0,10,2,21,1,4,1,0,4,0,0,0
2018-01-22,16,0,74,10,78,11,34,2,5,0,7,10,16,1,1,2,0,1,0,0,0
2018-01-23,15,0,72,10,67,11,22,3,11,2,14,1,14,2,3,4,0,1,0,0,0
2018-01-24,16,0,81,8,75,9,28,5,8,0,6,8,13,2,1,4,1,0,0,0,0
2018-01-25,22,0,60,7,76,8,32,4,3,4,4,6,14,1,4,4,0,2,0,0,0
2018-01-26,18,0,78,12,59,6,23,2,7,0,15,10,16,3,1,1,0,0,0,0,0
2018-01-27,21,0,68,9,60,10,25,6,3,0,10,2,16,1,1,1,0,4,0,0,0
2018-01-28,39,0,66,4,72,5,14,4,9,0,7,7,16,3,2,5,0,1,0,0,0
2018-01-29,19,0,73,13,68,9,23,4,5,1,14,8,22,2,2,0,0,4,0,0,0
2018-01-30,17,0,81,5,71,12,23,6,6,0,4,5,19,2,1,3,0,1,0,0,0
2018-01-31,20,0,79,8,71,8,22,5,5,1,11,7,32,0,2,1,0,3,0,0,0
2018-02-01,21,0,78,9,65,8,16,3,3,2,17,4,21,1,0,3,0,2,0,0,0
2018-02-02,17,0,85,13,72,13,24,2,4,2,7,5,22,0,1,2,0,1,0,0,0
2018-02-03,27,0,68,12,70,12,27,11,9,0,9,6,19,3,2,2,0,2,0,0,0
2018-02-04,38,0,87,15,73,7,19,9,8,2,8,10,14,2,0,2,0,1,0,0,0
2018-02-05,30,0,82,10,60,17,27,2,8,1,8,10,15,1,0,1,0,1,0,0,0
2018-02-06,20,0,79,11,65,11,27,3,13,3,6,4,16,1,0,1,0,0,0,0,0
2018-02-07,22,0,73,14,71,2,27,3,8,1,7,5,16,2,0,5,0,3,0,0,0
2018-02-08,16,0,65,8,64,11,21,3,3,2,8,12,21,1,1,2,0,4,0,0,0
2018-02-09,20,0,73,14,60,11,17,6,3,0,9,6,19,1,1,4,1,0,0,0,0
2018-02-10,29,0,78,11,82,12,27,3,6,3,10,8,20,1,1,2,0,2,0,0,0
2018-02-11,23,0,67,8,65,10,27,3,5,1,9,8,11,4,0,1,0,2,0,0,0
2018-02-12,30,0,82,9,69,11,18,3,11,2,17,5,15,3,0,1,2,4,0,0,0
2018-02-13,16,0,83,22,68,10,25,4,7,1,8,4,23,5,2,3,0,3,0,0,0
2018-02-14,23,0,79,8,79,7,21,4,6,2,14,3,19,1,1,1,0,5,0,0,0
2018-02-15,16,0,84,18,58,8,15,6,10,0,10,10,21,1,3,1,0,2,0,0,0
2018-02-16,27,0,79,14,59,7,16,5,3,1,12,3,31,4,4,1,0,1,0,0,0
2018-02-17,29,0,58,8,69,9,18,7,4,2,8,3,18,2,1,2,0,2,0,0,0
2018-02-18,23,0,72,14,74,7,21,5,7,2,12,8,23,1,3,3,0,2,0,0,0
2018-02-19,20,0,86,8,63,12,24,5,5,2,10,9,21,5,1,4,0,1,0,0,0
2018-02-20,15,0,65,8,69,4,28,2,2,1,10,6,17,3,1,3,0,5,0,0,0
2018-02-21,17,0,68,5,59,9,26,9,5,3,5,2,26,1,1,2,0,1,0,0,0
2018-02-22,21,0,88,9,70,11,27,2,3,1,7,8,26,1,4,2,0,2,0,0,0
2018-02-23,24,0,73,13,63,7,23,6,7,1,8,12,18,1,0,4,0,1,0,0,0
2018-02-24,26,0,68,10,59,12,27,6,7,3,7,1,16,5,0,0,0,0,0,0,0
2018-02-25,21,0,69,10,72,10,14,5,10,4,10,11,23,0,1,3,0,2,0,0,0
2018-02-26,17,0,80,15,75,12,24,2,7,0,3,5,15,3,1,1,0,2,0,0,0
2018-02-27,21,0,65,7,72,5,18,6,4,3,9,3,25,4,0,1,0,1,0,0,0
2018-02-28,16,0,85,11,54,10,33,4,7,1,4,2,23,2,2,2,0,1,0,0,0
2018-03-01,16,0,74,10,62,11,22,5,11,1,4,4,19,0,3,2,0,1,0,0,0
2018-03-02,13,0,73,16,54,8,32,2,5,2,8,7,21,2,2,2,0,0,0,0,0
2018-03-03,29,0,64,11,61,8,18,5,5,4,11,7,21,3,2,3,0,1,0,0,0
2018-03-04,29,0,73,5,75,10,28,6,3,1,8,7,19,5,1,3,0,1,0,0,0
2018-03-05,25,0,64,12,80,5,29,4,4,2,4,6,17,3,1,1,1,3,0,0,0
2018-03-06,19,0,79,7,61,10,16,6,5,1,7,11,19,0,2,1,0,1,0,0,0
2018-03-07,24,0,72,8,60,6,24,8,5,1,8,8,28,6,0,1,0,2,0,0,0
2018-03-08,25,0,85,13,70,11,27,6,4,4,13,8,29,3,4,2,0,2,0,0,0
2018-03-09,23,0,69,9,59,9,29,10,5,4,9,4,23,1,3,3,0,4,0,0,0
2018-03-10,17,0,87,8,67,4,34,4,7,2,15,3,23,0,0,0,0,3,0,0,0
2018-03-11,20,0,87,8,67,4,26,6,4,3,5,5,17,3,1,2,0,2,0,0,0
2018-03-12,15,0,68,8,68,10,17,8,5,2,10,4,17,0,2,1,0,1,0,0,0
2018-03-13,12,0,86,11,64,10,27,3,4,4,9,2,19,1,2,0,0,3,0,0,0
2018-03-14,24,0,80,13,50,14,14,10,6,2,4,5,24,2,0,0,0,2,0,0,0
2018-03-15,21,0,66,7,58,11,28,5,7,0,8,9,22,3,4,3,1,5,0,0,0
2018-03-16,21,0,67,10,58,9,28,6,2,1,11,9,23,5,0,1,0,3,0,0,0
2018-03-17,19,0,69,11,75,11,25,3,5,1,11,3,24,2,3,1,0,3,0,0,0
2018-03-18,30,0,79,8,66,11,24,2,3,2,16,3,20,0,0,3,0,2,0,0,0
2018-03-19,19,0,71,14,66,10,26,5,9,3,6,7,25,1,0,2,0,1,0,0,0
2018-03-20,13,0,76,17,73,5,24,6,5,4,13,4,27,1,1,0,0,3,0,0,0
