fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2018-03-12,0,4,5,2,4,22,27,4,10,6,2,2,0,0,1,0,0,0,0,0,0
2018-03-13,0,5,2,3,0,29,24,2,15,4,1,2,1,0,2,0,0,0,1,0,0
2018-03-14,0,10,5,2,6,32,20,7,7,9,2,0,1,0,1,0,0,0,2,0,0
2018-03-15,0,13,1,2,3,26,22,0,15,8,4,3,0,2,0,0,0,0,5,0,0
2018-03-16,0,6,3,5,2,26,20,5,8,12,2,0,3,0,0,0,0,0,1,0,0
2018-03-17,0,10,3,4,2,20,27,5,9,10,1,1,2,1,1,1,0,0,1,0,0
2018-03-18,0,13,6,5,1,22,25,4,8,9,1,0,0,0,0,2,0,0,0,0,0
2018-03-19,0,4,2,1,1,22,20,5,12,4,4,4,0,0,2,1,0,0,1,0,0
2018-03-20,0,5,3,4,2,28,37,9,13,8,1,2,1,0,1,0,0,0,2,0,0
2018-03-21,0,4,2,2,3,31,36,6,9,7,4,1,1,1,0,1,0,0,1,0,0
2018-03-22,0,5,1,5,5,28,28,3,8,7,1,1,0,0,0,1,0,0,1,0,0
2018-03-23,0,10,3,3,3,32,32,3,12,9,2,1,2,0,0,1,0,0,0,1,0
2018-03-24,0,9,2,5,4,28,18,2,6,3,3,2,1,1,0,0,0,0,1,0,0
2018-03-25,0,5,4,3,3,37,28,0,7,7,3,6,1,0,0,2,0,0,1,0,0
2018-03-26,0,2,4,6,4,22,33,1,10,10,3,4,0,0,1,1,0,0,1,0,0
2018-03-27,0,14,7,2,5,33,25,3,11,12,4,0,0,0,0,2,0,0,0,0,0
2018-03-28,0,6,2,5,2,32,22,6,11,6,1,4,0,0,0,1,0,0,1,0,0
2018-03-29,0,6,3,1,2,22,27,5,10,4,2,3,1,0,1,4,0,0,2,0,0
2018-03-30,0,9,3,5,3,31,22,4,9,9,3,0,1,0,1,0,0,0,1,0,0
2018-03-31,0,6,2,4,4,33,28,3,10,7,2,1,2,1,0,1,0,0,0,0,0
2018-04-01,0,3,3,2,2,26,31,2,9,7,5,3,1,0,0,2,0,0,1,0,0
2018-04-02,0,6,3,4,2,28,28,1,13,5,1,7,1,1,0,1,0,0,0,0,0
2018-04-03,0,9,5,5,5,25,29,1,11,3,1,2,3,0,0,0,0,0,0,0,0
2018-04-04,0,4,2,5,2,21,34,2,7,9,2,0,3,1,0,0,0,0,0,0,0
2018-04-05,0,2,5,2,2,20,24,4,9,10,1,1,0,0,1,2,0,0,0,0,0
2018-04-06,0,5,4,6,0,39,25,5,8,8,6,3,0,2,0,1,0,0,1,0,0
2018-04-07,0,9,3,3,1,33,33,4,15,8,2,3,2,0,1,2,0,0,1,0,0
2018-04-08,0,7,1,6,2,27,26,6,6,8,5,1,0,0,0,1,0,0,2,0,0
2018-04-09,0,7,6,8,6,24,21,5,5,8,0,1,0,2,0,0,0,0,1,0,0
2018-04-10,0,5,0,3,3,25,24,0,13,9,1,5,0,1,0,1,0,0,1,0,0
2018-04-11,0,6,1,6,1,28,32,3,15,7,2,0,2,0,0,0,0,0,0,0,0
2018-04-12,0,5,5,1,2,32,16,5,7,8,0,2,1,0,0,3,0,0,0,0,0
2018-04-13,0,5,7,5,2,35,43,3,15,10,4,2,0,1,0,1,0,0,0,0,0
2018-04-14,0,8,3,5,3,27,24,3,10,7,0,2,2,1,1,1,0,0,1,0,0
2018-04-15,0,6,5,9,2,25,31,3,7,4,3,4,1,0,2,0,0,0,0,0,0
2018-04-16,0,9,1,3,2,25,27,7,9,9,2,1,0,1,0,1,0,0,1,0,0
2018-04-17,0,10,5,4,1,21,24,4,11,7,2,4,0,1,0,1,0,0,0,1,0
2018-04-18,0,8,3,1,4,24,30,4,15,10,4,2,2,1,0,0,0,0,0,0,0
2018-04-19,0,12,3,3,4,30,27,3,14,9,0,4,1,1,1,1,0,0,1,0,0
2018-04-20,0,13,2,3,5,20,24,5,8,10,3,5,1,3,1,0,0,0,0,0,0
2018-04-21,0,10,4,3,1,27,28,4,12,8,2,3,0,1,1,0,0,0,1,0,0
2018-04-22,0,9,4,1,2,29,36,4,8,12,3,0,3,0,2,0,0,0,1,0,0
2018-04-23,0,2,4,2,2,23,22,3,15,5,5,0,0,0,0,1,0,0,0,0,0
2018-04-24,0,3,6,4,4,24,34,3,11,8,3,3,0,0,1,1,0,0,2,1,0
2018-04-25,0,7,1,3,1,28,27,3,6,5,4,4,0,0,0,2,0,0,0,0,0
2018-04-26,0,3,2,4,5,30,30,4,10,6,4,3,0,0,1,0,0,0,0,0,0
2018-04-27,0,7,7,6,2,18,27,4,14,14,3,2,1,0,0,0,0,0,1,0,0
2018-04-28,0,9,0,1,4,25,31,5,16,8,5,0,1,0,0,0,0,0,1,0,0
2018-04-29,0,8,1,2,2,30,20,4,11,10,3,4,2,1,0,2,0,0,0,0,0
2018-04-30,0,6,8,5,2,26,24,2,17,8,4,3,0,0,1,0,0,0,1,0,0
2018-05-01,0,3,1,5,4,33,33,6,8,11,0,4,1,2,1,1,0,0,1,0,0
2018-05-02,0,4,1,4,3,23,42,10,15,8,2,1,1,0,0,0,0,0,1,0,0
2018-05-03,0,5,0,1,3,26,27,4,11,17,2,3,0,0,2,2,0,0,0,0,0
2018-05-04,0,4,1,4,3,22,31,3,13,10,3,5,0,2,2,1,0,0,2,0,0
2018-05-05,0,7,2,4,1,33,21,5,14,11,3,5,0,0,0,0,0,0,3,0,0
2018-05-06,0,6,3,4,3,21,29,3,10,6,3,1,1,0,2,1,0,0,1,0,0
2018-05-07,0,5,1,5,1,27,32,1,9,10,1,1,0,1,0,0,0,0,1,0,0
2018-05-08,0,7,3,7,2,30,27,2,11,8,4,3,0,1,1,1,0,0,2,0,0
2018-05-09,0,5,2,2,3,20,16,2,16,9,2,2,0,0,0,0,0,0,1,0,0
2018-05-10,0,10,5,3,3,40,24,5,9,13,3,3,1,0,0,0,0,0,0,0,0
2018-05-11,0,3,2,3,2,35,31,3,6,6,1,3,1,1,0,0,0,0,0,0,0
2018-05-12,0,4,2,2,4,20,36,6,16,12,5,3,0,0,1,1,0,0,1,0,0
2018-05-13,0,11,0,4,2,35,30,4,16,10,4,0,2,0,0,1,0,0,0,0,0
2018-05-14,0,7,9,3,2,31,35,6,16,4,5,0,0,0,1,2,0,0,0,0,0
2018-05-15,0,9,4,7,3,31,19,4,14,11,6,3,0,0,0,0,0,0,0,0,0
2018-05-16,0,4,5,3,2,28,34,4,10,10,6,1,0,0,1,0,0,0,1,0,0
2018-05-17,0,5,4,5,2,22,27,4,9,9,3,3,1,0,1,2,0,0,1,0,0
2018-05-18,0,10,0,2,3,26,24,2,11,15,5,2,1,1,0,0,0,0,0,0,0
2018-05-19,0,5,3,4,1,25,34,5,17,9,2,3,0,0,0,0,0,0,1,0,0
2018-05-20,0,10,6,7,4,31,30,4,18,10,2,4,2,2,0,2,0,0,0,0,0
2018-05-21,0,11,2,4,0,25,38,8,13,8,4,5,0,2,1,0,0,0,0,0,0
2018-05-22,0,9,5,3,1,18,39,6,11,14,4,2,1,1,1,2,0,0,1,0,0
2018-05-23,0,8,4,3,3,29,34,5,14,6,2,3,3,1,0,0,0,0,0,1,0
2018-05-24,0,8,2,3,3,25,21,3,12,8,4,0,1,1,0,2,0,0,1,0,0
2018-05-25,0,8,4,4,1,48,35,3,10,5,4,2,2,0,1,0,0,0,0,0,0
2018-05-26,0,6,1,5,4,19,27,3,13,10,2,3,1,0,0,0,0,0,3,0,0
2018-05-27,0,11,1,4,3,24,48,2,17,12,3,1,0,1,0,1,0,0,0,0,0
2018-05-28,0,4,2,5,3,37,31,2,9,10,1,0,1,0,0,2,0,0,0,0,0
2018-05-29,0,4,4,1,6,22,27,3,11,8,1,4,2,1,0,0,0,0,0,0,0
2018-05-30,0,2,2,4,1,34,46,1,10,11,3,4,1,2,1,1,0,0,0,0,0
2018-05-31,0,12,2,3,5,25,46,4,15,8,1,0,0,0,0,3,0,0,1,0,0
2018-06-01,0,8,3,10,3,33,24,8,17,8,4,1,1,0,0,1,0,0,1,0,0
2018-06-02,0,5,5,7,1,29,32,2,17,6,1,1,0,2,1,0,0,0,0,0,0
2018-06-03,0,9,6,9,3,37,32,4,12,5,4,2,1,0,1,0,0,0,0,0,0
2018-06-04,0,9,2,7,3,26,33,4,17,7,6,8,0,1,2,1,0,0,1,0,0
2018-06-05,0,4,5,7,2,28,50,3,18,7,3,4,0,1,2,2,0,0,1,0,0
2018-06-06,0,8,10,4,3,29,35,9,18,11,4,1,3,0,0,3,0,0,1,0,0
2018-06-07,0,6,6,7,1,40,42,6,10,12,4,2,0,0,0,1,0,0,0,0,0
2018-06-08,0,10,7,4,4,24,39,8,17,7,6,0,2,1,0,1,0,0,1,0,0
2018-06-09,0,8,4,5,2,28,40,8,18,4,6,2,0,1,0,0,0,0,0,0,0
2018-06-10,0,7,5,9,1,15,37,4,15,12,2,5,0,0,1,1,0,0,2,0,0
2018-06-11,0,6,3,3,1,29,30,7,16,12,2,3,0,0,0,0,0,0,0,0,0
2018-06-12,0,9,5,4,4,31,30,7,18,13,6,4,0,0,1,0,0,0,0,0,0
2018-06-13,0,9,9,8,4,25,39,6,10,7,2,5,2,0,0,1,0,0,6,0,0
2018-06-14,0,6,6,5,6,38,53,11,20,8,3,7,1,0,0,2,0,0,1,0,0
2018-06-15,0,4,3,5,0,23,32,5,23,7,6,3,0,2,0,1,0,0,0,0,0
2018-06-16,0,7,4,5,2,47,45,6,15,4,1,3,2,1,1,2,0,0,0,1,0
2018-06-17,0,9,4,4,2,22,32,5,18,6,5,5,1,0,1,1,0,0,0,0,0
2018-06-18,0,11,2,6,4,29,33,5,21,9,4,2,0,0,1,0,0,0,0,0,0
2018-06-19,0,5,3,3,4,22,36,8,18,9,7,0,1,0,0,0,0,0,0,0,0
2018-06-20,0,4,5,4,2,29,24,5,14,7,3,3,1,2,2,2,0,0,0,0,0
2018-06-21,0,7,3,7,0,24,23,6,17,10,7,0,2,0,1,0,0,0,1,0,0
2018-06-22,0,11,3,6,4,31,38,2,9,17,6,1,1,0,2,2,0,0,0,0,0
2018-06-23,0,7,7,5,2,30,30,8,19,10,1,2,3,0,1,1,0,0,0,0,0
2018-06-24,0,10,5,8,5,29,49,4,9,10,5,4,2,1,0,0,0,0,0,0,0
2018-06-25,0,1,4,4,1,29,29,3,20,7,1,0,0,0,1,2,0,0,0,0,0
2018-06-26,0,5,3,5,5,37,34,5,12,8,3,1,3,1,1,0,0,0,0,0,0
2018-06-27,0,5,3,5,4,35,37,3,19,13,0,5,2,0,1,1,0,0,0,1,0
2018-06-28,0,6,3,5,3,30,30,5,13,8,6,1,2,0,1,1,0,0,3,0,0
2018-06-29,0,4,5,4,2,29,37,4,20,8,4,3,2,1,1,1,0,0,1,0,0
2018-06-30,0,7,4,4,1,22,35,2,25,10,4,1,3,1,0,3,0,0,0,0,0
2018-07-01,0,5,5,4,2,34,30,4,16,11,6,3,0,2,1,1,0,0,2,0,0
2018-07-02,0,8,3,4,4,25,37,1,11,10,1,5,1,1,0,0,0,0,0,1,0
2018-07-03,0,5,4,5,3,18,42,8,21,5,5,2,0,1,1,1,0,0,2,0,0
2018-07-04,0,8,5,7,5,32,36,7,11,9,2,0,1,1,0,1,0,0,3,0,0
2018-07-05,0,11,2,4,2,39,33,4,12,9,3,2,0,1,1,1,0,0,0,0,0
2018-07-06,0,8,5,3,2,33,28,9,16,10,3,3,0,0,0,1,0,0,1,0,0
2018-07-07,0,9,4,7,4,29,40,6,16,7,4,3,0,0,0,2,0,0,0,0,0
2018-07-08,0,10,5,4,2,31,43,7,16,16,2,2,0,0,2,0,0,0,3,0,0
2018-07-09,0,6,2,3,3,25,36,5,20,13,6,2,1,0,1,0,0,0,0,0,0
2018-07-10,0,6,4,8,3,28,35,5,12,11,2,2,1,0,1,2,0,0,1,0,0
2018-07-11,0,6,3,7,3,26,32,2,15,11,2,5,0,0,0,2,0,0,1,0,0
2018-07-12,0,6,3,5,1,26,33,3,11,15,4,5,0,2,1,1,0,0,1,0,0
2018-07-13,0,7,2,3,1,33,31,5,26,13,2,0,2,0,2,1,0,0,1,0,0
2018-07-14,0,13,4,2,4,28,31,3,21,3,2,1,0,1,2,0,0,0,1,0,0
2018-07-15,0,8,3,3,3,28,36,2,16,11,7,1,1,0,0,0,0,0,1,0,0
2018-07-16,0,6,3,8,1,27,34,4,11,8,2,2,0,1,0,1,0,0,1,0,0
2018-07-17,0,6,4,8,2,23,36,6,17,12,8,5,1,0,0,1,0,0,0,0,0
2018-07-18,0,5,5,2,2,36,30,6,23,5,1,2,0,0,0,1,0,0,1,0,0
2018-07-19,0,9,2,2,3,26,36,5,20,10,3,5,1,3,1,1,0,0,1,0,0
2018-07-20,0,5,1,4,1,22,36,5,16,10,0,6,1,0,3,1,0,0,3,0,0
2018-07-21,0,14,3,3,2,21,40,4,15,12,5,3,0,2,3,1,0,0,0,0,0
2018-07-22,0,9,7,6,4,36,41,8,15,11,3,5,0,0,1,0,0,0,1,0,0
2018-07-23,0,6,4,6,2,33,31,4,19,6,5,4,1,2,1,0,0,0,0,0,0
2018-07-24,0,11,1,3,5,35,36,8,21,7,4,1,2,0,1,0,0,0,0,0,0
2018-07-25,0,4,2,6,5,27,32,2,16,11,2,4,1,0,0,1,0,0,0,0,0
2018-07-26,0,6,2,6,8,42,40,6,14,3,4,2,1,1,1,0,0,0,2,1,0
2018-07-27,0,6,3,2,5,38,41,7,27,10,2,4,2,0,2,0,0,0,0,0,0
2018-07-28,0,5,2,3,0,28,40,3,21,3,1,1,2,2,1,1,0,0,2,0,0
2018-07-29,0,6,3,6,6,33,44,7,18,11,3,2,0,1,0,0,0,0,1,0,0
2018-07-30,0,6,4,8,5,30,37,5,20,12,4,3,2,0,0,0,0,0,0,0,0
2018-07-31,0,4,5,7,4,26,45,5,14,5,5,2,1,0,1,1,0,0,1,1,0
2018-08-01,0,11,4,10,4,30,51,5,17,7,2,4,0,2,0,1,0,0,1,0,0
2018-08-02,0,5,5,7,9,28,45,7,19,12,5,5,0,1,0,1,0,0,0,0,0
2018-08-03,0,6,3,5,4,23,40,2,11,19,3,3,1,0,2,0,0,0,0,0,0
2018-08-04,0,8,7,8,4,24,36,5,26,7,4,2,2,1,1,0,0,0,1,0,0
2018-08-05,0,8,5,4,6,22,30,4,22,6,5,5,1,1,3,1,0,0,0,0,0
2018-08-06,0,3,6,8,2,34,37,4,23,14,6,4,2,0,1,0,0,0,1,0,0
2018-08-07,0,6,5,4,5,32,35,8,18,7,5,1,1,0,0,1,0,0,2,0,0
2018-08-08,0,8,5,8,4,29,36,8,25,10,1,1,0,2,4,0,0,0,0,0,0
2018-08-09,0,7,4,8,7,27,37,4,20,6,3,7,0,1,1,1,0,0,2,0,0
2018-08-10,0,5,3,4,6,35,41,4,25,8,2,5,0,1,2,1,0,0,1,0,0
2018-08-11,0,11,0,5,0,38,37,9,14,5,6,2,1,2,1,1,0,0,2,0,0
2018-08-12,0,5,2,8,4,22,34,11,16,9,8,4,1,1,2,0,0,0,2,0,0
2018-08-13,0,6,3,4,3,34,40,4,14,1,2,3,0,2,1,1,0,0,0,0,0
2018-08-14,0,9,1,4,0,25,34,6,18,7,3,0,0,0,3,2,0,0,1,0,0
2018-08-15,0,5,5,7,3,31,37,2,20,5,4,2,0,0,0,0,0,0,1,0,0
2018-08-16,0,7,0,3,6,31,37,7,22,9,6,2,1,1,2,1,0,0,0,0,0
2018-08-17,0,4,4,5,3,33,36,6,13,6,1,0,2,0,4,1,0,0,1,0,0
2018-08-18,0,6,6,6,3,36,40,5,17,8,3,0,2,1,1,0,0,0,0,0,0
2018-08-19,0,6,4,3,3,25,21,4,22,6,3,4,1,0,0,1,0,0,1,0,0
2018-08-20,0,7,2,3,3,42,32,4,22,11,2,1,1,1,1,1,0,0,0,1,0
2018-08-21,0,7,2,3,5,30,31,5,21,6,4,0,1,3,0,2,0,0,2,0,0
2018-08-22,0,8,6,8,5,31,41,5,27,5,4,0,1,1,1,3,0,0,0,0,0
2018-08-23,0,9,5,4,4,28,35,5,26,9,2,2,2,1,0,0,0,0,0,0,0
2018-08-24,0,5,7,3,2,35,35,10,28,9,3,1,1,1,0,1,0,0,1,0,0
2018-08-25,0,12,3,6,1,46,34,2,27,10,1,5,0,0,2,0,0,0,1,0,0
2018-08-26,0,6,5,9,3,34,30,6,21,8,5,3,1,2,1,0,0,0,0,0,0
2018-08-27,0,5,2,6,2,30,34,6,31,8,2,3,1,0,0,1,0,0,1,0,0
2018-08-28,0,7,4,1,3,22,28,4,24,11,4,1,0,0,1,1,0,0,0,0,0
2018-08-29,0,5,3,1,5,31,36,5,18,10,5,2,0,2,1,0,0,0,2,0,0
2018-08-30,0,8,3,3,1,31,34,5,17,10,0,3,0,1,1,0,0,0,0,0,0
2018-08-31,0,8,6,3,6,23,34,3,19,12,2,1,1,1,0,1,0,0,2,0,0
2018-09-01,0,10,3,6,0,26,28,6,16,8,3,4,0,1,0,1,0,0,0,0,0
2018-09-02,0,9,5,4,6,31,32,6,17,4,4,2,0,0,0,2,0,0,0,0,0
2018-09-03,0,6,4,4,5,28,31,6,23,6,3,3,1,1,1,0,0,0,1,0,0
2018-09-04,0,5,6,4,5,31,30,4,20,9,6,4,0,1,1,2,0,0,1,0,0
2018-09-05,0,4,3,5,2,25,30,3,17,18,2,2,1,2,3,1,0,0,1,0,0
2018-09-06,0,3,4,5,1,34,30,5,13,8,3,1,1,0,2,2,0,0,0,0,0
2018-09-07,0,6,2,3,3,34,32,9,18,8,3,2,0,2,2,0,0,0,1,1,0
2018-09-08,0,6,1,4,4,36,25,1,14,15,0,4,0,0,1,0,0,0,4,0,0
2018-09-09,0,4,2,6,2,32,37,7,17,9,5,4,1,2,1,1,0,0,0,0,0
2018-09-10,0,10,5,7,1,27,25,5,16,8,0,3,1,0,0,1,0,0,0,0,0
2018-09-11,0,13,0,6,3,36,16,5,21,9,2,2,0,1,0,1,0,0,4,0,0
2018-09-12,0,4,2,6,3,21,25,3,19,10,0,1,1,1,0,1,0,0,0,0,0
2018-09-13,0,10,3,5,2,27,38,4,21,12,2,4,0,1,0,2,0,0,1,0,0
2018-09-14,0,11,1,3,6,30,37,5,13,9,2,2,1,1,1,3,0,0,1,0,0
2018-09-15,0,9,8,2,1,30,38,5,13,8,0,4,3,1,1,1,0,0,0,0,0
2018-09-16,0,9,4,3,2,38,40,5,14,12,4,1,1,1,1,2,0,0,2,1,0
2018-09-17,0,6,4,6,4,28,35,4,12,10,1,4,1,0,0,1,0,0,3,0,0
2018-09-18,0,12,5,5,5,26,29,6,16,9,5,1,0,1,1,0,0,0,0,0,0
2018-09-19,0,5,7,7,2,34,29,1,14,6,0,3,0,0,0,1,0,0,1,0,0
2018-09-20,0,13,1,3,3,28,32,5,17,9,4,4,1,0,1,1,0,0,0,0,0
2018-09-21,0,11,2,3,3,27,33,6,7,11,3,2,1,1,0,1,0,0,0,1,0
2018-09-22,0,11,3,6,3,24,31,4,17,4,0,2,2,1,1,0,0,0,0,0,0
2018-09-23,0,6,5,1,2,17,23,4,14,11,3,6,2,0,1,2,0,0,0,0,0
2018-09-24,0,7,2,2,1,25,22,7,19,5,2,5,0,0,1,0,0,0,1,0,0
2018-09-25,0,3,7,4,4,21,28,2,14,14,1,2,2,0,0,2,0,0,0,0,0
2018-09-26,0,10,5,5,1,32,28,8,20,6,2,3,0,0,3,2,0,0,0,0,0
2018-09-27,0,5,6,6,5,36,24,2,12,10,6,1,1,3,0,1,0,0,2,0,0
2018-09-28,0,2,3,2,6,28,29,4,7,10,3,0,1,0,0,1,0,0,1,0,0
2018-09-29,0,11,3,3,2,32,34,3,10,9,1,3,0,0,0,0,0,0,1,0,0
2018-09-30,0,7,1,2,3,23,30,2,10,6,1,4,0,1,0,0,0,0,1,0,0
2018-10-01,0,4,4,14,1,26,38,3,13,5,1,3,1,1,1,0,0,0,0,0,0
2018-10-02,0,2,6,3,1,33,32,4,15,4,4,2,0,3,2,0,0,0,1,0,0
2018-10-03,0,8,6,2,4,29,34,3,23,6,2,5,2,0,0,0,0,0,0,0,0
2018-10-04,0,7,4,6,1,19,30,4,16,13,4,3,1,1,0,0,0,0,3,0,0
2018-10-05,0,7,4,8,2,24,21,6,15,6,3,1,5,0,0,0,0,0,0,0,0
2018-10-06,0,6,2,5,3,25,45,3,20,4,2,1,0,2,0,2,0,0,0,0,0
2018-10-07,0,11,1,1,3,21,20,5,11,8,2,4,0,0,0,3,0,0,0,0,0
2018-10-08,0,5,2,8,3,16,30,3,15,5,4,2,1,1,0,0,0,0,2,0,0
2018-10-09,0,4,1,3,0,38,29,4,11,6,4,5,3,0,0,0,0,0,2,0,0
2018-10-10,0,5,2,4,2,24,27,2,14,3,3,1,0,2,1,2,0,0,0,0,0
2018-10-11,0,9,1,6,1,27,26,3,12,5,4,4,3,1,0,0,0,0,0,0,0
2018-10-12,0,3,4,5,2,26,27,3,10,7,7,1,0,1,1,2,0,0,0,0,0
2018-10-13,0,9,2,2,3,26,24,3,8,10,7,1,0,0,2,2,0,0,1,0,0
2018-10-14,0,7,5,4,2,20,38,2,18,8,1,1,0,1,0,1,0,0,1,0,0
2018-10-15,0,5,4,2,2,28,40,1,12,8,3,3,2,1,3,1,0,0,1,0,0
2018-10-16,0,6,4,2,3,22,16,9,11,8,3,2,0,1,1,0,0,0,0,0,0
2018-10-17,0,3,0,2,3,23,28,2,14,7,3,1,2,0,2,1,0,0,0,0,0
2018-10-18,0,8,5,6,3,34,27,2,6,6,2,3,0,0,2,1,0,0,1,0,0
2018-10-19,0,7,2,6,3,34,32,3,12,3,4,3,0,1,0,0,0,0,2,0,0
2018-10-20,0,7,3,3,5,23,28,2,11,10,5,1,0,1,0,3,0,0,1,0,0
2018-10-21,0,17,6,6,5,30,28,6,10,10,3,2,1,1,0,1,0,0,1,0,0
2018-10-22,0,8,3,3,6,35,31,7,10,5,2,3,0,1,0,1,0,0,1,0,0
2018-10-23,0,9,1,8,3,25,28,8,7,11,1,2,1,0,0,1,0,0,0,0,0
2018-10-24,0,8,1,4,2,28,27,5,14,10,1,3,0,1,1,0,0,0,0,0,0
2018-10-25,0,6,3,8,2,34,29,3,14,6,3,2,0,0,0,0,0,0,2,0,0
2018-10-26,0,6,6,7,3,30,29,3,15,3,2,2,0,0,0,0,0,0,0,0,0
2018-10-27,0,10,5,4,3,28,28,4,10,11,3,4,0,0,1,1,0,0,0,0,0
2018-10-28,0,8,1,2,1,22,30,4,13,7,2,6,1,0,1,0,0,0,0,0,0
2018-10-29,0,5,5,3,3,26,32,7,10,5,4,2,1,1,0,1,0,0,0,0,0
2018-10-30,0,6,4,4,2,18,30,6,13,6,6,2,1,0,0,0,0,0,1,1,0
2018-10-31,0,9,2,4,2,28,26,1,13,5,1,2,1,1,2,1,0,0,0,0,0
2018-11-01,0,6,3,2,2,29,31,4,12,6,5,1,0,1,1,0,0,0,0,0,0
2018-11-02,0,6,2,9,4,18,28,3,12,4,5,2,1,1,1,0,0,0,0,1,0
2018-11-03,0,8,4,1,1,25,34,4,6,12,0,1,0,1,0,1,0,0,0,0,0
2018-11-04,0,6,3,6,3,29,39,5,16,5,2,3,0,0,0,0,0,0,1,0,0
2018-11-05,0,6,3,6,2,27,29,5,5,5,6,2,0,0,2,1,0,0,1,0,0
2018-11-06,0,13,3,7,3,25,31,10,7,8,2,3,0,1,0,2,0,0,0,0,0
2018-11-07,0,9,7,5,2,30,29,4,10,10,2,2,0,1,0,1,0,0,2,0,0
2018-11-08,0,10,5,7,4,24,27,4,12,9,6,5,0,0,1,1,0,0,1,0,0
2018-11-09,0,8,1,3,4,29,35,6,9,12,1,1,0,0,1,1,0,0,2,0,0
2018-11-10,0,11,1,5,2,29,30,3,11,9,2,5,0,0,1,0,0,0,2,0,0
2018-11-11,0,7,6,0,1,20,25,3,11,5,2,4,1,0,1,0,0,0,1,0,0
2018-11-12,0,7,1,5,1,27,26,3,11,5,3,2,0,0,0,0,0,0,0,0,0
2018-11-13,0,2,1,3,7,24,41,6,10,4,4,3,0,0,0,0,0,0,0,1,0
2018-11-14,0,7,0,6,0,35,31,4,13,5,6,1,1,1,0,0,0,0,0,0,0
2018-11-15,0,6,2,5,1,29,27,3,9,9,2,2,0,0,2,1,0,0,0,0,0
2018-11-16,0,8,2,3,1,28,25,3,6,7,1,2,0,0,0,1,0,0,0,0,0
2018-11-17,0,6,3,4,3,33,30,3,14,7,3,4,0,0,0,0,0,0,0,0,0
2018-11-18,0,16,2,4,1,34,20,4,18,8,1,4,0,1,0,1,0,0,2,0,0
2018-11-19,0,9,5,6,1,33,27,4,11,6,5,2,1,0,0,0,0,0,1,1,0
2018-11-20,0,3,5,4,4,34,34,7,15,8,1,1,3,0,0,1,0,0,2,0,0
2018-11-21,0,13,3,3,3,30,31,2,15,12,2,1,0,3,0,0,0,0,1,0,0
2018-11-22,0,5,6,4,2,39,22,2,9,6,7,3,1,1,0,2,0,0,1,0,0
2018-11-23,0,5,2,3,2,33,30,2,12,5,5,3,1,1,1,0,0,0,1,0,0
2018-11-24,0,6,2,2,1,21,15,1,15,10,3,4,0,0,0,2,0,0,2,0,0
2018-11-25,0,8,3,4,2,24,34,2,10,5,3,4,2,0,0,0,0,0,0,0,0
2018-11-26,0,8,4,2,3,36,20,2,20,6,3,1,1,1,1,3,0,0,0,0,0
2018-11-27,0,7,5,3,3,23,17,5,17,5,4,6,0,0,0,0,0,0,1,1,0
2018-11-28,0,8,4,3,2,19,18,7,9,6,0,2,0,0,0,2,0,0,1,0,0
2018-11-29,0,7,2,6,0,25,30,1,12,5,2,3,1,0,1,2,0,0,0,1,0
2018-11-30,0,7,3,3,1,38,21,6,10,8,2,4,0,1,2,0,0,0,2,0,0
2018-12-01,0,7,2,1,1,24,25,2,11,6,4,3,0,0,0,0,0,0,1,0,0
2018-12-02,0,9,3,5,0,36,28,4,12,3,6,3,1,0,1,1,0,0,2,0,0
2018-12-03,0,5,7,3,3,25,21,1,12,7,4,1,0,4,0,1,0,0,1,0,0
2018-12-04,0,10,4,4,2,33,25,6,8,10,5,0,1,1,0,0,0,0,0,0,0
2018-12-05,0,9,3,0,5,24,24,7,11,5,2,4,0,1,2,2,0,0,1,0,0
2018-12-06,0,3,6,3,4,22,32,4,9,8,3,4,0,0,1,1,0,0,0,0,0
2018-12-07,0,10,3,5,2,25,27,4,10,8,6,3,1,0,0,1,0,0,1,0,0
2018-12-08,0,6,2,3,2,12,25,1,9,9,2,1,0,1,1,1,0,0,0,0,0
2018-12-09,0,4,2,3,1,45,26,1,8,10,2,2,0,0,0,0,0,0,0,0,0
2018-12-10,0,10,3,2,1,29,28,4,14,4,4,5,1,0,0,0,0,0,1,0,0
2018-12-11,0,5,0,3,3,30,24,1,10,7,1,2,0,1,0,2,0,0,1,0,0
2018-12-12,0,12,4,5,3,31,27,3,7,9,3,5,2,0,0,0,0,0,2,0,0
