fecha,COVID-19,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,Tumores [Neoplasias],Enfermedades del sistema circulatorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Enfermedades del sistema respiratorio ,Enfermedades del sistema digestivo,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ciertas enfermedades infecciosas y parasitarias,Enfermedades de la piel y del tejido subcutáneo,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del ojo y sus anexos ,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2017-05-31,0,16,15,14,6,77,102,22,32,22,10,8,3,2,2,2,0,0,2,0,0
2017-06-01,0,12,11,16,5,86,79,20,40,21,11,7,2,1,4,3,0,0,1,0,0
2017-06-02,0,19,6,15,1,83,78,16,27,22,12,4,1,1,4,1,0,0,1,0,0
2017-06-03,0,18,20,14,3,99,110,24,45,19,7,9,2,0,5,1,0,0,0,0,0
2017-06-04,0,22,14,12,3,83,108,21,38,30,14,4,1,2,4,2,0,0,1,1,0
2017-06-05,0,21,13,8,6,75,81,21,52,16,5,11,0,2,3,2,0,0,2,0,0
2017-06-06,0,11,18,11,7,71,93,22,42,30,6,1,1,0,3,1,0,0,2,0,0
2017-06-07,0,15,12,11,9,77,86,23,38,19,13,3,5,3,2,3,0,0,1,0,0
2017-06-08,0,22,7,18,6,71,113,24,48,27,10,11,2,4,0,4,0,0,2,0,0
2017-06-09,0,18,12,15,4,86,87,20,44,22,7,6,2,1,3,4,0,1,3,0,0
2017-06-10,0,28,18,19,7,78,90,21,50,22,8,8,1,2,4,4,0,0,0,0,0
2017-06-11,0,19,16,13,9,83,94,16,57,23,12,6,0,0,3,2,0,0,2,0,0
2017-06-12,0,35,12,18,12,62,106,24,47,31,6,7,0,1,2,7,0,0,1,0,0
2017-06-13,0,23,12,13,6,94,94,20,48,30,13,8,2,2,1,0,0,0,1,0,0
2017-06-14,0,23,13,14,7,82,94,31,46,24,10,8,2,4,1,4,0,0,4,0,0
2017-06-15,0,20,12,11,13,107,98,22,51,33,11,11,3,0,4,4,0,0,5,0,0
2017-06-16,0,21,14,16,8,87,102,13,58,26,15,12,0,2,5,2,0,0,4,0,0
2017-06-17,0,28,11,17,8,69,104,22,49,26,13,10,3,2,5,3,0,0,1,0,0
2017-06-18,0,28,15,19,10,69,106,24,42,32,18,7,1,2,1,0,0,0,0,0,0
2017-06-19,0,20,20,13,7,64,95,21,58,22,6,8,2,1,0,5,0,0,1,0,0
2017-06-20,0,15,13,20,9,89,124,24,56,37,14,8,4,1,2,1,0,0,1,0,0
2017-06-21,0,18,6,18,7,105,96,20,47,34,9,9,2,1,0,2,0,0,1,0,0
2017-06-22,0,20,19,15,10,80,107,28,50,17,18,15,0,3,4,3,0,0,3,0,0
2017-06-23,0,24,13,21,7,77,106,16,51,37,6,3,4,4,1,3,0,0,2,0,0
2017-06-24,0,20,18,13,8,86,105,13,56,26,13,7,3,0,5,4,0,0,0,0,0
2017-06-25,0,17,12,10,8,80,110,17,54,26,9,7,0,4,4,0,0,0,1,0,0
2017-06-26,0,26,18,12,6,69,107,25,61,22,10,10,1,1,1,5,0,0,2,0,0
2017-06-27,0,21,12,15,13,86,104,31,56,21,11,9,5,2,2,2,0,0,3,0,0
2017-06-28,0,12,17,13,5,81,97,27,53,22,9,4,3,1,2,0,0,0,1,1,0
2017-06-29,0,24,10,14,7,70,107,21,50,25,13,6,3,1,2,6,0,0,1,0,0
2017-06-30,0,21,15,12,4,73,98,21,44,25,10,13,3,0,2,0,0,0,5,0,0
2017-07-01,0,25,16,11,4,74,90,22,58,22,7,6,1,3,6,1,0,0,3,0,0
2017-07-02,0,28,11,9,5,62,99,28,50,23,17,6,4,1,2,1,0,0,8,1,0
2017-07-03,0,22,13,13,7,79,105,28,41,24,6,6,0,3,0,3,0,0,1,0,0
2017-07-04,0,16,7,14,11,71,78,22,55,21,4,5,2,4,1,4,0,0,1,0,0
2017-07-05,0,17,15,13,8,86,82,25,38,24,9,9,2,0,1,1,0,0,3,0,0
2017-07-06,0,19,7,13,6,64,101,25,48,28,6,8,1,3,3,4,0,0,3,0,0
2017-07-07,0,21,14,15,4,75,95,18,56,22,9,8,5,0,3,2,0,0,1,0,0
2017-07-08,0,25,11,17,5,76,96,25,59,21,13,3,0,3,1,4,0,0,2,0,0
2017-07-09,0,30,8,10,3,71,104,23,50,18,8,6,2,1,2,2,0,0,1,0,0
2017-07-10,0,21,8,16,8,83,103,19,47,22,7,6,1,3,1,2,0,0,3,1,0
2017-07-11,0,15,13,13,4,61,92,19,53,21,11,7,0,2,1,4,0,0,5,0,0
2017-07-12,0,13,13,12,1,74,107,13,38,22,8,5,1,3,1,4,0,0,2,0,0
2017-07-13,0,17,13,9,6,70,105,19,48,23,6,6,1,2,4,8,0,0,4,0,0
2017-07-14,0,23,11,14,13,80,78,23,40,22,9,7,5,1,1,2,0,0,3,0,0
2017-07-15,0,20,10,12,8,75,93,22,33,17,14,6,1,1,0,3,0,0,2,0,0
2017-07-16,0,20,16,19,6,73,96,25,44,16,10,1,0,2,0,3,0,0,1,0,0
2017-07-17,0,25,15,8,9,77,115,22,49,24,15,7,2,2,3,1,0,0,5,0,0
2017-07-18,0,16,15,17,10,90,112,25,44,23,13,9,3,1,1,3,0,0,2,0,0
2017-07-19,0,23,10,16,11,81,76,13,46,30,12,10,5,3,0,6,0,0,1,1,0
2017-07-20,0,19,9,13,9,77,92,18,45,19,5,10,1,2,3,3,0,0,1,1,0
2017-07-21,0,20,12,11,8,71,96,22,47,25,4,12,2,2,1,0,0,0,1,0,0
2017-07-22,0,14,12,5,4,81,88,19,43,24,6,3,3,3,1,3,0,0,6,0,0
2017-07-23,0,26,5,10,3,77,103,23,31,26,15,9,1,4,1,1,0,0,1,0,0
2017-07-24,0,18,15,14,3,62,101,18,48,26,9,3,3,2,3,2,0,0,1,0,0
2017-07-25,0,19,14,19,3,73,91,18,35,27,7,5,2,1,5,4,0,0,1,0,0
2017-07-26,0,14,14,14,7,70,86,24,40,31,6,11,2,3,2,6,0,0,0,0,0
2017-07-27,0,13,9,18,4,76,86,27,42,28,10,7,1,1,3,0,0,0,4,0,0
2017-07-28,0,19,11,18,5,86,87,16,43,35,10,8,3,2,3,5,0,0,2,0,0
2017-07-29,0,25,13,14,3,80,97,20,35,22,8,7,4,3,5,2,0,0,3,0,0
2017-07-30,0,22,12,15,8,80,82,22,39,34,9,8,2,0,2,0,0,0,2,0,0
2017-07-31,0,22,13,9,7,79,81,24,46,22,8,7,1,2,1,1,0,0,2,0,0
2017-08-01,0,15,9,10,7,80,91,17,39,27,9,5,1,5,4,0,0,0,1,0,0
2017-08-02,0,24,10,8,10,84,90,22,37,26,6,9,2,3,4,3,0,0,1,0,0
2017-08-03,0,23,12,8,6,76,100,24,34,28,14,14,2,1,0,5,0,0,0,0,0
2017-08-04,0,15,9,13,6,71,108,16,31,14,8,5,3,0,2,4,0,0,3,0,0
2017-08-05,0,19,11,12,9,69,88,18,41,31,8,6,3,3,5,1,0,0,4,0,0
2017-08-06,0,32,16,12,5,74,84,17,31,28,10,9,1,0,1,1,0,0,1,0,0
2017-08-07,0,15,15,10,6,72,103,22,47,23,8,6,2,2,0,4,0,0,4,2,0
2017-08-08,0,9,13,16,6,72,95,9,23,21,5,11,3,0,2,3,0,0,3,0,0
2017-08-09,0,22,8,14,5,74,115,17,38,17,5,8,2,4,1,0,0,0,2,0,0
2017-08-10,0,19,15,12,9,71,75,16,44,15,9,2,4,2,1,2,0,0,2,0,0
2017-08-11,0,21,10,4,4,73,87,25,28,16,11,3,2,1,1,4,0,0,2,0,0
2017-08-12,0,34,12,11,5,81,87,15,34,26,9,4,0,2,0,2,0,0,2,0,0
2017-08-13,0,25,7,12,8,63,91,13,49,25,10,5,3,1,3,3,0,0,2,0,0
2017-08-14,0,23,16,13,7,59,91,19,32,24,15,7,1,2,2,6,0,0,2,0,0
2017-08-15,0,20,10,12,6,72,92,14,34,21,9,5,2,1,1,6,0,0,2,1,0
2017-08-16,0,25,11,6,6,65,83,21,36,19,10,4,2,1,2,6,0,0,0,0,0
2017-08-17,0,20,11,11,6,86,81,22,45,18,9,8,2,0,3,1,0,0,4,0,0
2017-08-18,0,14,12,8,7,76,92,23,45,20,9,7,1,3,1,3,0,0,6,0,0
2017-08-19,0,24,6,9,2,79,96,15,42,23,7,4,2,2,2,2,0,0,1,0,0
2017-08-20,0,17,6,10,6,78,74,13,43,16,4,5,2,1,4,2,0,0,0,0,0
2017-08-21,0,18,14,14,8,70,98,17,43,16,7,6,2,0,4,2,0,0,2,0,0
2017-08-22,0,14,17,7,9,68,93,17,24,25,13,8,4,1,0,4,0,0,0,1,0
2017-08-23,0,20,13,15,7,67,76,19,30,15,9,9,6,0,1,0,0,0,4,0,0
2017-08-24,0,23,5,10,6,65,92,15,30,23,11,6,1,1,0,4,0,0,4,0,0
2017-08-25,0,13,13,8,5,62,83,20,41,23,6,9,3,2,3,1,0,0,1,0,0
2017-08-26,0,28,9,10,3,71,96,16,28,23,3,5,2,3,2,1,0,0,0,0,0
2017-08-27,0,28,9,11,3,81,88,13,39,22,10,5,2,1,2,1,0,0,1,0,0
2017-08-28,0,23,10,7,5,82,82,14,24,24,9,9,2,2,2,2,0,0,3,0,0
2017-08-29,0,25,15,14,4,65,92,17,41,16,6,8,1,0,1,2,0,0,0,1,0
2017-08-30,0,25,15,13,6,74,113,12,38,17,8,2,2,1,3,2,0,0,3,0,0
2017-08-31,0,18,5,18,5,77,70,24,38,18,8,6,1,1,1,2,0,0,1,0,0
2017-09-01,0,14,9,11,6,83,81,16,44,11,9,8,3,2,2,2,0,0,1,1,0
2017-09-02,0,30,10,10,7,65,79,18,39,23,4,5,2,0,2,1,0,0,2,0,0
2017-09-03,0,24,9,14,3,81,96,18,30,13,14,3,1,2,3,0,0,0,2,0,0
2017-09-04,0,21,13,17,11,73,84,19,34,15,5,9,2,0,2,3,0,0,0,0,0
2017-09-05,0,15,17,12,4,75,76,17,29,16,5,5,4,2,2,2,0,0,1,0,0
2017-09-06,0,21,10,17,8,67,79,14,36,16,9,9,1,1,4,0,0,0,2,0,0
2017-09-07,0,20,13,10,5,81,79,18,32,21,1,3,4,0,0,5,0,0,1,0,0
2017-09-08,0,21,10,9,7,91,71,21,37,17,6,3,0,2,0,1,0,0,2,0,0
2017-09-09,0,22,12,10,4,87,95,16,27,25,9,6,1,3,1,2,0,0,4,0,0
2017-09-10,0,28,5,11,9,78,95,16,24,20,7,4,1,2,1,2,0,0,4,0,0
2017-09-11,0,16,8,15,8,73,84,17,36,20,10,8,2,2,2,0,0,0,1,0,0
2017-09-12,0,31,10,17,4,78,94,24,35,20,5,5,2,1,3,1,0,0,2,0,0
2017-09-13,0,19,16,16,6,73,72,14,31,23,5,6,4,2,0,3,0,0,1,0,0
2017-09-14,0,14,8,12,1,89,98,16,22,23,15,4,3,1,1,5,0,0,4,0,0
2017-09-15,0,16,13,13,4,89,86,15,28,16,9,6,1,3,1,1,0,0,1,0,0
2017-09-16,0,29,14,17,6,84,83,16,40,16,3,6,2,0,4,3,0,0,1,0,0
2017-09-17,0,25,10,9,8,79,96,25,26,15,7,5,2,1,1,5,0,0,0,0,0
2017-09-18,0,21,11,9,5,89,96,26,27,18,10,10,3,3,4,1,0,0,3,1,0
2017-09-19,0,31,12,18,10,61,106,17,28,25,10,5,2,1,1,0,0,0,0,0,0
2017-09-20,0,23,10,11,6,73,95,19,26,24,8,6,3,2,0,5,0,0,1,1,0
2017-09-21,0,14,10,12,6,93,91,16,37,25,9,6,1,5,0,2,0,0,4,0,0
2017-09-22,0,22,5,14,6,82,106,15,39,22,8,8,3,1,3,5,0,0,4,2,0
2017-09-23,0,21,5,10,3,86,87,17,37,18,7,10,3,1,1,2,0,0,1,0,0
2017-09-24,0,26,6,15,3,75,89,11,29,25,5,4,3,1,1,4,0,0,2,0,0
2017-09-25,0,20,14,12,9,96,81,15,29,20,9,9,1,0,4,1,0,0,3,1,0
2017-09-26,0,21,16,8,5,88,90,12,37,27,4,8,2,0,2,2,0,0,0,0,0
2017-09-27,0,15,8,7,6,80,87,12,40,21,7,10,0,1,3,2,0,0,0,0,0
2017-09-28,0,11,8,10,5,83,77,15,31,16,5,7,2,0,3,0,0,0,3,0,0
2017-09-29,0,22,13,15,6,71,85,21,31,19,4,5,5,0,2,0,0,0,1,0,0
2017-09-30,0,22,10,10,2,87,73,20,25,19,11,4,6,2,4,3,0,0,1,0,0
2017-10-01,0,23,14,11,3,59,79,29,31,13,7,9,2,2,0,0,0,0,2,1,0
2017-10-02,0,15,12,12,5,70,87,23,30,21,6,5,1,2,1,2,0,0,1,0,0
2017-10-03,0,19,8,15,5,79,79,23,31,24,9,2,3,2,4,4,0,0,4,0,0
2017-10-04,0,13,12,13,5,85,81,10,37,20,7,5,1,0,1,6,0,0,2,0,0
2017-10-05,0,12,8,11,6,73,82,22,27,23,2,4,2,1,1,5,0,0,4,0,0
2017-10-06,0,29,11,6,9,83,68,17,30,21,7,7,2,4,1,2,0,0,0,0,0
2017-10-07,0,13,15,9,3,70,76,16,23,30,5,10,3,4,2,1,0,0,2,0,0
2017-10-08,0,27,11,7,7,85,81,14,43,24,6,8,3,4,2,2,0,0,1,0,0
2017-10-09,0,22,15,5,6,82,62,10,32,19,8,6,3,1,1,2,0,0,4,0,0
2017-10-10,0,26,8,13,4,72,81,15,26,24,9,3,3,0,1,2,0,0,2,0,0
2017-10-11,0,11,5,10,11,85,87,18,34,24,5,6,3,1,3,2,0,0,0,0,0
2017-10-12,0,18,8,9,2,76,68,15,26,21,12,5,2,2,3,1,0,0,3,0,0
2017-10-13,0,21,9,7,2,66,78,17,27,17,11,6,3,1,0,5,0,0,0,0,0
2017-10-14,0,24,6,11,3,67,72,15,31,19,8,7,4,2,1,2,0,0,1,0,0
2017-10-15,0,27,11,13,4,86,72,16,29,28,4,6,1,1,2,2,0,0,0,0,0
2017-10-16,0,22,13,11,7,68,88,18,25,22,6,1,4,3,2,2,0,0,0,0,0
2017-10-17,0,24,15,7,8,72,67,15,25,24,6,4,3,0,0,3,0,0,0,0,0
2017-10-18,0,24,9,14,4,76,67,22,33,21,6,4,1,2,3,3,0,0,2,0,0
2017-10-19,0,16,9,14,3,77,82,14,23,23,9,6,0,1,2,4,0,0,0,0,0
2017-10-20,0,29,17,7,6,80,71,15,23,17,6,7,3,2,0,3,0,0,1,1,0
2017-10-21,0,30,15,9,5,54,72,16,28,19,11,5,2,1,2,1,0,0,6,0,0
2017-10-22,0,28,13,7,2,73,65,9,28,14,6,5,2,2,3,5,0,0,1,0,0
2017-10-23,0,25,10,7,7,61,73,15,16,23,7,5,0,1,2,0,0,0,3,0,0
2017-10-24,0,16,10,10,5,80,86,11,35,25,7,6,3,1,5,1,0,0,3,0,0
2017-10-25,0,16,10,12,4,75,73,15,21,18,6,4,3,4,1,2,0,0,3,0,0
2017-10-26,0,19,15,7,3,78,66,8,24,23,6,7,1,1,0,2,0,0,3,0,0
2017-10-27,0,15,5,11,4,75,68,16,29,15,10,5,1,3,4,3,0,0,2,0,0
2017-10-28,0,17,6,5,5,58,75,10,19,15,5,9,2,1,3,3,0,0,0,0,0
2017-10-29,0,19,6,14,2,77,91,16,22,15,8,5,2,1,2,3,0,0,0,0,0
2017-10-30,0,22,10,6,3,59,86,14,26,21,10,8,1,0,3,1,0,0,2,0,0
2017-10-31,0,16,6,12,9,72,65,18,12,25,7,7,3,2,4,4,0,0,0,0,0
2017-11-01,0,21,11,10,5,71,67,17,24,16,5,5,3,1,2,0,0,0,1,0,0
2017-11-02,0,16,9,15,4,58,75,15,18,21,1,9,2,1,1,3,0,0,0,0,0
2017-11-03,0,13,6,12,5,64,70,16,30,20,4,7,2,1,2,3,0,0,1,1,0
2017-11-04,0,20,13,7,5,74,60,11,20,18,8,6,2,1,1,2,0,0,1,0,0
2017-11-05,0,29,11,9,7,74,70,17,32,21,6,7,2,1,0,2,0,0,1,0,0
2017-11-06,0,21,7,8,5,86,88,19,35,17,7,11,2,0,0,2,0,0,2,0,0
2017-11-07,0,24,6,13,2,94,71,17,19,19,7,5,3,2,2,1,0,0,1,0,0
2017-11-08,0,22,14,12,8,80,66,15,25,17,5,11,5,2,0,4,0,0,3,0,0
2017-11-09,0,23,5,15,6,73,66,26,22,24,8,5,1,1,4,0,0,0,0,2,0
2017-11-10,0,16,6,12,4,64,72,11,25,20,6,5,0,2,0,2,0,0,4,0,0
2017-11-11,0,27,11,15,6,75,65,12,27,21,7,4,1,1,1,2,0,0,3,0,0
2017-11-12,0,34,6,10,3,70,79,19,25,15,7,4,3,4,1,3,0,0,2,2,0
2017-11-13,0,17,11,17,5,75,80,13,29,19,8,4,3,3,0,3,0,0,4,0,0
2017-11-14,0,16,10,8,3,74,66,11,20,17,5,8,1,3,2,1,0,0,4,0,0
2017-11-15,0,23,8,9,8,70,60,18,20,23,7,7,3,1,0,0,0,0,1,0,0
2017-11-16,0,13,8,14,3,79,65,12,25,16,5,5,2,1,2,3,0,0,1,0,0
2017-11-17,0,14,9,6,6,75,64,13,18,24,7,8,1,3,1,3,0,0,3,0,0
2017-11-18,0,17,12,12,4,94,70,17,21,21,4,7,1,1,3,1,0,0,4,0,0
2017-11-19,0,19,5,7,1,57,60,16,19,19,6,8,2,1,1,5,0,0,4,1,0
2017-11-20,0,20,14,10,9,67,80,11,22,24,11,4,0,0,1,1,0,0,3,0,0
2017-11-21,0,13,7,6,10,73,73,14,32,16,4,9,6,4,4,2,0,0,0,1,0
2017-11-22,0,18,6,8,9,78,69,10,14,18,6,6,0,2,3,2,0,0,3,0,0
2017-11-23,0,24,10,8,3,78,79,15,27,23,6,4,0,1,2,5,0,0,1,0,0
2017-11-24,0,17,7,10,10,71,73,17,26,25,8,6,1,1,0,0,0,1,2,0,0
2017-11-25,0,23,10,11,5,85,73,18,28,12,2,7,3,1,1,1,0,0,1,0,0
2017-11-26,0,18,12,8,2,78,80,12,22,24,10,9,2,5,2,2,0,0,5,0,0
2017-11-27,0,19,2,14,5,59,67,14,33,28,4,2,1,2,2,2,0,0,1,0,0
2017-11-28,0,16,6,10,6,74,66,9,26,16,6,4,2,3,1,2,0,0,4,0,0
2017-11-29,0,21,8,11,3,78,74,10,28,24,7,5,0,1,0,2,0,0,1,1,0
2017-11-30,0,21,9,8,8,71,59,9,22,23,6,3,2,2,1,2,0,0,1,0,0
2017-12-01,0,17,7,8,5,96,75,8,24,25,14,4,4,4,0,2,0,0,4,0,0
2017-12-02,0,20,6,6,8,66,73,19,25,20,7,10,2,1,2,2,0,0,0,0,0
2017-12-03,0,19,9,4,5,74,73,15,18,20,7,5,3,2,2,4,0,0,2,0,0
2017-12-04,0,24,13,14,4,66,78,10,17,16,6,7,0,0,2,3,0,0,3,0,0
2017-12-05,0,19,10,10,5,73,67,10,20,13,5,4,4,0,1,1,0,0,1,0,0
2017-12-06,0,17,5,13,5,76,61,12,18,19,5,5,2,0,4,6,0,0,2,0,0
2017-12-07,0,25,12,6,5,86,64,9,20,27,3,7,2,0,2,3,0,0,1,0,0
2017-12-08,0,19,10,13,3,76,71,17,18,21,10,5,2,1,1,0,0,0,5,0,0
2017-12-09,0,23,20,9,6,66,70,11,29,22,12,6,2,1,2,2,0,0,3,0,0
2017-12-10,0,21,9,11,5,79,76,12,31,13,7,5,3,2,1,0,0,0,3,1,0
2017-12-11,0,14,16,12,1,76,78,12,24,19,10,4,1,5,0,1,0,0,2,0,0
2017-12-12,0,16,7,6,5,69,78,13,25,27,6,3,2,1,3,4,0,0,1,1,0
2017-12-13,0,14,8,9,7,69,75,15,36,12,8,5,4,0,0,3,0,0,0,1,0
2017-12-14,0,23,18,7,1,70,64,21,24,18,3,7,2,0,2,4,0,0,5,0,0
2017-12-15,0,29,13,11,5,63,75,16,32,30,6,4,4,3,1,0,0,0,1,1,0
2017-12-16,0,41,6,9,6,62,79,15,21,19,3,7,1,2,3,1,0,0,3,0,0
2017-12-17,0,14,7,6,6,61,69,22,26,19,7,3,1,3,1,2,0,0,1,0,0
2017-12-18,0,18,8,12,2,72,61,13,26,26,7,3,2,3,1,1,0,0,1,0,0
2017-12-19,0,12,8,7,7,76,68,21,26,20,3,3,1,3,3,3,0,0,2,0,0
2017-12-20,0,24,9,7,2,79,64,15,27,25,8,9,2,2,0,5,0,0,4,0,0
2017-12-21,0,19,9,9,3,74,72,13,26,25,7,5,2,3,4,1,0,0,3,0,0
2017-12-22,0,22,4,16,5,74,73,10,34,22,2,8,2,1,2,3,0,0,3,0,0
2017-12-23,0,15,15,6,1,56,54,15,21,6,6,5,3,2,0,4,0,0,5,1,0
2017-12-24,0,22,15,7,1,64,52,9,16,24,7,5,2,4,0,1,0,0,3,0,0
2017-12-25,0,28,9,10,9,97,81,13,31,19,11,8,1,1,2,3,0,0,4,0,0
2017-12-26,0,22,13,11,6,77,73,19,27,27,7,6,3,0,0,0,0,0,0,0,0
2017-12-27,0,24,13,12,4,67,66,14,28,20,10,7,2,1,3,4,0,0,1,1,0
2017-12-28,0,13,12,9,4,67,55,13,29,12,9,5,5,1,0,0,0,0,1,0,0
2017-12-29,0,8,7,7,3,42,36,9,16,10,1,5,0,1,3,1,0,0,3,0,0
2017-12-30,0,23,5,7,8,52,43,5,10,9,7,4,2,0,1,2,0,0,4,0,0
2017-12-31,0,20,7,12,0,73,58,14,19,15,8,5,1,5,3,2,0,0,3,0,0
2018-01-01,0,51,11,17,6,65,69,12,31,27,6,5,2,0,3,0,0,0,3,0,0
2018-01-02,0,32,16,14,7,57,66,9,26,14,11,4,1,3,3,1,0,0,4,1,0
2018-01-03,0,25,7,11,5,65,63,10,30,28,7,7,0,3,0,3,0,0,3,1,0
2018-01-04,0,24,9,13,9,85,64,7,24,19,10,9,2,3,4,1,0,0,1,0,0
2018-01-05,0,17,15,13,7,72,70,10,19,15,6,3,4,3,0,7,0,0,3,0,0
2018-01-06,0,23,10,13,5,81,71,13,24,16,7,5,2,1,1,3,0,0,5,2,0
2018-01-07,0,29,9,13,4,74,66,14,21,21,7,7,1,0,2,5,0,0,1,0,0
2018-01-08,0,22,8,11,4,61,61,12,31,23,13,4,2,1,2,2,0,0,1,0,0
2018-01-09,0,24,10,13,7,72,66,10,19,26,8,3,3,1,0,3,0,0,3,0,0
2018-01-10,0,21,9,14,6,69,69,14,33,18,5,6,1,1,4,3,0,0,3,0,0
2018-01-11,0,16,7,10,4,63,78,9,28,23,5,7,3,1,1,2,0,0,0,0,0
2018-01-12,0,17,15,12,3,75,62,9,17,15,6,9,2,0,0,3,0,0,2,0,0
2018-01-13,0,23,11,14,8,61,68,10,27,15,5,2,2,0,0,3,0,0,3,0,0
2018-01-14,0,28,5,12,3,72,51,6,33,12,12,4,2,2,0,3,0,0,1,0,0
2018-01-15,0,22,4,5,4,59,61,8,23,21,10,7,2,1,3,3,0,0,2,1,0
2018-01-16,0,23,8,16,2,85,83,7,25,26,2,4,2,1,2,3,0,0,2,0,0
2018-01-17,0,19,8,11,4,85,63,7,31,26,6,3,1,2,0,5,0,0,0,0,0
2018-01-18,0,17,6,17,8,80,55,11,19,27,4,6,0,1,1,1,0,0,2,0,0
2018-01-19,0,17,6,13,5,71,65,14,24,14,9,5,4,2,1,4,0,0,1,0,0
2018-01-20,0,19,11,6,8,68,70,7,27,21,6,6,4,1,0,2,0,0,2,0,0
2018-01-21,0,36,7,10,3,55,50,13,24,21,2,10,1,4,0,1,0,0,4,0,0
2018-01-22,0,16,11,7,2,74,78,10,34,16,10,5,1,1,0,2,0,0,1,0,0
2018-01-23,0,15,11,14,3,72,67,10,22,14,1,11,2,3,2,4,0,0,1,0,0
2018-01-24,0,16,9,6,5,81,75,8,28,13,8,8,2,1,0,4,0,0,0,1,0
2018-01-25,0,22,8,4,4,60,76,7,32,14,6,3,1,4,4,4,0,0,2,0,0
2018-01-26,0,18,6,15,2,78,59,12,23,16,10,7,3,1,0,1,0,0,0,0,0
2018-01-27,0,21,10,10,6,68,60,9,25,16,2,3,1,1,0,1,0,0,4,0,0
2018-01-28,0,39,5,7,4,66,72,4,14,16,7,9,3,2,0,5,0,0,1,0,0
2018-01-29,0,19,9,14,4,73,68,13,23,22,8,5,2,2,1,0,0,0,4,0,0
2018-01-30,0,17,12,4,6,81,71,5,23,19,5,6,2,1,0,3,0,0,1,0,0
2018-01-31,0,20,8,11,5,79,71,8,22,32,7,5,0,2,1,1,0,0,3,0,0
2018-02-01,0,21,8,17,3,78,65,9,16,21,4,3,1,0,2,3,0,0,2,0,0
2018-02-02,0,17,13,7,2,85,72,13,24,22,5,4,0,1,2,2,0,0,1,0,0
2018-02-03,0,27,12,9,11,68,70,12,27,19,6,9,3,2,0,2,0,0,2,0,0
2018-02-04,0,38,7,8,9,87,73,15,19,14,10,8,2,0,2,2,0,0,1,0,0
2018-02-05,0,30,17,8,2,82,60,10,27,15,10,8,1,0,1,1,0,0,1,0,0
2018-02-06,0,20,11,6,3,79,65,11,27,16,4,13,1,0,3,1,0,0,0,0,0
2018-02-07,0,22,2,7,3,73,71,14,27,16,5,8,2,0,1,5,0,0,3,0,0
2018-02-08,0,16,11,8,3,65,64,8,21,21,12,3,1,1,2,2,0,0,4,0,0
2018-02-09,0,20,11,9,6,73,60,14,17,19,6,3,1,1,0,4,0,0,0,1,0
2018-02-10,0,29,12,10,3,78,82,11,27,20,8,6,1,1,3,2,0,0,2,0,0
2018-02-11,0,23,10,9,3,67,65,8,27,11,8,5,4,0,1,1,0,0,2,0,0
2018-02-12,0,30,11,17,3,82,69,9,18,15,5,11,3,0,2,1,0,0,4,2,0
2018-02-13,0,16,10,8,4,83,68,22,25,23,4,7,5,2,1,3,0,0,3,0,0
2018-02-14,0,23,7,14,4,79,79,8,21,19,3,6,1,1,2,1,0,0,5,0,0
2018-02-15,0,16,8,10,6,84,58,18,15,21,10,10,1,3,0,1,0,0,2,0,0
2018-02-16,0,27,7,12,5,79,59,14,16,31,3,3,4,4,1,1,0,0,1,0,0
2018-02-17,0,29,9,8,7,58,69,8,18,18,3,4,2,1,2,2,0,0,2,0,0
2018-02-18,0,23,7,12,5,72,74,14,21,23,8,7,1,3,2,3,0,0,2,0,0
2018-02-19,0,20,12,10,5,86,63,8,24,21,9,5,5,1,2,4,0,0,1,0,0
2018-02-20,0,15,4,10,2,65,69,8,28,17,6,2,3,1,1,3,0,0,5,0,0
2018-02-21,0,17,9,5,9,68,59,5,26,26,2,5,1,1,3,2,0,0,1,0,0
2018-02-22,0,21,11,7,2,88,70,9,27,26,8,3,1,4,1,2,0,0,2,0,0
2018-02-23,0,24,7,8,6,73,63,13,23,18,12,7,1,0,1,4,0,0,1,0,0
2018-02-24,0,26,12,7,6,68,59,10,27,16,1,7,5,0,3,0,0,0,0,0,0
2018-02-25,0,21,10,10,5,69,72,10,14,23,11,10,0,1,4,3,0,0,2,0,0
2018-02-26,0,17,12,3,2,80,75,15,24,15,5,7,3,1,0,1,0,0,2,0,0
2018-02-27,0,21,5,9,6,65,72,7,18,25,3,4,4,0,3,1,0,0,1,0,0
2018-02-28,0,16,10,4,4,85,54,11,33,23,2,7,2,2,1,2,0,0,1,0,0
2018-03-01,0,16,11,4,5,74,62,10,22,19,4,11,0,3,1,2,0,0,1,0,0
2018-03-02,0,13,8,8,2,73,54,16,32,21,7,5,2,2,2,2,0,0,0,0,0
