fecha,Enfermedades del sistema circulatorio ,COVID-19,Causas externas de morbilidad y de mortalidad,Tumores [Neoplasias],Enfermedades del sistema nervioso central,Trastornos mentales y del comportamiento,"Enfermedades endocrinas, nutricionales y metabÃ³licas","SÃ­ntomas, signos y hallazgos anormales clÃ­nicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema digestivo,Enfermedades del sistema respiratorio ,Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema genitourinario,"Enfermedades de la sangre y de los Ã³rganos hematopoyÃ©ticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades de la piel y del tejido subcutÃ¡neo,"Malformaciones congÃ©nitas, deformidades y anomalÃ­as cromosÃ³micas",Enfermedades del ojo y sus anexos ,Ciertas afecciones originadas en el perÃ­odo perinatal,"Embarazo, parto y puerperio",nan,Enfermedades del oÃ­do y de la apÃ³fisis mastoides,CÃ³digos para propÃ³sitos especiales
2017-05-11,85,0,8,72,12,1,12,3,15,35,4,7,2,1,1,3,0,3,0,0,0,0
2017-05-12,63,0,17,109,10,5,13,9,23,25,7,6,3,0,3,2,0,4,0,0,0,0
2017-05-13,72,0,30,79,7,7,12,7,17,36,11,11,0,1,3,2,0,3,1,0,0,0
2017-05-14,76,0,29,85,11,4,11,5,23,29,8,9,2,4,1,4,0,3,0,0,0,0
2017-05-15,64,0,18,72,12,6,13,8,26,21,7,7,3,1,3,2,0,1,2,0,0,0
2017-05-16,107,0,16,88,7,7,16,6,29,23,2,12,0,3,4,2,0,1,0,0,0,0
2017-05-17,59,0,25,74,11,4,14,6,13,30,5,10,0,1,4,2,0,2,0,0,0,0
2017-05-18,82,0,12,83,13,2,21,4,29,23,5,7,0,2,1,1,0,2,0,0,0,0
2017-05-19,80,0,17,59,10,8,16,3,20,27,4,7,3,1,2,2,0,1,0,0,0,0
2017-05-20,86,0,21,92,9,6,9,6,23,30,4,9,0,4,0,2,0,1,0,0,0,0
2017-05-21,99,0,20,82,7,4,18,4,31,37,3,14,2,4,2,1,0,1,0,0,0,0
2017-05-22,94,0,24,79,5,4,19,14,28,36,7,7,2,1,1,1,0,1,0,0,0,0
2017-05-23,73,0,22,90,10,9,21,7,20,42,7,16,1,0,3,0,0,1,0,0,0,0
2017-05-24,105,0,19,62,19,3,17,6,18,41,10,7,3,1,2,2,0,2,1,0,0,0
2017-05-25,67,0,20,61,16,3,18,9,30,38,3,11,1,2,1,2,0,5,0,0,0,0
2017-05-26,97,0,20,71,12,5,19,6,25,34,6,11,0,1,0,2,0,1,0,0,0,0
2017-05-27,82,0,20,68,6,5,31,8,22,39,4,15,0,2,2,2,0,1,0,0,0,0
2017-05-28,110,0,30,70,19,9,20,11,28,19,10,7,1,0,4,2,0,3,0,0,0,0
2017-05-29,101,0,21,95,11,6,21,9,26,31,6,12,1,4,1,2,0,1,0,0,0,0
2017-05-30,86,0,23,73,16,6,17,6,27,31,7,6,3,1,3,0,0,1,1,0,0,0
2017-05-31,102,0,16,77,14,6,22,10,22,32,8,15,2,2,3,2,0,2,0,0,0,0
2017-06-01,79,0,12,86,16,5,20,11,21,40,7,11,1,4,2,3,0,1,0,0,0,0
2017-06-02,78,0,19,83,15,1,16,12,22,27,4,6,1,4,1,1,0,1,0,0,0,0
2017-06-03,110,0,18,99,14,3,24,7,19,45,9,20,0,5,2,1,0,0,0,0,0,0
2017-06-04,108,0,22,83,12,3,21,14,30,38,4,14,2,4,1,2,0,1,1,0,0,0
2017-06-05,81,0,21,75,8,6,21,5,16,52,11,13,2,3,0,2,0,2,0,0,0,0
2017-06-06,93,0,11,71,11,7,22,6,30,42,1,18,0,3,1,1,0,2,0,0,0,0
2017-06-07,86,0,15,77,11,9,23,13,19,38,3,12,3,2,5,3,0,1,0,0,0,0
2017-06-08,113,0,22,71,18,6,24,10,27,48,11,7,4,0,2,4,0,2,0,0,0,0
2017-06-09,87,0,18,86,15,4,20,7,22,44,6,12,1,3,2,4,0,3,0,0,1,0
2017-06-10,90,0,28,78,19,7,21,8,22,50,8,18,2,4,1,4,0,0,0,0,0,0
2017-06-11,94,0,19,83,13,9,16,12,23,57,6,16,0,3,0,2,0,2,0,0,0,0
2017-06-12,106,0,35,62,18,12,24,6,31,47,7,12,1,2,0,7,0,1,0,0,0,0
2017-06-13,94,0,23,94,13,6,20,13,30,48,8,12,2,1,2,0,0,1,0,0,0,0
2017-06-14,94,0,23,82,14,7,31,10,24,46,8,13,4,1,2,4,0,4,0,0,0,0
2017-06-15,98,0,20,107,11,13,22,11,33,51,11,12,0,4,3,4,0,5,0,0,0,0
2017-06-16,102,0,21,87,16,8,13,15,26,58,12,14,2,5,0,2,0,4,0,0,0,0
2017-06-17,104,0,28,69,17,8,22,13,26,49,10,11,2,5,3,3,0,1,0,0,0,0
2017-06-18,106,0,28,69,19,10,24,18,32,42,7,15,2,1,1,0,0,0,0,0,0,0
2017-06-19,95,0,20,64,13,7,21,6,22,58,8,20,1,0,2,5,0,1,0,0,0,0
2017-06-20,124,0,15,89,20,9,24,14,37,56,8,13,1,2,4,1,0,1,0,0,0,0
2017-06-21,96,0,18,105,18,7,20,9,34,47,9,6,1,0,2,2,0,1,0,0,0,0
2017-06-22,107,0,20,80,15,10,28,18,17,50,15,19,3,4,0,3,0,3,0,0,0,0
2017-06-23,106,0,24,77,21,7,16,6,37,51,3,13,4,1,4,3,0,2,0,0,0,0
2017-06-24,105,0,20,86,13,8,13,13,26,56,7,18,0,5,3,4,0,0,0,0,0,0
2017-06-25,110,0,17,80,10,8,17,9,26,54,7,12,4,4,0,0,0,1,0,0,0,0
2017-06-26,107,0,26,69,12,6,25,10,22,61,10,18,1,1,1,5,0,2,0,0,0,0
2017-06-27,104,0,21,86,15,13,31,11,21,56,9,12,2,2,5,2,0,3,0,0,0,0
2017-06-28,97,0,12,81,13,5,27,9,22,53,4,17,1,2,3,0,0,1,1,0,0,0
2017-06-29,107,0,24,70,14,7,21,13,25,50,6,10,1,2,3,6,0,1,0,0,0,0
2017-06-30,98,0,21,73,12,4,21,10,25,44,13,15,0,2,3,0,0,5,0,0,0,0
2017-07-01,90,0,25,74,11,4,22,7,22,58,6,16,3,6,1,1,0,3,0,0,0,0
2017-07-02,99,0,28,62,9,5,28,17,23,50,6,11,1,2,4,1,0,8,1,0,0,0
2017-07-03,105,0,22,79,13,7,28,6,24,41,6,13,3,0,0,3,0,1,0,0,0,0
2017-07-04,78,0,16,71,14,11,22,4,21,55,5,7,4,1,2,4,0,1,0,0,0,0
2017-07-05,82,0,17,86,13,8,25,9,24,38,9,15,0,1,2,1,0,3,0,0,0,0
2017-07-06,101,0,19,64,13,6,25,6,28,48,8,7,3,3,1,4,0,3,0,0,0,0
2017-07-07,95,0,21,75,15,4,18,9,22,56,8,14,0,3,5,2,0,1,0,0,0,0
2017-07-08,96,0,25,76,17,5,25,13,21,59,3,11,3,1,0,4,0,2,0,0,0,0
2017-07-09,104,0,30,71,10,3,23,8,18,50,6,8,1,2,2,2,0,1,0,0,0,0
2017-07-10,103,0,21,83,16,8,19,7,22,47,6,8,3,1,1,2,0,3,1,0,0,0
2017-07-11,92,0,15,61,13,4,19,11,21,53,7,13,2,1,0,4,0,5,0,0,0,0
2017-07-12,107,0,13,74,12,1,13,8,22,38,5,13,3,1,1,4,0,2,0,0,0,0
2017-07-13,105,0,17,70,9,6,19,6,23,48,6,13,2,4,1,8,0,4,0,0,0,0
2017-07-14,78,0,23,80,14,13,23,9,22,40,7,11,1,1,5,2,0,3,0,0,0,0
2017-07-15,93,0,20,75,12,8,22,14,17,33,6,10,1,0,1,3,0,2,0,0,0,0
2017-07-16,96,0,20,73,19,6,25,10,16,44,1,16,2,0,0,3,0,1,0,0,0,0
2017-07-17,115,0,25,77,8,9,22,15,24,49,7,15,2,3,2,1,0,5,0,0,0,0
2017-07-18,112,0,16,90,17,10,25,13,23,44,9,15,1,1,3,3,0,2,0,0,0,0
2017-07-19,76,0,23,81,16,11,13,12,30,46,10,10,3,0,5,6,0,1,1,0,0,0
2017-07-20,92,0,19,77,13,9,18,5,19,45,10,9,2,3,1,3,0,1,1,0,0,0
2017-07-21,96,0,20,71,11,8,22,4,25,47,12,12,2,1,2,0,0,1,0,0,0,0
2017-07-22,88,0,14,81,5,4,19,6,24,43,3,12,3,1,3,3,0,6,0,0,0,0
2017-07-23,103,0,26,77,10,3,23,15,26,31,9,5,4,1,1,1,0,1,0,0,0,0
2017-07-24,101,0,18,62,14,3,18,9,26,48,3,15,2,3,3,2,0,1,0,0,0,0
2017-07-25,91,0,19,73,19,3,18,7,27,35,5,14,1,5,2,4,0,1,0,0,0,0
2017-07-26,86,0,14,70,14,7,24,6,31,40,11,14,3,2,2,6,0,0,0,0,0,0
2017-07-27,86,0,13,76,18,4,27,10,28,42,7,9,1,3,1,0,0,4,0,0,0,0
2017-07-28,87,0,19,86,18,5,16,10,35,43,8,11,2,3,3,5,0,2,0,0,0,0
2017-07-29,97,0,25,80,14,3,20,8,22,35,7,13,3,5,4,2,0,3,0,0,0,0
2017-07-30,82,0,22,80,15,8,22,9,34,39,8,12,0,2,2,0,0,2,0,0,0,0
2017-07-31,81,0,22,79,9,7,24,8,22,46,7,13,2,1,1,1,0,2,0,0,0,0
2017-08-01,91,0,15,80,10,7,17,9,27,39,5,9,5,4,1,0,0,1,0,0,0,0
2017-08-02,90,0,24,84,8,10,22,6,26,37,9,10,3,4,2,3,0,1,0,0,0,0
2017-08-03,100,0,23,76,8,6,24,14,28,34,14,12,1,0,2,5,0,0,0,0,0,0
2017-08-04,108,0,15,71,13,6,16,8,14,31,5,9,0,2,3,4,0,3,0,0,0,0
2017-08-05,88,0,19,69,12,9,18,8,31,41,6,11,3,5,3,1,0,4,0,0,0,0
2017-08-06,84,0,32,74,12,5,17,10,28,31,9,16,0,1,1,1,0,1,0,0,0,0
2017-08-07,103,0,15,72,10,6,22,8,23,47,6,15,2,0,2,4,0,4,2,0,0,0
2017-08-08,95,0,9,72,16,6,9,5,21,23,11,13,0,2,3,3,0,3,0,0,0,0
2017-08-09,115,0,22,74,14,5,17,5,17,38,8,8,4,1,2,0,0,2,0,0,0,0
2017-08-10,75,0,19,71,12,9,16,9,15,44,2,15,2,1,4,2,0,2,0,0,0,0
2017-08-11,87,0,21,73,4,4,25,11,16,28,3,10,1,1,2,4,0,2,0,0,0,0
2017-08-12,87,0,34,81,11,5,15,9,26,34,4,12,2,0,0,2,0,2,0,0,0,0
2017-08-13,91,0,25,63,12,8,13,10,25,49,5,7,1,3,3,3,0,2,0,0,0,0
2017-08-14,91,0,23,59,13,7,19,15,24,32,7,16,2,2,1,6,0,2,0,0,0,0
2017-08-15,92,0,20,72,12,6,14,9,21,34,5,10,1,1,2,6,0,2,1,0,0,0
2017-08-16,83,0,25,65,6,6,21,10,19,36,4,11,1,2,2,6,0,0,0,0,0,0
2017-08-17,81,0,20,86,11,6,22,9,18,45,8,11,0,3,2,1,0,4,0,0,0,0
2017-08-18,92,0,14,76,8,7,23,9,20,45,7,12,3,1,1,3,0,6,0,0,0,0
2017-08-19,96,0,24,79,9,2,15,7,23,42,4,6,2,2,2,2,0,1,0,0,0,0
2017-08-20,74,0,17,78,10,6,13,4,16,43,5,6,1,4,2,2,0,0,0,0,0,0
2017-08-21,98,0,18,70,14,8,17,7,16,43,6,14,0,4,2,2,0,2,0,0,0,0
2017-08-22,93,0,14,68,7,9,17,13,25,24,8,17,1,0,4,4,0,0,1,0,0,0
2017-08-23,76,0,20,67,15,7,19,9,15,30,9,13,0,1,6,0,0,4,0,0,0,0
2017-08-24,92,0,23,65,10,6,15,11,23,30,6,5,1,0,1,4,0,4,0,0,0,0
2017-08-25,83,0,13,62,8,5,20,6,23,41,9,13,2,3,3,1,0,1,0,0,0,0
2017-08-26,96,0,28,71,10,3,16,3,23,28,5,9,3,2,2,1,0,0,0,0,0,0
2017-08-27,88,0,28,81,11,3,13,10,22,39,5,9,1,2,2,1,0,1,0,0,0,0
2017-08-28,82,0,23,82,7,5,14,9,24,24,9,10,2,2,2,2,0,3,0,0,0,0
2017-08-29,92,0,25,65,14,4,17,6,16,41,8,15,0,1,1,2,0,0,1,0,0,0
2017-08-30,113,0,25,74,13,6,12,8,17,38,2,15,1,3,2,2,0,3,0,0,0,0
2017-08-31,70,0,18,77,18,5,24,8,18,38,6,5,1,1,1,2,0,1,0,0,0,0
2017-09-01,81,0,14,83,11,6,16,9,11,44,8,9,2,2,3,2,0,1,1,0,0,0
2017-09-02,79,0,30,65,10,7,18,4,23,39,5,10,0,2,2,1,0,2,0,0,0,0
2017-09-03,96,0,24,81,14,3,18,14,13,30,3,9,2,3,1,0,0,2,0,0,0,0
2017-09-04,84,0,21,73,17,11,19,5,15,34,9,13,0,2,2,3,0,0,0,0,0,0
2017-09-05,76,0,15,75,12,4,17,5,16,29,5,17,2,2,4,2,0,1,0,0,0,0
2017-09-06,79,0,21,67,17,8,14,9,16,36,9,10,1,4,1,0,0,2,0,0,0,0
2017-09-07,79,0,20,81,10,5,18,1,21,32,3,13,0,0,4,5,0,1,0,0,0,0
2017-09-08,71,0,21,91,9,7,21,6,17,37,3,10,2,0,0,1,0,2,0,0,0,0
2017-09-09,95,0,22,87,10,4,16,9,25,27,6,12,3,1,1,2,0,4,0,0,0,0
2017-09-10,95,0,28,78,11,9,16,7,20,24,4,5,2,1,1,2,0,4,0,0,0,0
2017-09-11,84,0,16,73,15,8,17,10,20,36,8,8,2,2,2,0,0,1,0,0,0,0
2017-09-12,94,0,31,78,17,4,24,5,20,35,5,10,1,3,2,1,0,2,0,0,0,0
2017-09-13,72,0,19,73,16,6,14,5,23,31,6,16,2,0,4,3,0,1,0,0,0,0
2017-09-14,98,0,14,89,12,1,16,15,23,22,4,8,1,1,3,5,0,4,0,0,0,0
2017-09-15,86,0,16,89,13,4,15,9,16,28,6,13,3,1,1,1,0,1,0,0,0,0
2017-09-16,83,0,29,84,17,6,16,3,16,40,6,14,0,4,2,3,0,1,0,0,0,0
2017-09-17,96,0,25,79,9,8,25,7,15,26,5,10,1,1,2,5,0,0,0,0,0,0
2017-09-18,96,0,21,89,9,5,26,10,18,27,10,11,3,4,3,1,0,3,1,0,0,0
2017-09-19,106,0,31,61,18,10,17,10,25,28,5,12,1,1,2,0,0,0,0,0,0,0
2017-09-20,95,0,23,73,11,6,19,8,24,26,6,10,2,0,3,5,0,1,1,0,0,0
2017-09-21,91,0,14,93,12,6,16,9,25,37,6,10,5,0,1,2,0,4,0,0,0,0
2017-09-22,106,0,22,82,14,6,15,8,22,39,8,5,1,3,3,5,0,4,2,0,0,0
2017-09-23,87,0,21,86,10,3,17,7,18,37,10,5,1,1,3,2,0,1,0,0,0,0
2017-09-24,89,0,26,75,15,3,11,5,25,29,4,6,1,1,3,4,0,2,0,0,0,0
2017-09-25,81,0,20,96,12,9,15,9,20,29,9,14,0,4,1,1,0,3,1,0,0,0
2017-09-26,90,0,21,88,8,5,12,4,27,37,8,16,0,2,2,2,0,0,0,0,0,0
2017-09-27,87,0,15,80,7,6,12,7,21,40,10,8,1,3,0,2,0,0,0,0,0,0
2017-09-28,77,0,11,83,10,5,15,5,16,31,7,8,0,3,2,0,0,3,0,0,0,0
2017-09-29,85,0,22,71,15,6,21,4,19,31,5,13,0,2,5,0,0,1,0,0,0,0
2017-09-30,73,0,22,87,10,2,20,11,19,25,4,10,2,4,6,3,0,1,0,0,0,0
2017-10-01,79,0,23,59,11,3,29,7,13,31,9,14,2,0,2,0,0,2,1,0,0,0
2017-10-02,87,0,15,70,12,5,23,6,21,30,5,12,2,1,1,2,0,1,0,0,0,0
2017-10-03,79,0,19,79,15,5,23,9,24,31,2,8,2,4,3,4,0,4,0,0,0,0
2017-10-04,81,0,13,85,13,5,10,7,20,37,5,12,0,1,1,6,0,2,0,0,0,0
2017-10-05,82,0,12,73,11,6,22,2,23,27,4,8,1,1,2,5,0,4,0,0,0,0
2017-10-06,68,0,29,83,6,9,17,7,21,30,7,11,4,1,2,2,0,0,0,0,0,0
2017-10-07,76,0,13,70,9,3,16,5,30,23,10,15,4,2,3,1,0,2,0,0,0,0
2017-10-08,81,0,27,85,7,7,14,6,24,43,8,11,4,2,3,2,0,1,0,0,0,0
2017-10-09,62,0,22,82,5,6,10,8,19,32,6,15,1,1,3,2,0,4,0,0,0,0
2017-10-10,81,0,26,72,13,4,15,9,24,26,3,8,0,1,3,2,0,2,0,0,0,0
2017-10-11,87,0,11,85,10,11,18,5,24,34,6,5,1,3,3,2,0,0,0,0,0,0
2017-10-12,68,0,18,76,9,2,15,12,21,26,5,8,2,3,2,1,0,3,0,0,0,0
2017-10-13,78,0,21,66,7,2,17,11,17,27,6,9,1,0,3,5,0,0,0,0,0,0
2017-10-14,72,0,24,67,11,3,15,8,19,31,7,6,2,1,4,2,0,1,0,0,0,0
2017-10-15,72,0,27,86,13,4,16,4,28,29,6,11,1,2,1,2,0,0,0,0,0,0
2017-10-16,88,0,22,68,11,7,18,6,22,25,1,13,3,2,4,2,0,0,0,0,0,0
2017-10-17,67,0,24,72,7,8,15,6,24,25,4,15,0,0,3,3,0,0,0,0,0,0
2017-10-18,67,0,24,76,14,4,22,6,21,33,4,9,2,3,1,3,0,2,0,0,0,0
2017-10-19,82,0,16,77,14,3,14,9,23,23,6,9,1,2,0,4,0,0,0,0,0,0
2017-10-20,71,0,29,80,7,6,15,6,17,23,7,17,2,0,3,3,0,1,1,0,0,0
2017-10-21,72,0,30,54,9,5,16,11,19,28,5,15,1,2,2,1,0,6,0,0,0,0
2017-10-22,65,0,28,73,7,2,9,6,14,28,5,13,2,3,2,5,0,1,0,0,0,0
2017-10-23,73,0,25,61,7,7,15,7,23,16,5,10,1,2,0,0,0,3,0,0,0,0
2017-10-24,86,0,16,80,10,5,11,7,25,35,6,10,1,5,3,1,0,3,0,0,0,0
2017-10-25,73,0,16,75,12,4,15,6,18,21,4,10,4,1,3,2,0,3,0,0,0,0
2017-10-26,66,0,19,78,7,3,8,6,23,24,7,15,1,0,1,2,0,3,0,0,0,0
2017-10-27,68,0,15,75,11,4,16,10,15,29,5,5,3,4,1,3,0,2,0,0,0,0
2017-10-28,75,0,17,58,5,5,10,5,15,19,9,6,1,3,2,3,0,0,0,0,0,0
2017-10-29,91,0,19,77,14,2,16,8,15,22,5,6,1,2,2,3,0,0,0,0,0,0
2017-10-30,86,0,22,59,6,3,14,10,21,26,8,10,0,3,1,1,0,2,0,0,0,0
2017-10-31,65,0,16,72,12,9,18,7,25,12,7,6,2,4,3,4,0,0,0,0,0,0
2017-11-01,67,0,21,71,10,5,17,5,16,24,5,11,1,2,3,0,0,1,0,0,0,0
2017-11-02,75,0,16,58,15,4,15,1,21,18,9,9,1,1,2,3,0,0,0,0,0,0
2017-11-03,70,0,13,64,12,5,16,4,20,30,7,6,1,2,2,3,0,1,1,0,0,0
2017-11-04,60,0,20,74,7,5,11,8,18,20,6,13,1,1,2,2,0,1,0,0,0,0
2017-11-05,70,0,29,74,9,7,17,6,21,32,7,11,1,0,2,2,0,1,0,0,0,0
2017-11-06,88,0,21,86,8,5,19,7,17,35,11,7,0,0,2,2,0,2,0,0,0,0
2017-11-07,71,0,24,94,13,2,17,7,19,19,5,6,2,2,3,1,0,1,0,0,0,0
2017-11-08,66,0,22,80,12,8,15,5,17,25,11,14,2,0,5,4,0,3,0,0,0,0
2017-11-09,66,0,23,73,15,6,26,8,24,22,5,5,1,4,1,0,0,0,2,0,0,0
2017-11-10,72,0,16,64,12,4,11,6,20,25,5,6,2,0,0,2,0,4,0,0,0,0
2017-11-11,65,0,27,75,15,6,12,7,21,27,4,11,1,1,1,2,0,3,0,0,0,0
2017-11-12,79,0,34,70,10,3,19,7,15,25,4,6,4,1,3,3,0,2,2,0,0,0
2017-11-13,80,0,17,75,17,5,13,8,19,29,4,11,3,0,3,3,0,4,0,0,0,0
2017-11-14,66,0,16,74,8,3,11,5,17,20,8,10,3,2,1,1,0,4,0,0,0,0
2017-11-15,60,0,23,70,9,8,18,7,23,20,7,8,1,0,3,0,0,1,0,0,0,0
2017-11-16,65,0,13,79,14,3,12,5,16,25,5,8,1,2,2,3,0,1,0,0,0,0
2017-11-17,64,0,14,75,6,6,13,7,24,18,8,9,3,1,1,3,0,3,0,0,0,0
2017-11-18,70,0,17,94,12,4,17,4,21,21,7,12,1,3,1,1,0,4,0,0,0,0
2017-11-19,60,0,19,57,7,1,16,6,19,19,8,5,1,1,2,5,0,4,1,0,0,0
2017-11-20,80,0,20,67,10,9,11,11,24,22,4,14,0,1,0,1,0,3,0,0,0,0
2017-11-21,73,0,13,73,6,10,14,4,16,32,9,7,4,4,6,2,0,0,1,0,0,0
2017-11-22,69,0,18,78,8,9,10,6,18,14,6,6,2,3,0,2,0,3,0,0,0,0
2017-11-23,79,0,24,78,8,3,15,6,23,27,4,10,1,2,0,5,0,1,0,0,0,0
2017-11-24,73,0,17,71,10,10,17,8,25,26,6,7,1,0,1,0,0,2,0,0,1,0
2017-11-25,73,0,23,85,11,5,18,2,12,28,7,10,1,1,3,1,0,1,0,0,0,0
2017-11-26,80,0,18,78,8,2,12,10,24,22,9,12,5,2,2,2,0,5,0,0,0,0
2017-11-27,67,0,19,59,14,5,14,4,28,33,2,2,2,2,1,2,0,1,0,0,0,0
2017-11-28,66,0,16,74,10,6,9,6,16,26,4,6,3,1,2,2,0,4,0,0,0,0
2017-11-29,74,0,21,78,11,3,10,7,24,28,5,8,1,0,0,2,0,1,1,0,0,0
2017-11-30,59,0,21,71,8,8,9,6,23,22,3,9,2,1,2,2,0,1,0,0,0,0
2017-12-01,75,0,17,96,8,5,8,14,25,24,4,7,4,0,4,2,0,4,0,0,0,0
2017-12-02,73,0,20,66,6,8,19,7,20,25,10,6,1,2,2,2,0,0,0,0,0,0
2017-12-03,73,0,19,74,4,5,15,7,20,18,5,9,2,2,3,4,0,2,0,0,0,0
2017-12-04,78,0,24,66,14,4,10,6,16,17,7,13,0,2,0,3,0,3,0,0,0,0
2017-12-05,67,0,19,73,10,5,10,5,13,20,4,10,0,1,4,1,0,1,0,0,0,0
2017-12-06,61,0,17,76,13,5,12,5,19,18,5,5,0,4,2,6,0,2,0,0,0,0
2017-12-07,64,0,25,86,6,5,9,3,27,20,7,12,0,2,2,3,0,1,0,0,0,0
2017-12-08,71,0,19,76,13,3,17,10,21,18,5,10,1,1,2,0,0,5,0,0,0,0
2017-12-09,70,0,23,66,9,6,11,12,22,29,6,20,1,2,2,2,0,3,0,0,0,0
2017-12-10,76,0,21,79,11,5,12,7,13,31,5,9,2,1,3,0,0,3,1,0,0,0
2017-12-11,78,0,14,76,12,1,12,10,19,24,4,16,5,0,1,1,0,2,0,0,0,0
2017-12-12,78,0,16,69,6,5,13,6,27,25,3,7,1,3,2,4,0,1,1,0,0,0
2017-12-13,75,0,14,69,9,7,15,8,12,36,5,8,0,0,4,3,0,0,1,0,0,0
2017-12-14,64,0,23,70,7,1,21,3,18,24,7,18,0,2,2,4,0,5,0,0,0,0
2017-12-15,75,0,29,63,11,5,16,6,30,32,4,13,3,1,4,0,0,1,1,0,0,0
2017-12-16,79,0,41,62,9,6,15,3,19,21,7,6,2,3,1,1,0,3,0,0,0,0
2017-12-17,69,0,14,61,6,6,22,7,19,26,3,7,3,1,1,2,0,1,0,0,0,0
2017-12-18,61,0,18,72,12,2,13,7,26,26,3,8,3,1,2,1,0,1,0,0,0,0
2017-12-19,68,0,12,76,7,7,21,3,20,26,3,8,3,3,1,3,0,2,0,0,0,0
2017-12-20,64,0,24,79,7,2,15,8,25,27,9,9,2,0,2,5,0,4,0,0,0,0
2017-12-21,72,0,19,74,9,3,13,7,25,26,5,9,3,4,2,1,0,3,0,0,0,0
2017-12-22,73,0,22,74,16,5,10,2,22,34,8,4,1,2,2,3,0,3,0,0,0,0
2017-12-23,54,0,15,56,6,1,15,6,6,21,5,15,2,0,3,4,0,5,1,0,0,0
2017-12-24,52,0,22,64,7,1,9,7,24,16,5,15,4,0,2,1,0,3,0,0,0,0
2017-12-25,81,0,28,97,10,9,13,11,19,31,8,9,1,2,1,3,0,4,0,0,0,0
2017-12-26,73,0,22,77,11,6,19,7,27,27,6,13,0,0,3,0,0,0,0,0,0,0
2017-12-27,66,0,24,67,12,4,14,10,20,28,7,13,1,3,2,4,0,1,1,0,0,0
2017-12-28,55,0,13,67,9,4,13,9,12,29,5,12,1,0,5,0,0,1,0,0,0,0
2017-12-29,36,0,8,42,7,3,9,1,10,16,5,7,1,3,0,1,0,3,0,0,0,0
2017-12-30,43,0,23,52,7,8,5,7,9,10,4,5,0,1,2,2,0,4,0,0,0,0
2017-12-31,58,0,20,73,12,0,14,8,15,19,5,7,5,3,1,2,0,3,0,0,0,0
2018-01-01,69,0,51,65,17,6,12,6,27,31,5,11,0,3,2,0,0,3,0,0,0,0
2018-01-02,66,0,32,57,14,7,9,11,14,26,4,16,3,3,1,1,0,4,1,0,0,0
2018-01-03,63,0,25,65,11,5,10,7,28,30,7,7,3,0,0,3,0,3,1,0,0,0
2018-01-04,64,0,24,85,13,9,7,10,19,24,9,9,3,4,2,1,0,1,0,0,0,0
2018-01-05,70,0,17,72,13,7,10,6,15,19,3,15,3,0,4,7,0,3,0,0,0,0
2018-01-06,71,0,23,81,13,5,13,7,16,24,5,10,1,1,2,3,0,5,2,0,0,0
2018-01-07,66,0,29,74,13,4,14,7,21,21,7,9,0,2,1,5,0,1,0,0,0,0
2018-01-08,61,0,22,61,11,4,12,13,23,31,4,8,1,2,2,2,0,1,0,0,0,0
2018-01-09,66,0,24,72,13,7,10,8,26,19,3,10,1,0,3,3,0,3,0,0,0,0
2018-01-10,69,0,21,69,14,6,14,5,18,33,6,9,1,4,1,3,0,3,0,0,0,0
2018-01-11,78,0,16,63,10,4,9,5,23,28,7,7,1,1,3,2,0,0,0,0,0,0
2018-01-12,62,0,17,75,12,3,9,6,15,17,9,15,0,0,2,3,0,2,0,0,0,0
2018-01-13,68,0,23,61,14,8,10,5,15,27,2,11,0,0,2,3,0,3,0,0,0,0
2018-01-14,51,0,28,72,12,3,6,12,12,33,4,5,2,0,2,3,0,1,0,0,0,0
2018-01-15,61,0,22,59,5,4,8,10,21,23,7,4,1,3,2,3,0,2,1,0,0,0
2018-01-16,83,0,23,85,16,2,7,2,26,25,4,8,1,2,2,3,0,2,0,0,0,0
2018-01-17,63,0,19,85,11,4,7,6,26,31,3,8,2,0,1,5,0,0,0,0,0,0
2018-01-18,55,0,17,80,17,8,11,4,27,19,6,6,1,1,0,1,0,2,0,0,0,0
2018-01-19,65,0,17,71,13,5,14,9,14,24,5,6,2,1,4,4,0,1,0,0,0,0
2018-01-20,70,0,19,68,6,8,7,6,21,27,6,11,1,0,4,2,0,2,0,0,0,0
2018-01-21,50,0,36,55,10,3,13,2,21,24,10,7,4,0,1,1,0,4,0,0,0,0
2018-01-22,78,0,16,74,7,2,10,10,16,34,5,11,1,0,1,2,0,1,0,0,0,0
2018-01-23,67,0,15,72,14,3,10,1,14,22,11,11,3,2,2,4,0,1,0,0,0,0
2018-01-24,75,0,16,81,6,5,8,8,13,28,8,9,1,0,2,4,0,0,1,0,0,0
2018-01-25,76,0,22,60,4,4,7,6,14,32,3,8,4,4,1,4,0,2,0,0,0,0
2018-01-26,59,0,18,78,15,2,12,10,16,23,7,6,1,0,3,1,0,0,0,0,0,0
2018-01-27,60,0,21,68,10,6,9,2,16,25,3,10,1,0,1,1,0,4,0,0,0,0
2018-01-28,72,0,39,66,7,4,4,7,16,14,9,5,2,0,3,5,0,1,0,0,0,0
2018-01-29,68,0,19,73,14,4,13,8,22,23,5,9,2,1,2,0,0,4,0,0,0,0
