fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2017-05-19,3,80,59,27,16,4,20,17,7,10,3,8,0,2,1,0,2,0,1,0,0,0
2017-05-20,6,86,92,30,9,4,23,21,9,9,0,6,0,2,4,0,0,0,1,0,0,0
2017-05-21,4,99,82,37,18,3,31,20,14,7,2,4,0,1,4,0,2,0,1,0,0,0
2017-05-22,14,94,79,36,19,7,28,24,7,5,2,4,0,1,1,0,1,0,1,0,0,0
2017-05-23,7,73,90,42,21,7,20,22,16,10,1,9,0,0,0,0,3,0,1,0,0,0
2017-05-24,6,105,62,41,17,10,18,19,7,19,3,3,0,2,1,0,2,0,2,0,1,0
2017-05-25,9,67,61,38,18,3,30,20,11,16,1,3,0,2,2,0,1,0,5,0,0,0
2017-05-26,6,97,71,34,19,6,25,20,11,12,0,5,0,2,1,0,0,0,1,0,0,0
2017-05-27,8,82,68,39,31,4,22,20,15,6,0,5,0,2,2,0,2,0,1,0,0,0
2017-05-28,11,110,70,19,20,10,28,30,7,19,1,9,0,2,0,0,4,0,3,0,0,0
2017-05-29,9,101,95,31,21,6,26,21,12,11,1,6,0,2,4,0,1,0,1,0,0,0
2017-05-30,6,86,73,31,17,7,27,23,6,16,3,6,0,0,1,0,3,0,1,0,1,0
2017-05-31,10,102,77,32,22,8,22,16,15,14,2,6,0,2,2,0,3,0,2,0,0,0
2017-06-01,11,79,86,40,20,7,21,12,11,16,1,5,0,3,4,0,2,0,1,0,0,0
2017-06-02,12,78,83,27,16,4,22,19,6,15,1,1,0,1,4,0,1,0,1,0,0,0
2017-06-03,7,110,99,45,24,9,19,18,20,14,0,3,0,1,5,0,2,0,0,0,0,0
2017-06-04,14,108,83,38,21,4,30,22,14,12,2,3,0,2,4,0,1,0,1,0,1,0
2017-06-05,5,81,75,52,21,11,16,21,13,8,2,6,0,2,3,0,0,0,2,0,0,0
2017-06-06,6,93,71,42,22,1,30,11,18,11,0,7,0,1,3,0,1,0,2,0,0,0
2017-06-07,13,86,77,38,23,3,19,15,12,11,3,9,0,3,2,0,5,0,1,0,0,0
2017-06-08,10,113,71,48,24,11,27,22,7,18,4,6,0,4,0,0,2,0,2,0,0,0
2017-06-09,7,87,86,44,20,6,22,18,12,15,1,4,0,4,3,0,2,1,3,0,0,0
2017-06-10,8,90,78,50,21,8,22,28,18,19,2,7,0,4,4,0,1,0,0,0,0,0
2017-06-11,12,94,83,57,16,6,23,19,16,13,0,9,0,2,3,0,0,0,2,0,0,0
2017-06-12,6,106,62,47,24,7,31,35,12,18,1,12,0,7,2,0,0,0,1,0,0,0
2017-06-13,13,94,94,48,20,8,30,23,12,13,2,6,0,0,1,0,2,0,1,0,0,0
2017-06-14,10,94,82,46,31,8,24,23,13,14,4,7,0,4,1,0,2,0,4,0,0,0
2017-06-15,11,98,107,51,22,11,33,20,12,11,0,13,0,4,4,0,3,0,5,0,0,0
2017-06-16,15,102,87,58,13,12,26,21,14,16,2,8,0,2,5,0,0,0,4,0,0,0
2017-06-17,13,104,69,49,22,10,26,28,11,17,2,8,0,3,5,0,3,0,1,0,0,0
2017-06-18,18,106,69,42,24,7,32,28,15,19,2,10,0,0,1,0,1,0,0,0,0,0
2017-06-19,6,95,64,58,21,8,22,20,20,13,1,7,0,5,0,0,2,0,1,0,0,0
2017-06-20,14,124,89,56,24,8,37,15,13,20,1,9,0,1,2,0,4,0,1,0,0,0
2017-06-21,9,96,105,47,20,9,34,18,6,18,1,7,0,2,0,0,2,0,1,0,0,0
2017-06-22,18,107,80,50,28,15,17,20,19,15,3,10,0,3,4,0,0,0,3,0,0,0
2017-06-23,6,106,77,51,16,3,37,24,13,21,4,7,0,3,1,0,4,0,2,0,0,0
2017-06-24,13,105,86,56,13,7,26,20,18,13,0,8,0,4,5,0,3,0,0,0,0,0
2017-06-25,9,110,80,54,17,7,26,17,12,10,4,8,0,0,4,0,0,0,1,0,0,0
2017-06-26,10,107,69,61,25,10,22,26,18,12,1,6,0,5,1,0,1,0,2,0,0,0
2017-06-27,11,104,86,56,31,9,21,21,12,15,2,13,0,2,2,0,5,0,3,0,0,0
2017-06-28,9,97,81,53,27,4,22,12,17,13,1,5,0,0,2,0,3,0,1,0,1,0
2017-06-29,13,107,70,50,21,6,25,24,10,14,1,7,0,6,2,0,3,0,1,0,0,0
2017-06-30,10,98,73,44,21,13,25,21,15,12,0,4,0,0,2,0,3,0,5,0,0,0
2017-07-01,7,90,74,58,22,6,22,25,16,11,3,4,0,1,6,0,1,0,3,0,0,0
2017-07-02,17,99,62,50,28,6,23,28,11,9,1,5,0,1,2,0,4,0,8,0,1,0
2017-07-03,6,105,79,41,28,6,24,22,13,13,3,7,0,3,0,0,0,0,1,0,0,0
2017-07-04,4,78,71,55,22,5,21,16,7,14,4,11,0,4,1,0,2,0,1,0,0,0
2017-07-05,9,82,86,38,25,9,24,17,15,13,0,8,0,1,1,0,2,0,3,0,0,0
2017-07-06,6,101,64,48,25,8,28,19,7,13,3,6,0,4,3,0,1,0,3,0,0,0
2017-07-07,9,95,75,56,18,8,22,21,14,15,0,4,0,2,3,0,5,0,1,0,0,0
2017-07-08,13,96,76,59,25,3,21,25,11,17,3,5,0,4,1,0,0,0,2,0,0,0
2017-07-09,8,104,71,50,23,6,18,30,8,10,1,3,0,2,2,0,2,0,1,0,0,0
2017-07-10,7,103,83,47,19,6,22,21,8,16,3,8,0,2,1,0,1,0,3,0,1,0
2017-07-11,11,92,61,53,19,7,21,15,13,13,2,4,0,4,1,0,0,0,5,0,0,0
2017-07-12,8,107,74,38,13,5,22,13,13,12,3,1,0,4,1,0,1,0,2,0,0,0
2017-07-13,6,105,70,48,19,6,23,17,13,9,2,6,0,8,4,0,1,0,4,0,0,0
2017-07-14,9,78,80,40,23,7,22,23,11,14,1,13,0,2,1,0,5,0,3,0,0,0
2017-07-15,14,93,75,33,22,6,17,20,10,12,1,8,0,3,0,0,1,0,2,0,0,0
2017-07-16,10,96,73,44,25,1,16,20,16,19,2,6,0,3,0,0,0,0,1,0,0,0
2017-07-17,15,115,77,49,22,7,24,25,15,8,2,9,0,1,3,0,2,0,5,0,0,0
2017-07-18,13,112,90,44,25,9,23,16,15,17,1,10,0,3,1,0,3,0,2,0,0,0
2017-07-19,12,76,81,46,13,10,30,23,10,16,3,11,0,6,0,0,5,0,1,0,1,0
2017-07-20,5,92,77,45,18,10,19,19,9,13,2,9,0,3,3,0,1,0,1,0,1,0
2017-07-21,4,96,71,47,22,12,25,20,12,11,2,8,0,0,1,0,2,0,1,0,0,0
2017-07-22,6,88,81,43,19,3,24,14,12,5,3,4,0,3,1,0,3,0,6,0,0,0
2017-07-23,15,103,77,31,23,9,26,26,5,10,4,3,0,1,1,0,1,0,1,0,0,0
2017-07-24,9,101,62,48,18,3,26,18,15,14,2,3,0,2,3,0,3,0,1,0,0,0
2017-07-25,7,91,73,35,18,5,27,19,14,19,1,3,0,4,5,0,2,0,1,0,0,0
2017-07-26,6,86,70,40,24,11,31,14,14,14,3,7,0,6,2,0,2,0,0,0,0,0
2017-07-27,10,86,76,42,27,7,28,13,9,18,1,4,0,0,3,0,1,0,4,0,0,0
2017-07-28,10,87,86,43,16,8,35,19,11,18,2,5,0,5,3,0,3,0,2,0,0,0
2017-07-29,8,97,80,35,20,7,22,25,13,14,3,3,0,2,5,0,4,0,3,0,0,0
2017-07-30,9,82,80,39,22,8,34,22,12,15,0,8,0,0,2,0,2,0,2,0,0,0
2017-07-31,8,81,79,46,24,7,22,22,13,9,2,7,0,1,1,0,1,0,2,0,0,0
2017-08-01,9,91,80,39,17,5,27,15,9,10,5,7,0,0,4,0,1,0,1,0,0,0
2017-08-02,6,90,84,37,22,9,26,24,10,8,3,10,0,3,4,0,2,0,1,0,0,0
2017-08-03,14,100,76,34,24,14,28,23,12,8,1,6,0,5,0,0,2,0,0,0,0,0
2017-08-04,8,108,71,31,16,5,14,15,9,13,0,6,0,4,2,0,3,0,3,0,0,0
2017-08-05,8,88,69,41,18,6,31,19,11,12,3,9,0,1,5,0,3,0,4,0,0,0
2017-08-06,10,84,74,31,17,9,28,32,16,12,0,5,0,1,1,0,1,0,1,0,0,0
2017-08-07,8,103,72,47,22,6,23,15,15,10,2,6,0,4,0,0,2,0,4,0,2,0
2017-08-08,5,95,72,23,9,11,21,9,13,16,0,6,0,3,2,0,3,0,3,0,0,0
2017-08-09,5,115,74,38,17,8,17,22,8,14,4,5,0,0,1,0,2,0,2,0,0,0
2017-08-10,9,75,71,44,16,2,15,19,15,12,2,9,0,2,1,0,4,0,2,0,0,0
2017-08-11,11,87,73,28,25,3,16,21,10,4,1,4,0,4,1,0,2,0,2,0,0,0
2017-08-12,9,87,81,34,15,4,26,34,12,11,2,5,0,2,0,0,0,0,2,0,0,0
2017-08-13,10,91,63,49,13,5,25,25,7,12,1,8,0,3,3,0,3,0,2,0,0,0
2017-08-14,15,91,59,32,19,7,24,23,16,13,2,7,0,6,2,0,1,0,2,0,0,0
2017-08-15,9,92,72,34,14,5,21,20,10,12,1,6,0,6,1,0,2,0,2,0,1,0
2017-08-16,10,83,65,36,21,4,19,25,11,6,1,6,0,6,2,0,2,0,0,0,0,0
2017-08-17,9,81,86,45,22,8,18,20,11,11,0,6,0,1,3,0,2,0,4,0,0,0
2017-08-18,9,92,76,45,23,7,20,14,12,8,3,7,0,3,1,0,1,0,6,0,0,0
2017-08-19,7,96,79,42,15,4,23,24,6,9,2,2,0,2,2,0,2,0,1,0,0,0
2017-08-20,4,74,78,43,13,5,16,17,6,10,1,6,0,2,4,0,2,0,0,0,0,0
2017-08-21,7,98,70,43,17,6,16,18,14,14,0,8,0,2,4,0,2,0,2,0,0,0
2017-08-22,13,93,68,24,17,8,25,14,17,7,1,9,0,4,0,0,4,0,0,0,1,0
2017-08-23,9,76,67,30,19,9,15,20,13,15,0,7,0,0,1,0,6,0,4,0,0,0
2017-08-24,11,92,65,30,15,6,23,23,5,10,1,6,0,4,0,0,1,0,4,0,0,0
2017-08-25,6,83,62,41,20,9,23,13,13,8,2,5,0,1,3,0,3,0,1,0,0,0
2017-08-26,3,96,71,28,16,5,23,28,9,10,3,3,0,1,2,0,2,0,0,0,0,0
2017-08-27,10,88,81,39,13,5,22,28,9,11,1,3,0,1,2,0,2,0,1,0,0,0
2017-08-28,9,82,82,24,14,9,24,23,10,7,2,5,0,2,2,0,2,0,3,0,0,0
2017-08-29,6,92,65,41,17,8,16,25,15,14,0,4,0,2,1,0,1,0,0,0,1,0
2017-08-30,8,113,74,38,12,2,17,25,15,13,1,6,0,2,3,0,2,0,3,0,0,0
2017-08-31,8,70,77,38,24,6,18,18,5,18,1,5,0,2,1,0,1,0,1,0,0,0
2017-09-01,9,81,83,44,16,8,11,14,9,11,2,6,0,2,2,0,3,0,1,0,1,0
2017-09-02,4,79,65,39,18,5,23,30,10,10,0,7,0,1,2,0,2,0,2,0,0,0
2017-09-03,14,96,81,30,18,3,13,24,9,14,2,3,0,0,3,0,1,0,2,0,0,0
2017-09-04,5,84,73,34,19,9,15,21,13,17,0,11,0,3,2,0,2,0,0,0,0,0
2017-09-05,5,76,75,29,17,5,16,15,17,12,2,4,0,2,2,0,4,0,1,0,0,0
2017-09-06,9,79,67,36,14,9,16,21,10,17,1,8,0,0,4,0,1,0,2,0,0,0
2017-09-07,1,79,81,32,18,3,21,20,13,10,0,5,0,5,0,0,4,0,1,0,0,0
2017-09-08,6,71,91,37,21,3,17,21,10,9,2,7,0,1,0,0,0,0,2,0,0,0
2017-09-09,9,95,87,27,16,6,25,22,12,10,3,4,0,2,1,0,1,0,4,0,0,0
2017-09-10,7,95,78,24,16,4,20,28,5,11,2,9,0,2,1,0,1,0,4,0,0,0
2017-09-11,10,84,73,36,17,8,20,16,8,15,2,8,0,0,2,0,2,0,1,0,0,0
2017-09-12,5,94,78,35,24,5,20,31,10,17,1,4,0,1,3,0,2,0,2,0,0,0
2017-09-13,5,72,73,31,14,6,23,19,16,16,2,6,0,3,0,0,4,0,1,0,0,0
2017-09-14,15,98,89,22,16,4,23,14,8,12,1,1,0,5,1,0,3,0,4,0,0,0
2017-09-15,9,86,89,28,15,6,16,16,13,13,3,4,0,1,1,0,1,0,1,0,0,0
2017-09-16,3,83,84,40,16,6,16,29,14,17,0,6,0,3,4,0,2,0,1,0,0,0
2017-09-17,7,96,79,26,25,5,15,25,10,9,1,8,0,5,1,0,2,0,0,0,0,0
2017-09-18,10,96,89,27,26,10,18,21,11,9,3,5,0,1,4,0,3,0,3,0,1,0
2017-09-19,10,106,61,28,17,5,25,31,12,18,1,10,0,0,1,0,2,0,0,0,0,0
2017-09-20,8,95,73,26,19,6,24,23,10,11,2,6,0,5,0,0,3,0,1,0,1,0
2017-09-21,9,91,93,37,16,6,25,14,10,12,5,6,0,2,0,0,1,0,4,0,0,0
2017-09-22,8,106,82,39,15,8,22,22,5,14,1,6,0,5,3,0,3,0,4,0,2,0
2017-09-23,7,87,86,37,17,10,18,21,5,10,1,3,0,2,1,0,3,0,1,0,0,0
2017-09-24,5,89,75,29,11,4,25,26,6,15,1,3,0,4,1,0,3,0,2,0,0,0
2017-09-25,9,81,96,29,15,9,20,20,14,12,0,9,0,1,4,0,1,0,3,0,1,0
2017-09-26,4,90,88,37,12,8,27,21,16,8,0,5,0,2,2,0,2,0,0,0,0,0
2017-09-27,7,87,80,40,12,10,21,15,8,7,1,6,0,2,3,0,0,0,0,0,0,0
2017-09-28,5,77,83,31,15,7,16,11,8,10,0,5,0,0,3,0,2,0,3,0,0,0
2017-09-29,4,85,71,31,21,5,19,22,13,15,0,6,0,0,2,0,5,0,1,0,0,0
2017-09-30,11,73,87,25,20,4,19,22,10,10,2,2,0,3,4,0,6,0,1,0,0,0
2017-10-01,7,79,59,31,29,9,13,23,14,11,2,3,0,0,0,0,2,0,2,0,1,0
2017-10-02,6,87,70,30,23,5,21,15,12,12,2,5,0,2,1,0,1,0,1,0,0,0
2017-10-03,9,79,79,31,23,2,24,19,8,15,2,5,0,4,4,0,3,0,4,0,0,0
2017-10-04,7,81,85,37,10,5,20,13,12,13,0,5,0,6,1,0,1,0,2,0,0,0
2017-10-05,2,82,73,27,22,4,23,12,8,11,1,6,0,5,1,0,2,0,4,0,0,0
2017-10-06,7,68,83,30,17,7,21,29,11,6,4,9,0,2,1,0,2,0,0,0,0,0
2017-10-07,5,76,70,23,16,10,30,13,15,9,4,3,0,1,2,0,3,0,2,0,0,0
2017-10-08,6,81,85,43,14,8,24,27,11,7,4,7,0,2,2,0,3,0,1,0,0,0
2017-10-09,8,62,82,32,10,6,19,22,15,5,1,6,0,2,1,0,3,0,4,0,0,0
2017-10-10,9,81,72,26,15,3,24,26,8,13,0,4,0,2,1,0,3,0,2,0,0,0
2017-10-11,5,87,85,34,18,6,24,11,5,10,1,11,0,2,3,0,3,0,0,0,0,0
2017-10-12,12,68,76,26,15,5,21,18,8,9,2,2,0,1,3,0,2,0,3,0,0,0
2017-10-13,11,78,66,27,17,6,17,21,9,7,1,2,0,5,0,0,3,0,0,0,0,0
2017-10-14,8,72,67,31,15,7,19,24,6,11,2,3,0,2,1,0,4,0,1,0,0,0
2017-10-15,4,72,86,29,16,6,28,27,11,13,1,4,0,2,2,0,1,0,0,0,0,0
2017-10-16,6,88,68,25,18,1,22,22,13,11,3,7,0,2,2,0,4,0,0,0,0,0
2017-10-17,6,67,72,25,15,4,24,24,15,7,0,8,0,3,0,0,3,0,0,0,0,0
2017-10-18,6,67,76,33,22,4,21,24,9,14,2,4,0,3,3,0,1,0,2,0,0,0
2017-10-19,9,82,77,23,14,6,23,16,9,14,1,3,0,4,2,0,0,0,0,0,0,0
2017-10-20,6,71,80,23,15,7,17,29,17,7,2,6,0,3,0,0,3,0,1,0,1,0
2017-10-21,11,72,54,28,16,5,19,30,15,9,1,5,0,1,2,0,2,0,6,0,0,0
2017-10-22,6,65,73,28,9,5,14,28,13,7,2,2,0,5,3,0,2,0,1,0,0,0
2017-10-23,7,73,61,16,15,5,23,25,10,7,1,7,0,0,2,0,0,0,3,0,0,0
2017-10-24,7,86,80,35,11,6,25,16,10,10,1,5,0,1,5,0,3,0,3,0,0,0
2017-10-25,6,73,75,21,15,4,18,16,10,12,4,4,0,2,1,0,3,0,3,0,0,0
2017-10-26,6,66,78,24,8,7,23,19,15,7,1,3,0,2,0,0,1,0,3,0,0,0
2017-10-27,10,68,75,29,16,5,15,15,5,11,3,4,0,3,4,0,1,0,2,0,0,0
2017-10-28,5,75,58,19,10,9,15,17,6,5,1,5,0,3,3,0,2,0,0,0,0,0
2017-10-29,8,91,77,22,16,5,15,19,6,14,1,2,0,3,2,0,2,0,0,0,0,0
2017-10-30,10,86,59,26,14,8,21,22,10,6,0,3,0,1,3,0,1,0,2,0,0,0
2017-10-31,7,65,72,12,18,7,25,16,6,12,2,9,0,4,4,0,3,0,0,0,0,0
2017-11-01,5,67,71,24,17,5,16,21,11,10,1,5,0,0,2,0,3,0,1,0,0,0
2017-11-02,1,75,58,18,15,9,21,16,9,15,1,4,0,3,1,0,2,0,0,0,0,0
2017-11-03,4,70,64,30,16,7,20,13,6,12,1,5,0,3,2,0,2,0,1,0,1,0
2017-11-04,8,60,74,20,11,6,18,20,13,7,1,5,0,2,1,0,2,0,1,0,0,0
2017-11-05,6,70,74,32,17,7,21,29,11,9,1,7,0,2,0,0,2,0,1,0,0,0
2017-11-06,7,88,86,35,19,11,17,21,7,8,0,5,0,2,0,0,2,0,2,0,0,0
2017-11-07,7,71,94,19,17,5,19,24,6,13,2,2,0,1,2,0,3,0,1,0,0,0
2017-11-08,5,66,80,25,15,11,17,22,14,12,2,8,0,4,0,0,5,0,3,0,0,0
2017-11-09,8,66,73,22,26,5,24,23,5,15,1,6,0,0,4,0,1,0,0,0,2,0
2017-11-10,6,72,64,25,11,5,20,16,6,12,2,4,0,2,0,0,0,0,4,0,0,0
2017-11-11,7,65,75,27,12,4,21,27,11,15,1,6,0,2,1,0,1,0,3,0,0,0
2017-11-12,7,79,70,25,19,4,15,34,6,10,4,3,0,3,1,0,3,0,2,0,2,0
2017-11-13,8,80,75,29,13,4,19,17,11,17,3,5,0,3,0,0,3,0,4,0,0,0
2017-11-14,5,66,74,20,11,8,17,16,10,8,3,3,0,1,2,0,1,0,4,0,0,0
2017-11-15,7,60,70,20,18,7,23,23,8,9,1,8,0,0,0,0,3,0,1,0,0,0
2017-11-16,5,65,79,25,12,5,16,13,8,14,1,3,0,3,2,0,2,0,1,0,0,0
2017-11-17,7,64,75,18,13,8,24,14,9,6,3,6,0,3,1,0,1,0,3,0,0,0
2017-11-18,4,70,94,21,17,7,21,17,12,12,1,4,0,1,3,0,1,0,4,0,0,0
2017-11-19,6,60,57,19,16,8,19,19,5,7,1,1,0,5,1,0,2,0,4,0,1,0
2017-11-20,11,80,67,22,11,4,24,20,14,10,0,9,0,1,1,0,0,0,3,0,0,0
2017-11-21,4,73,73,32,14,9,16,13,7,6,4,10,0,2,4,0,6,0,0,0,1,0
2017-11-22,6,69,78,14,10,6,18,18,6,8,2,9,0,2,3,0,0,0,3,0,0,0
2017-11-23,6,79,78,27,15,4,23,24,10,8,1,3,0,5,2,0,0,0,1,0,0,0
2017-11-24,8,73,71,26,17,6,25,17,7,10,1,10,0,0,0,0,1,1,2,0,0,0
2017-11-25,2,73,85,28,18,7,12,23,10,11,1,5,0,1,1,0,3,0,1,0,0,0
2017-11-26,10,80,78,22,12,9,24,18,12,8,5,2,0,2,2,0,2,0,5,0,0,0
2017-11-27,4,67,59,33,14,2,28,19,2,14,2,5,0,2,2,0,1,0,1,0,0,0
2017-11-28,6,66,74,26,9,4,16,16,6,10,3,6,0,2,1,0,2,0,4,0,0,0
2017-11-29,7,74,78,28,10,5,24,21,8,11,1,3,0,2,0,0,0,0,1,0,1,0
2017-11-30,6,59,71,22,9,3,23,21,9,8,2,8,0,2,1,0,2,0,1,0,0,0
2017-12-01,14,75,96,24,8,4,25,17,7,8,4,5,0,2,0,0,4,0,4,0,0,0
2017-12-02,7,73,66,25,19,10,20,20,6,6,1,8,0,2,2,0,2,0,0,0,0,0
2017-12-03,7,73,74,18,15,5,20,19,9,4,2,5,0,4,2,0,3,0,2,0,0,0
2017-12-04,6,78,66,17,10,7,16,24,13,14,0,4,0,3,2,0,0,0,3,0,0,0
2017-12-05,5,67,73,20,10,4,13,19,10,10,0,5,0,1,1,0,4,0,1,0,0,0
2017-12-06,5,61,76,18,12,5,19,17,5,13,0,5,0,6,4,0,2,0,2,0,0,0
2017-12-07,3,64,86,20,9,7,27,25,12,6,0,5,0,3,2,0,2,0,1,0,0,0
2017-12-08,10,71,76,18,17,5,21,19,10,13,1,3,0,0,1,0,2,0,5,0,0,0
2017-12-09,12,70,66,29,11,6,22,23,20,9,1,6,0,2,2,0,2,0,3,0,0,0
2017-12-10,7,76,79,31,12,5,13,21,9,11,2,5,0,0,1,0,3,0,3,0,1,0
2017-12-11,10,78,76,24,12,4,19,14,16,12,5,1,0,1,0,0,1,0,2,0,0,0
2017-12-12,6,78,69,25,13,3,27,16,7,6,1,5,0,4,3,0,2,0,1,0,1,0
2017-12-13,8,75,69,36,15,5,12,14,8,9,0,7,0,3,0,0,4,0,0,0,1,0
2017-12-14,3,64,70,24,21,7,18,23,18,7,0,1,0,4,2,0,2,0,5,0,0,0
2017-12-15,6,75,63,32,16,4,30,29,13,11,3,5,0,0,1,0,4,0,1,0,1,0
2017-12-16,3,79,62,21,15,7,19,41,6,9,2,6,0,1,3,0,1,0,3,0,0,0
2017-12-17,7,69,61,26,22,3,19,14,7,6,3,6,0,2,1,0,1,0,1,0,0,0
2017-12-18,7,61,72,26,13,3,26,18,8,12,3,2,0,1,1,0,2,0,1,0,0,0
2017-12-19,3,68,76,26,21,3,20,12,8,7,3,7,0,3,3,0,1,0,2,0,0,0
2017-12-20,8,64,79,27,15,9,25,24,9,7,2,2,0,5,0,0,2,0,4,0,0,0
2017-12-21,7,72,74,26,13,5,25,19,9,9,3,3,0,1,4,0,2,0,3,0,0,0
2017-12-22,2,73,74,34,10,8,22,22,4,16,1,5,0,3,2,0,2,0,3,0,0,0
2017-12-23,6,54,56,21,15,5,6,15,15,6,2,1,0,4,0,0,3,0,5,0,1,0
2017-12-24,7,52,64,16,9,5,24,22,15,7,4,1,0,1,0,0,2,0,3,0,0,0
2017-12-25,11,81,97,31,13,8,19,28,9,10,1,9,0,3,2,0,1,0,4,0,0,0
2017-12-26,7,73,77,27,19,6,27,22,13,11,0,6,0,0,0,0,3,0,0,0,0,0
2017-12-27,10,66,67,28,14,7,20,24,13,12,1,4,0,4,3,0,2,0,1,0,1,0
2017-12-28,9,55,67,29,13,5,12,13,12,9,1,4,0,0,0,0,5,0,1,0,0,0
2017-12-29,1,36,42,16,9,5,10,8,7,7,1,3,0,1,3,0,0,0,3,0,0,0
2017-12-30,7,43,52,10,5,4,9,23,5,7,0,8,0,2,1,0,2,0,4,0,0,0
2017-12-31,8,58,73,19,14,5,15,20,7,12,5,0,0,2,3,0,1,0,3,0,0,0
2018-01-01,6,69,65,31,12,5,27,51,11,17,0,6,0,0,3,0,2,0,3,0,0,0
2018-01-02,11,66,57,26,9,4,14,32,16,14,3,7,0,1,3,0,1,0,4,0,1,0
2018-01-03,7,63,65,30,10,7,28,25,7,11,3,5,0,3,0,0,0,0,3,0,1,0
2018-01-04,10,64,85,24,7,9,19,24,9,13,3,9,0,1,4,0,2,0,1,0,0,0
2018-01-05,6,70,72,19,10,3,15,17,15,13,3,7,0,7,0,0,4,0,3,0,0,0
2018-01-06,7,71,81,24,13,5,16,23,10,13,1,5,0,3,1,0,2,0,5,0,2,0
2018-01-07,7,66,74,21,14,7,21,29,9,13,0,4,0,5,2,0,1,0,1,0,0,0
2018-01-08,13,61,61,31,12,4,23,22,8,11,1,4,0,2,2,0,2,0,1,0,0,0
2018-01-09,8,66,72,19,10,3,26,24,10,13,1,7,0,3,0,0,3,0,3,0,0,0
2018-01-10,5,69,69,33,14,6,18,21,9,14,1,6,0,3,4,0,1,0,3,0,0,0
2018-01-11,5,78,63,28,9,7,23,16,7,10,1,4,0,2,1,0,3,0,0,0,0,0
2018-01-12,6,62,75,17,9,9,15,17,15,12,0,3,0,3,0,0,2,0,2,0,0,0
2018-01-13,5,68,61,27,10,2,15,23,11,14,0,8,0,3,0,0,2,0,3,0,0,0
2018-01-14,12,51,72,33,6,4,12,28,5,12,2,3,0,3,0,0,2,0,1,0,0,0
2018-01-15,10,61,59,23,8,7,21,22,4,5,1,4,0,3,3,0,2,0,2,0,1,0
2018-01-16,2,83,85,25,7,4,26,23,8,16,1,2,0,3,2,0,2,0,2,0,0,0
2018-01-17,6,63,85,31,7,3,26,19,8,11,2,4,0,5,0,0,1,0,0,0,0,0
2018-01-18,4,55,80,19,11,6,27,17,6,17,1,8,0,1,1,0,0,0,2,0,0,0
2018-01-19,9,65,71,24,14,5,14,17,6,13,2,5,0,4,1,0,4,0,1,0,0,0
2018-01-20,6,70,68,27,7,6,21,19,11,6,1,8,0,2,0,0,4,0,2,0,0,0
2018-01-21,2,50,55,24,13,10,21,36,7,10,4,3,0,1,0,0,1,0,4,0,0,0
2018-01-22,10,78,74,34,10,5,16,16,11,7,1,2,0,2,0,0,1,0,1,0,0,0
2018-01-23,1,67,72,22,10,11,14,15,11,14,3,3,0,4,2,0,2,0,1,0,0,0
2018-01-24,8,75,81,28,8,8,13,16,9,6,1,5,0,4,0,0,2,0,0,0,1,0
2018-01-25,6,76,60,32,7,3,14,22,8,4,4,4,0,4,4,0,1,0,2,0,0,0
2018-01-26,10,59,78,23,12,7,16,18,6,15,1,2,0,1,0,0,3,0,0,0,0,0
2018-01-27,2,60,68,25,9,3,16,21,10,10,1,6,0,1,0,0,1,0,4,0,0,0
2018-01-28,7,72,66,14,4,9,16,39,5,7,2,4,0,5,0,0,3,0,1,0,0,0
2018-01-29,8,68,73,23,13,5,22,19,9,14,2,4,0,0,1,0,2,0,4,0,0,0
2018-01-30,5,71,81,23,5,6,19,17,12,4,1,6,0,3,0,0,2,0,1,0,0,0
2018-01-31,7,71,79,22,8,5,32,20,8,11,2,5,0,1,1,0,0,0,3,0,0,0
2018-02-01,4,65,78,16,9,3,21,21,8,17,0,3,0,3,2,0,1,0,2,0,0,0
2018-02-02,5,72,85,24,13,4,22,17,13,7,1,2,0,2,2,0,0,0,1,0,0,0
2018-02-03,6,70,68,27,12,9,19,27,12,9,2,11,0,2,0,0,3,0,2,0,0,0
2018-02-04,10,73,87,19,15,8,14,38,7,8,0,9,0,2,2,0,2,0,1,0,0,0
2018-02-05,10,60,82,27,10,8,15,30,17,8,0,2,0,1,1,0,1,0,1,0,0,0
2018-02-06,4,65,79,27,11,13,16,20,11,6,0,3,0,1,3,0,1,0,0,0,0,0
2018-02-07,5,71,73,27,14,8,16,22,2,7,0,3,0,5,1,0,2,0,3,0,0,0
