fecha,Alhué,Buin,Calera de Tango,Cerrillos,Cerro Navia,Colina,Conchalí,Curacaví,El Bosque,El Monte,Estación Central,Huechuraba,Independencia,Isla de Maipo,La Cisterna,La Florida,La Granja,La Pintana,La Reina,Lampa,Las Condes,Lo Barnechea,Lo Espejo,Lo Prado,Macul,Maipú,María Pinto,Melipilla,Ñuñoa,Padre Hurtado,Paine,Pedro Aguirre Cerda,Peñaflor,Peñalolén,Pirque,Providencia,Pudahuel,Puente Alto,Quilicura,Quinta Normal,Recoleta,Renca,San Bernardo,San Joaquín,San José de Maipo,San Miguel,San Pedro,San Ramón,Santiago,Talagante,Tiltil,Vitacura
2020-07-18,20.0,19.0,22.0,15.0,24.0,22.0,18.0,20.0,24.0,24.0,23.0,19.0,23.0,30.0,19.0,19.0,8.0,21.0,15.0,24.0,16.0,15.0,20.0,19.0,20.0,19.0,32.0,23.0,11.0,20.0,20.0,14.0,27.0,18.0,10.0,18.0,24.0,19.0,25.0,21.0,16.0,20.0,22.0,20.0,23.0,16.0,9.0,28.0,14.0,24.0,12.0,9.0
2020-07-19,15.0,19.0,19.0,19.0,24.0,18.0,18.0,19.0,22.0,21.0,19.0,20.0,20.0,25.0,17.0,17.0,7.0,24.0,15.0,22.0,15.0,15.0,19.0,19.0,17.0,18.0,30.0,18.0,13.0,17.0,20.0,15.0,27.0,19.0,10.0,17.0,23.0,20.0,23.0,20.0,14.0,20.0,22.0,17.0,22.0,15.0,9.0,27.0,12.0,21.0,15.0,11.0
2020-07-20,14.0,18.0,17.0,18.0,24.0,18.0,16.0,17.0,22.0,20.0,18.0,19.0,18.0,25.0,15.0,17.0,9.0,23.0,15.0,21.0,15.0,13.0,17.0,18.0,15.0,17.0,28.0,19.0,12.0,16.0,19.0,15.0,26.0,18.0,10.0,17.0,22.0,21.0,22.0,19.0,13.0,19.0,20.0,16.0,23.0,17.0,13.0,27.0,11.0,20.0,18.0,11.0
2020-07-21,20.0,17.0,16.0,18.0,24.0,16.0,15.0,21.0,22.0,18.0,17.0,18.0,19.0,25.0,13.0,17.0,11.0,22.0,15.0,19.0,14.0,10.0,14.0,18.0,15.0,18.0,30.0,19.0,13.0,16.0,18.0,12.0,27.0,17.0,13.0,16.0,22.0,20.0,22.0,18.0,12.0,19.0,21.0,12.0,24.0,16.0,15.0,28.0,11.0,20.0,25.0,9.0
2020-07-22,20.0,17.0,14.0,17.0,22.0,16.0,14.0,19.0,22.0,18.0,16.0,19.0,17.0,21.0,15.0,17.0,10.0,23.0,15.0,20.0,14.0,10.0,13.0,18.0,14.0,18.0,24.0,18.0,13.0,19.0,16.0,14.0,24.0,17.0,14.0,17.0,22.0,19.0,21.0,17.0,12.0,19.0,20.0,11.0,21.0,13.0,11.0,29.0,10.0,20.0,29.0,10.0
2020-07-23,21.0,15.0,16.0,16.0,20.0,16.0,16.0,15.0,21.0,19.0,13.0,20.0,19.0,19.0,15.0,15.0,11.0,22.0,14.0,20.0,11.0,8.0,11.0,16.0,16.0,16.0,25.0,16.0,12.0,14.0,15.0,13.0,23.0,17.0,16.0,17.0,21.0,19.0,20.0,16.0,11.0,18.0,19.0,11.0,20.0,12.0,9.0,26.0,10.0,20.0,28.0,10.0
2020-07-24,25.0,14.0,17.0,17.0,19.0,15.0,15.0,13.0,20.0,20.0,14.0,18.0,18.0,18.0,14.0,15.0,11.0,22.0,13.0,20.0,11.0,9.0,10.0,15.0,17.0,17.0,19.0,15.0,13.0,15.0,15.0,12.0,21.0,17.0,17.0,16.0,19.0,18.0,21.0,15.0,11.0,17.0,18.0,11.0,22.0,12.0,8.0,25.0,10.0,19.0,25.0,11.0
2020-07-25,27.0,13.0,15.0,18.0,17.0,14.0,15.0,12.0,19.0,21.0,15.0,16.0,18.0,11.0,11.0,14.0,11.0,21.0,12.0,19.0,10.0,10.0,10.0,14.0,17.0,16.0,15.0,15.0,12.0,18.0,17.0,13.0,22.0,17.0,11.0,14.0,19.0,17.0,21.0,14.0,11.0,16.0,17.0,9.0,23.0,12.0,6.0,23.0,8.0,18.0,27.0,11.0
2020-07-26,26.0,11.0,12.0,14.0,17.0,14.0,16.0,13.0,19.0,21.0,15.0,15.0,19.0,10.0,10.0,14.0,11.0,17.0,12.0,20.0,11.0,9.0,9.0,13.0,21.0,16.0,12.0,16.0,12.0,21.0,18.0,12.0,22.0,17.0,11.0,12.0,15.0,16.0,20.0,12.0,12.0,14.0,18.0,9.0,27.0,11.0,6.0,23.0,8.0,20.0,23.0,8.0
2020-07-27,22.0,12.0,11.0,14.0,16.0,13.0,18.0,14.0,19.0,18.0,16.0,16.0,17.0,11.0,12.0,13.0,9.0,17.0,11.0,20.0,11.0,10.0,8.0,12.0,21.0,15.0,11.0,14.0,11.0,20.0,16.0,13.0,22.0,17.0,10.0,11.0,16.0,14.0,21.0,11.0,11.0,14.0,18.0,9.0,24.0,8.0,2.0,21.0,8.0,17.0,18.0,8.0
2020-07-28,16.0,13.0,8.0,13.0,15.0,11.0,17.0,9.0,17.0,16.0,14.0,15.0,15.0,10.0,11.0,13.0,7.0,15.0,10.0,19.0,10.0,11.0,8.0,11.0,21.0,15.0,9.0,13.0,10.0,19.0,16.0,13.0,20.0,16.0,8.0,10.0,15.0,14.0,20.0,11.0,11.0,13.0,16.0,8.0,26.0,8.0,4.0,19.0,7.0,15.0,19.0,7.0
2020-07-29,16.0,11.0,6.0,12.0,15.0,11.0,17.0,10.0,15.0,17.0,14.0,14.0,16.0,9.0,10.0,12.0,7.0,13.0,10.0,18.0,9.0,10.0,8.0,10.0,21.0,14.0,10.0,12.0,10.0,17.0,15.0,11.0,20.0,15.0,7.0,10.0,15.0,13.0,20.0,11.0,11.0,13.0,15.0,8.0,26.0,8.0,4.0,16.0,7.0,14.0,14.0,8.0
2020-07-30,17.0,10.0,5.0,13.0,14.0,11.0,16.0,9.0,14.0,14.0,13.0,13.0,16.0,7.0,9.0,11.0,6.0,12.0,10.0,18.0,9.0,10.0,8.0,10.0,20.0,14.0,7.0,13.0,10.0,18.0,15.0,11.0,19.0,15.0,8.0,10.0,13.0,12.0,19.0,10.0,10.0,13.0,15.0,8.0,27.0,8.0,5.0,17.0,8.0,11.0,12.0,8.0
2020-07-31,13.0,11.0,2.0,12.0,13.0,10.0,17.0,7.0,13.0,12.0,12.0,14.0,17.0,6.0,9.0,11.0,6.0,11.0,9.0,17.0,9.0,8.0,7.0,9.0,18.0,13.0,6.0,13.0,10.0,19.0,14.0,11.0,18.0,15.0,7.0,9.0,12.0,12.0,18.0,9.0,9.0,12.0,14.0,8.0,24.0,7.0,5.0,16.0,8.0,10.0,16.0,8.0
2020-08-01,14.0,10.0,2.0,10.0,15.0,10.0,19.0,8.0,13.0,17.0,11.0,14.0,16.0,9.0,9.0,11.0,6.0,9.0,8.0,17.0,9.0,8.0,7.0,9.0,15.0,12.0,6.0,9.0,10.0,15.0,9.0,12.0,13.0,15.0,7.0,8.0,13.0,12.0,17.0,10.0,9.0,13.0,13.0,7.0,28.0,7.0,5.0,15.0,8.0,9.0,16.0,7.0
2020-08-02,16.0,11.0,2.0,10.0,15.0,9.0,18.0,7.0,12.0,16.0,9.0,13.0,15.0,10.0,10.0,12.0,7.0,8.0,8.0,15.0,8.0,7.0,7.0,9.0,10.0,11.0,6.0,8.0,9.0,14.0,6.0,11.0,13.0,13.0,9.0,7.0,13.0,12.0,15.0,10.0,9.0,11.0,12.0,7.0,18.0,8.0,9.0,13.0,8.0,7.0,19.0,8.0
2020-08-03,14.0,11.0,4.0,8.0,16.0,8.0,17.0,6.0,11.0,16.0,7.0,12.0,14.0,8.0,9.0,11.0,7.0,6.0,7.0,14.0,8.0,7.0,8.0,8.0,9.0,11.0,6.0,8.0,9.0,14.0,7.0,10.0,13.0,12.0,10.0,7.0,12.0,12.0,15.0,9.0,9.0,12.0,12.0,6.0,19.0,8.0,9.0,13.0,8.0,9.0,20.0,7.0
2020-08-04,13.0,11.0,4.0,9.0,16.0,8.0,17.0,6.0,10.0,16.0,7.0,13.0,14.0,9.0,9.0,11.0,7.0,7.0,7.0,13.0,8.0,6.0,8.0,7.0,8.0,11.0,,8.0,9.0,14.0,6.0,9.0,12.0,12.0,8.0,8.0,12.0,11.0,15.0,8.0,9.0,11.0,12.0,7.0,17.0,8.0,7.0,12.0,8.0,9.0,14.0,9.0
2020-08-05,11.0,13.0,4.0,10.0,15.0,9.0,17.0,4.0,9.0,15.0,6.0,13.0,13.0,9.0,9.0,11.0,8.0,7.0,7.0,12.0,7.0,6.0,9.0,7.0,8.0,11.0,,8.0,9.0,14.0,8.0,9.0,11.0,11.0,9.0,8.0,11.0,11.0,14.0,8.0,9.0,10.0,11.0,6.0,17.0,8.0,,11.0,8.0,9.0,15.0,8.0
2020-08-06,,14.0,5.0,10.0,14.0,8.0,17.0,4.0,10.0,15.0,6.0,13.0,10.0,9.0,8.0,11.0,7.0,6.0,6.0,10.0,7.0,5.0,9.0,7.0,6.0,10.0,,8.0,9.0,12.0,9.0,9.0,11.0,11.0,8.0,6.0,12.0,11.0,13.0,8.0,9.0,12.0,12.0,6.0,14.0,8.0,,10.0,7.0,9.0,16.0,7.0
2020-08-07,,,,,15.0,8.0,16.0,4.0,8.0,,6.0,12.0,7.0,,8.0,11.0,9.0,6.0,6.0,11.0,7.0,5.0,,8.0,5.0,10.0,,8.0,9.0,10.0,11.0,8.0,11.0,10.0,,6.0,12.0,11.0,13.0,8.0,10.0,12.0,11.0,6.0,,8.0,,10.0,8.0,10.0,12.0,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
