fecha,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Enfermedades del sistema circulatorio ,Tumores [Neoplasias],Enfermedades del sistema respiratorio ,"Enfermedades endocrinas, nutricionales y metabólicas",Ciertas enfermedades infecciosas y parasitarias,Enfermedades del sistema digestivo,Causas externas de morbilidad y de mortalidad,Enfermedades del sistema genitourinario,Enfermedades del sistema nervioso central,"Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan el mecanismo de la inmunidad ",Trastornos mentales y del comportamiento,COVID-19,"Malformaciones congénitas, deformidades y anomalías cromosómicas",Enfermedades del sistema osteomuscular y del tejido conjuntivo,Enfermedades del ojo y sus anexos ,Enfermedades de la piel y del tejido subcutáneo,Enfermedades del oído y de la apófisis mastoides,Ciertas afecciones originadas en el período perinatal,nan,"Embarazo, parto y puerperio",Códigos para propósitos especiales
2017-05-16,1,43,37,7,6,1,11,3,5,1,0,2,0,0,1,0,1,0,1,0,0,0
2017-05-17,2,33,25,14,8,1,2,11,5,2,0,4,0,0,1,0,2,0,1,0,0,0
2017-05-18,1,41,28,16,10,1,9,3,3,3,0,1,0,1,1,0,1,0,1,0,0,0
2017-05-19,2,34,31,6,4,0,7,4,2,1,2,3,0,0,0,0,0,0,0,0,0,0
2017-05-20,3,36,37,11,3,2,7,9,3,3,0,3,0,1,1,0,0,0,0,0,0,0
2017-05-21,2,45,29,17,8,1,7,4,6,2,0,2,0,0,1,0,0,0,0,0,0,0
2017-05-22,7,36,41,12,8,4,13,6,1,1,1,1,0,0,1,0,0,0,1,0,0,0
2017-05-23,1,18,32,20,8,3,8,9,8,4,1,1,0,0,0,0,0,0,1,0,0,0
2017-05-24,2,43,26,13,6,6,2,8,1,9,0,1,0,1,1,0,0,0,1,0,1,0
2017-05-25,3,27,14,10,11,1,15,8,4,4,0,2,0,0,1,0,0,0,3,0,0,0
2017-05-26,3,40,26,17,7,1,11,4,6,3,0,1,0,0,0,0,0,0,1,0,0,0
2017-05-27,2,37,23,11,14,0,10,6,3,3,0,0,0,1,0,0,1,0,0,0,0,0
2017-05-28,4,38,19,7,9,5,13,13,1,5,0,6,0,1,0,0,2,0,1,0,0,0
2017-05-29,3,46,42,9,7,2,10,6,1,3,0,1,0,0,2,0,0,0,0,0,0,0
2017-05-30,1,38,26,10,5,3,12,12,2,3,0,4,0,0,0,0,1,0,0,0,0,0
2017-05-31,5,45,27,11,9,3,6,6,6,5,0,1,0,1,1,0,1,0,0,0,0,0
2017-06-01,5,33,24,12,11,2,8,2,4,9,1,1,0,1,1,0,0,0,1,0,0,0
2017-06-02,5,33,31,13,7,1,9,6,3,8,1,1,0,1,3,0,1,0,0,0,0,0
2017-06-03,2,48,35,18,5,4,10,7,7,4,0,1,0,0,0,0,1,0,0,0,0,0
2017-06-04,5,42,39,11,9,3,11,5,3,3,1,1,0,0,1,0,0,0,0,0,0,0
2017-06-05,4,33,29,24,6,5,6,6,7,2,1,1,0,1,2,0,0,0,1,0,0,0
2017-06-06,3,37,33,22,9,1,10,5,8,6,0,3,0,0,1,0,0,0,1,0,0,0
2017-06-07,5,35,36,21,6,1,6,2,4,3,2,2,0,1,2,0,2,0,0,0,0,0
2017-06-08,2,54,25,18,8,4,13,7,1,6,1,1,0,1,0,0,0,0,1,0,0,0
2017-06-09,5,34,32,24,8,2,8,4,1,6,0,2,0,1,1,0,1,1,0,0,0,0
2017-06-10,2,40,29,21,7,6,5,10,7,6,2,3,0,2,2,0,0,0,0,0,0,0
2017-06-11,5,51,26,27,8,2,11,7,6,4,0,5,0,0,1,0,0,0,1,0,0,0
2017-06-12,4,49,16,23,10,4,12,12,4,7,0,6,0,4,1,0,0,0,0,0,0,0
2017-06-13,9,35,44,13,12,3,13,8,4,8,0,3,0,0,1,0,1,0,0,0,0,0
2017-06-14,3,39,29,17,9,5,9,9,6,7,2,4,0,1,1,0,0,0,3,0,0,0
2017-06-15,5,36,44,18,8,8,9,6,4,3,0,7,0,3,1,0,2,0,1,0,0,0
2017-06-16,6,40,34,23,8,9,9,6,4,3,0,5,0,0,2,0,0,0,3,0,0,0
2017-06-17,7,37,27,22,9,3,9,9,7,8,1,2,0,2,0,0,0,0,0,0,0,0
2017-06-18,9,34,34,20,13,4,17,6,5,5,2,6,0,0,1,0,1,0,0,0,0,0
2017-06-19,1,45,25,30,13,3,7,7,10,9,1,4,0,1,0,0,1,0,0,0,0,0
2017-06-20,3,49,35,23,10,4,13,6,2,9,0,5,0,0,1,0,2,0,0,0,0,0
2017-06-21,4,46,36,20,8,4,12,3,2,9,0,2,0,0,0,0,1,0,0,0,0,0
2017-06-22,8,43,33,24,13,4,6,9,9,7,3,6,0,2,2,0,0,0,2,0,0,0
2017-06-23,2,47,26,20,7,0,15,8,1,15,3,1,0,1,0,0,2,0,0,0,0,0
2017-06-24,4,38,32,21,5,2,9,6,7,6,0,1,0,1,4,0,2,0,0,0,0,0
2017-06-25,6,46,40,22,9,3,9,7,2,6,2,3,0,0,4,0,0,0,1,0,0,0
2017-06-26,3,46,24,20,17,5,4,10,6,6,1,4,0,0,0,0,0,0,0,0,0,0
2017-06-27,3,44,33,22,12,5,3,7,4,5,1,7,0,0,2,0,3,0,0,0,0,0
2017-06-28,2,30,30,29,11,0,8,4,9,6,0,2,0,0,1,0,1,0,1,0,0,0
2017-06-29,3,42,25,18,8,3,14,6,7,4,0,2,0,4,1,0,2,0,0,0,0,0
2017-06-30,6,35,26,20,11,4,8,9,1,3,0,0,0,0,0,0,3,0,1,0,0,0
2017-07-01,3,43,28,28,8,3,6,12,6,6,1,3,0,0,2,0,1,0,0,0,0,0
2017-07-02,9,32,20,19,14,3,7,12,3,5,0,2,0,0,0,0,1,0,3,0,0,0
2017-07-03,3,42,25,19,11,2,8,5,5,1,2,4,0,1,0,0,0,0,0,0,0,0
2017-07-04,1,38,28,19,12,3,6,4,3,9,0,7,0,0,1,0,2,0,1,0,0,0
2017-07-05,4,30,36,22,11,2,8,3,3,6,0,3,0,0,0,0,1,0,0,0,0,0
2017-07-06,2,47,20,19,13,4,9,10,1,4,1,4,0,1,0,0,0,0,1,0,0,0
2017-07-07,2,38,28,29,6,3,9,10,6,6,0,2,0,1,2,0,3,0,0,0,0,0
2017-07-08,8,43,25,31,12,1,7,4,3,5,1,3,0,2,0,0,0,0,2,0,0,0
2017-07-09,5,55,21,21,6,3,8,12,3,3,0,1,0,1,0,0,0,0,1,0,0,0
2017-07-10,2,47,32,23,8,3,9,10,3,10,1,3,0,1,0,0,0,0,1,0,1,0
2017-07-11,4,38,28,29,6,3,9,5,4,4,0,0,0,1,0,0,0,0,2,0,0,0
2017-07-12,3,38,28,18,5,2,6,4,3,2,0,1,0,0,0,0,1,0,1,0,0,0
2017-07-13,2,36,25,17,4,1,8,4,7,1,1,3,0,2,1,0,1,0,1,0,0,0
2017-07-14,7,40,31,22,9,3,11,7,4,3,0,7,0,1,1,0,3,0,1,0,0,0
2017-07-15,4,31,29,11,10,3,5,5,5,6,0,3,0,2,0,0,0,0,0,0,0,0
2017-07-16,2,42,30,23,10,0,3,8,8,6,2,1,0,1,0,0,0,0,0,0,0,0
2017-07-17,6,43,38,21,10,1,6,5,6,5,0,7,0,1,2,0,0,0,0,0,0,0
2017-07-18,5,50,33,22,7,3,11,10,5,8,1,5,0,2,1,0,2,0,1,0,0,0
2017-07-19,5,29,27,22,6,3,15,4,6,8,0,4,0,2,0,0,0,0,0,0,0,0
2017-07-20,1,42,23,19,6,2,5,6,4,4,1,4,0,2,2,0,0,0,0,0,0,0
2017-07-21,1,48,27,13,7,4,11,5,3,2,0,2,0,0,0,0,0,0,1,0,0,0
2017-07-22,4,37,22,26,7,1,11,3,5,2,0,3,0,2,0,0,0,0,2,0,0,0
2017-07-23,7,38,28,12,9,6,5,8,2,4,2,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,4,46,17,18,6,2,10,3,5,4,1,1,0,1,1,0,1,0,0,0,0,0
2017-07-25,1,31,26,14,4,1,12,4,8,7,0,1,0,2,3,0,1,0,0,0,0,0
2017-07-26,4,33,23,17,8,4,14,4,5,7,3,3,0,3,0,0,0,0,0,0,0,0
2017-07-27,3,37,26,19,11,3,7,3,4,5,0,2,0,0,0,0,0,0,2,0,0,0
2017-07-28,2,35,36,22,6,1,9,6,7,7,0,2,0,0,2,0,2,0,0,0,0,0
2017-07-29,3,31,29,16,7,4,8,7,6,3,2,1,0,0,1,0,2,0,0,0,0,0
2017-07-30,4,35,30,17,9,2,11,9,4,6,0,2,0,0,1,0,1,0,1,0,0,0
2017-07-31,3,32,36,18,13,4,6,8,5,4,1,6,0,0,0,0,1,0,2,0,0,0
2017-08-01,5,39,39,15,4,1,9,7,2,3,2,2,0,0,3,0,1,0,1,0,0,0
2017-08-02,3,38,32,14,11,3,5,6,3,3,1,5,0,1,1,0,1,0,1,0,0,0
2017-08-03,5,40,26,19,10,5,13,9,6,3,0,1,0,1,0,0,2,0,0,0,0,0
2017-08-04,3,35,24,10,7,3,7,3,3,4,0,1,0,2,0,0,0,0,0,0,0,0
2017-08-05,3,31,19,17,6,1,13,7,1,5,2,5,0,1,0,0,1,0,0,0,0,0
2017-08-06,3,43,33,13,3,3,11,6,5,5,0,1,0,1,1,0,0,0,0,0,0,0
2017-08-07,5,51,26,15,5,4,5,4,5,5,1,1,0,1,0,0,0,0,2,0,0,0
2017-08-08,2,38,24,8,4,6,8,4,5,3,0,3,0,2,1,0,1,0,2,0,0,0
2017-08-09,1,47,31,18,2,5,6,5,4,5,0,1,0,0,0,0,0,0,2,0,0,0
2017-08-10,3,28,17,18,7,2,4,7,5,4,1,4,0,0,0,0,1,0,0,0,0,0
2017-08-11,5,30,34,8,7,1,5,8,7,2,1,1,0,2,0,0,0,0,0,0,0,0
2017-08-12,1,43,29,11,9,1,10,17,3,4,1,2,0,1,0,0,0,0,2,0,0,0
2017-08-13,3,33,22,20,2,2,7,7,3,9,0,2,0,1,1,0,2,0,1,0,0,0
2017-08-14,6,34,26,14,8,5,16,7,5,9,0,3,0,2,0,0,1,0,1,0,0,0
2017-08-15,3,41,23,13,6,2,9,6,4,4,0,1,0,3,1,0,1,0,0,0,0,0
2017-08-16,6,32,21,11,8,2,5,7,3,1,1,4,0,2,1,0,1,0,0,0,0,0
2017-08-17,7,31,29,19,6,2,9,8,5,6,0,2,0,0,1,0,2,0,2,0,0,0
2017-08-18,7,33,28,19,12,2,9,4,9,6,0,4,0,0,1,0,0,0,4,0,0,0
2017-08-19,5,40,26,20,5,1,10,11,1,7,1,1,0,0,0,0,0,0,0,0,0,0
2017-08-20,3,30,31,17,1,2,6,4,2,7,1,0,0,1,1,0,2,0,0,0,0,0
2017-08-21,3,44,23,20,8,1,3,8,7,8,0,4,0,1,0,0,1,0,1,0,0,0
2017-08-22,5,32,33,14,8,5,8,4,3,3,0,4,0,2,0,0,0,0,0,0,1,0
2017-08-23,1,28,25,14,3,3,3,5,5,5,0,3,0,0,1,0,1,0,0,0,0,0
2017-08-24,6,30,24,16,8,2,10,6,1,4,1,3,0,2,0,0,0,0,3,0,0,0
2017-08-25,4,31,27,15,8,6,7,1,7,3,0,1,0,1,1,0,1,0,0,0,0,0
2017-08-26,2,39,24,14,4,2,6,9,3,5,1,0,0,1,0,0,1,0,0,0,0,0
2017-08-27,2,47,22,16,5,1,14,12,1,4,0,1,0,0,0,0,1,0,0,0,0,0
2017-08-28,4,32,30,9,6,1,7,9,2,6,2,1,0,2,0,0,1,0,2,0,0,0
2017-08-29,3,33,25,17,8,3,11,6,5,7,0,1,0,2,0,0,0,0,0,0,1,0
2017-08-30,2,49,25,14,7,0,6,12,4,4,0,1,0,1,1,0,1,0,0,0,0,0
2017-08-31,2,28,35,15,9,1,9,8,4,8,0,2,0,0,1,0,1,0,0,0,0,0
2017-09-01,4,31,33,18,5,4,3,6,2,7,0,3,0,0,0,0,1,0,1,0,0,0
2017-09-02,1,29,20,15,9,3,9,7,3,3,0,3,0,0,0,0,0,0,1,0,0,0
2017-09-03,6,35,26,10,4,1,2,10,3,2,0,2,0,0,1,0,0,0,1,0,0,0
2017-09-04,1,32,21,10,11,2,6,10,5,4,0,4,0,1,0,0,1,0,0,0,0,0
2017-09-05,1,31,30,12,6,2,8,5,6,5,0,1,0,2,2,0,1,0,1,0,0,0
2017-09-06,5,27,26,16,5,4,7,4,2,5,0,3,0,0,1,0,1,0,1,0,0,0
2017-09-07,1,35,27,14,3,2,7,7,4,2,0,3,0,2,0,0,0,0,0,0,0,0
2017-09-08,2,31,40,15,5,2,0,7,2,3,0,2,0,0,0,0,0,0,2,0,0,0
2017-09-09,2,31,31,6,7,5,8,10,3,3,0,0,0,2,0,0,0,0,2,0,0,0
2017-09-10,6,43,24,13,7,1,5,13,3,5,1,3,0,1,1,0,0,0,0,0,0,0
2017-09-11,5,33,25,14,3,2,8,3,3,6,2,4,0,0,0,0,1,0,1,0,0,0
2017-09-12,3,45,33,12,10,3,5,12,4,7,0,2,0,1,0,0,0,0,1,0,0,0
2017-09-13,1,28,35,16,5,1,5,3,5,11,2,2,0,1,0,0,0,0,1,0,0,0
2017-09-14,7,39,31,8,4,2,9,2,3,4,0,1,0,3,0,0,1,0,3,0,0,0
2017-09-15,3,30,31,4,5,4,6,4,3,3,1,2,0,1,1,0,1,0,0,0,0,0
2017-09-16,1,44,36,18,7,1,5,11,2,4,0,4,0,1,1,0,1,0,0,0,0,0
2017-09-17,0,37,29,8,8,2,4,7,4,5,0,3,0,2,0,0,2,0,0,0,0,0
2017-09-18,4,37,24,10,11,6,8,5,6,6,2,3,0,0,0,0,2,0,2,0,0,0
2017-09-19,3,38,26,7,6,3,8,7,4,4,1,4,0,0,0,0,1,0,0,0,0,0
2017-09-20,3,37,21,12,7,1,6,7,4,3,1,1,0,2,0,0,0,0,1,0,1,0
2017-09-21,1,26,39,17,3,2,5,6,4,5,1,3,0,1,0,0,0,0,4,0,0,0
2017-09-22,3,43,26,16,7,2,6,8,3,4,0,1,0,5,3,0,1,0,1,0,1,0
2017-09-23,1,32,27,18,8,3,4,9,3,4,0,3,0,0,0,0,1,0,1,0,0,0
2017-09-24,3,41,31,8,5,1,6,8,2,5,0,1,0,1,0,0,2,0,0,0,0,0
2017-09-25,2,27,35,10,4,5,8,7,7,6,0,3,0,0,0,0,0,0,3,0,1,0
2017-09-26,2,37,36,18,5,2,8,9,5,3,0,4,0,2,2,0,0,0,0,0,0,0
2017-09-27,3,35,27,13,5,2,8,7,4,1,0,1,0,1,0,0,0,0,0,0,0,0
2017-09-28,3,35,29,10,3,3,4,5,4,3,0,3,0,0,2,0,1,0,1,0,0,0
2017-09-29,2,29,30,16,6,3,7,8,4,5,0,2,0,0,0,0,1,0,0,0,0,0
2017-09-30,6,29,35,7,8,1,9,7,2,3,1,1,0,1,2,0,3,0,0,0,0,0
2017-10-01,2,29,22,7,12,5,8,8,6,4,1,2,0,0,0,0,2,0,2,0,0,0
2017-10-02,1,29,25,13,6,1,9,5,2,4,1,3,0,1,0,0,0,0,0,0,0,0
2017-10-03,4,36,29,11,8,2,10,14,3,6,0,2,0,1,1,0,1,0,1,0,0,0
2017-10-04,2,33,35,14,5,2,10,4,5,5,0,2,0,2,0,0,1,0,1,0,0,0
2017-10-05,0,29,19,11,13,1,7,6,2,5,0,3,0,2,1,0,1,0,3,0,0,0
2017-10-06,4,25,34,13,6,1,8,14,5,5,2,4,0,2,1,0,2,0,0,0,0,0
2017-10-07,0,32,26,4,6,4,8,8,5,1,1,0,0,0,1,0,1,0,2,0,0,0
2017-10-08,5,42,29,16,1,2,6,7,5,3,3,3,0,0,1,0,1,0,1,0,0,0
2017-10-09,1,26,29,12,3,2,8,9,7,2,1,3,0,0,0,0,1,0,1,0,0,0
2017-10-10,5,24,31,15,3,0,6,8,2,6,0,0,0,1,1,0,1,0,0,0,0,0
2017-10-11,1,38,28,17,10,2,9,3,2,3,1,4,0,0,1,0,0,0,0,0,0,0
2017-10-12,5,32,31,12,7,1,7,4,4,3,1,2,0,1,1,0,0,0,1,0,0,0
2017-10-13,6,32,27,9,4,1,7,8,2,3,0,1,0,3,0,0,1,0,0,0,0,0
2017-10-14,4,31,23,13,4,4,7,8,2,6,1,1,0,1,0,0,1,0,0,0,0,0
2017-10-15,1,30,32,12,10,3,9,14,5,4,0,2,0,1,1,0,0,0,0,0,0,0
2017-10-16,4,38,29,10,10,0,7,6,4,5,2,0,0,1,1,0,3,0,0,0,0,0
2017-10-17,3,18,32,10,6,0,10,12,6,4,0,3,0,2,0,0,2,0,0,0,0,0
2017-10-18,3,25,30,10,8,1,5,7,2,4,1,3,0,1,0,0,0,0,1,0,0,0
2017-10-19,1,32,27,12,4,3,10,2,5,4,1,1,0,2,2,0,0,0,0,0,0,0
2017-10-20,3,29,30,9,8,3,5,8,9,2,1,4,0,1,0,0,1,0,0,0,1,0
2017-10-21,2,22,19,11,5,3,7,10,2,4,1,2,0,0,0,0,1,0,2,0,0,0
2017-10-22,4,28,27,12,3,3,6,9,5,2,1,1,0,3,2,0,1,0,0,0,0,0
2017-10-23,1,28,24,4,9,3,7,6,3,3,0,2,0,0,1,0,0,0,1,0,0,0
2017-10-24,3,24,37,16,4,2,9,7,5,5,0,1,0,0,2,0,0,0,1,0,0,0
2017-10-25,3,26,25,5,3,1,11,6,5,6,1,1,0,1,0,0,1,0,2,0,0,0
2017-10-26,1,30,31,11,1,6,9,3,7,4,0,1,0,2,0,0,0,0,1,0,0,0
2017-10-27,7,19,27,11,4,2,5,8,3,1,2,3,0,1,0,0,1,0,1,0,0,0
2017-10-28,2,19,25,5,5,6,5,6,3,2,1,2,0,1,1,0,1,0,0,0,0,0
2017-10-29,5,25,33,12,6,1,5,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,6,38,25,12,6,3,7,12,1,1,0,2,0,1,1,0,0,0,2,0,0,0
2017-10-31,2,25,32,5,10,3,8,5,1,5,2,3,0,1,1,0,3,0,0,0,0,0
2017-11-01,2,27,24,10,4,2,5,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,0,29,18,3,4,2,6,3,3,5,0,1,0,2,1,0,0,0,0,0,0,0
2017-11-03,2,22,23,10,9,5,6,6,1,2,0,1,0,1,1,0,2,0,0,0,1,0
2017-11-04,4,22,22,4,3,2,7,10,4,4,0,0,0,0,0,0,1,0,0,0,0,0
2017-11-05,3,27,27,12,6,3,5,12,2,1,0,2,0,0,0,0,1,0,1,0,0,0
2017-11-06,3,36,26,19,6,5,6,9,1,5,0,3,0,1,0,0,0,0,0,0,0,0
2017-11-07,3,32,37,4,6,3,6,7,2,3,2,1,0,0,0,0,1,0,1,0,0,0
2017-11-08,1,21,36,7,9,5,5,7,3,3,2,2,0,1,0,0,0,0,1,0,0,0
2017-11-09,2,14,32,8,10,1,6,7,1,6,0,1,0,0,1,0,0,0,0,0,0,0
2017-11-10,2,34,28,8,6,1,11,7,1,4,0,2,0,0,0,0,0,0,2,0,0,0
2017-11-11,2,18,27,11,6,2,10,11,5,5,1,2,0,1,0,0,0,0,1,0,0,0
2017-11-12,3,28,23,5,4,3,8,7,2,6,0,1,0,2,1,0,0,0,1,0,0,0
2017-11-13,4,34,27,14,4,2,5,4,2,6,0,1,0,0,0,0,2,0,2,0,0,0
2017-11-14,2,25,34,6,8,5,6,5,7,7,1,1,0,1,0,0,0,0,2,0,0,0
2017-11-15,2,18,23,9,9,4,11,8,3,5,1,3,0,0,0,0,1,0,1,0,0,0
2017-11-16,1,26,25,10,8,2,4,5,4,6,0,1,0,2,2,0,2,0,0,0,0,0
2017-11-17,3,30,27,7,8,2,8,5,6,1,0,3,0,1,1,0,0,0,2,0,0,0
2017-11-18,4,21,35,6,3,2,9,6,6,1,0,3,0,1,0,0,1,0,3,0,0,0
2017-11-19,2,18,13,7,5,3,8,5,1,2,0,0,0,1,1,0,2,0,2,0,0,0
2017-11-20,4,32,20,6,4,1,5,4,3,1,0,5,0,1,0,0,0,0,3,0,0,0
2017-11-21,2,32,25,10,4,3,5,5,2,2,1,4,0,1,2,0,3,0,0,0,1,0
2017-11-22,4,26,34,4,2,3,10,9,2,1,0,3,0,1,1,0,0,0,1,0,0,0
2017-11-23,0,32,28,13,7,1,11,5,4,3,0,0,0,3,2,0,0,0,0,0,0,0
2017-11-24,3,27,26,12,7,4,7,3,4,2,1,5,0,0,0,0,1,0,2,0,0,0
2017-11-25,1,27,30,12,1,2,4,7,3,6,0,4,0,1,1,0,0,0,0,0,0,0
2017-11-26,4,25,22,8,5,4,10,4,5,3,3,0,0,1,0,0,0,0,4,0,0,0
2017-11-27,1,24,19,13,3,0,9,5,0,3,1,1,0,0,0,0,0,0,1,0,0,0
2017-11-28,2,20,29,11,1,0,8,6,0,4,1,3,0,1,0,0,1,0,0,0,0,0
2017-11-29,4,32,25,13,3,1,9,8,2,4,0,1,0,1,0,0,0,0,1,0,0,0
2017-11-30,1,13,26,10,3,1,12,7,3,4,1,2,0,0,1,0,0,0,0,0,0,0
2017-12-01,8,22,30,12,3,3,10,3,2,3,1,1,0,2,0,0,2,0,2,0,0,0
2017-12-02,3,32,27,6,9,6,9,10,2,1,0,3,0,1,1,0,1,0,0,0,0,0
2017-12-03,2,23,25,7,5,2,8,9,3,2,2,1,0,1,1,0,1,0,0,0,0,0
2017-12-04,3,33,19,5,4,2,3,9,2,6,0,2,0,2,1,0,0,0,1,0,0,0
2017-12-05,3,16,29,7,5,1,6,6,3,6,0,4,0,0,0,0,2,0,1,0,0,0
2017-12-06,2,22,30,9,2,2,8,3,2,4,0,0,0,2,2,0,2,0,1,0,0,0
2017-12-07,1,21,33,7,2,4,4,12,5,3,0,0,0,0,0,0,1,0,0,0,0,0
2017-12-08,3,24,28,7,5,2,8,7,2,9,0,3,0,0,1,0,1,0,2,0,0,0
2017-12-09,2,29,21,10,6,4,9,6,8,1,0,6,0,0,1,0,1,0,0,0,0,0
2017-12-10,3,29,33,10,2,3,9,7,4,6,0,2,0,0,1,0,2,0,1,0,1,0
2017-12-11,5,35,25,9,2,0,6,4,7,5,2,0,0,0,0,0,1,0,0,0,0,0
2017-12-12,3,35,26,11,3,1,7,5,2,2,0,2,0,2,1,0,1,0,0,0,0,0
2017-12-13,4,18,27,11,3,2,3,6,1,2,0,2,0,2,0,0,3,0,0,0,1,0
2017-12-14,2,26,32,13,8,2,5,7,6,2,0,1,0,1,0,0,0,0,2,0,0,0
2017-12-15,4,33,20,12,6,0,14,16,5,7,1,2,0,0,0,0,0,0,0,0,1,0
2017-12-16,1,36,21,8,4,2,6,5,1,2,1,2,0,1,2,0,1,0,3,0,0,0
2017-12-17,3,30,20,13,7,2,6,5,1,3,0,3,0,1,1,0,0,0,1,0,0,0
2017-12-18,3,15,26,11,7,2,13,8,4,3,0,0,0,0,1,0,1,0,0,0,0,0
2017-12-19,2,28,30,11,6,2,9,7,3,3,1,4,0,1,1,0,0,0,2,0,0,0
2017-12-20,2,31,25,13,1,0,7,9,0,1,1,0,0,1,0,0,1,0,0,0,0,0
2017-12-21,2,32,25,15,3,2,9,4,1,3,1,0,0,0,1,0,2,0,2,0,0,0
2017-12-22,1,22,24,14,4,3,7,12,2,4,0,2,0,2,0,0,1,0,0,0,0,0
2017-12-23,2,19,23,6,3,3,2,6,8,5,0,0,0,1,0,0,1,0,2,0,0,0
2017-12-24,5,21,18,10,5,1,10,9,5,4,2,0,0,1,0,0,1,0,2,0,0,0
2017-12-25,3,31,40,7,6,2,5,12,4,4,0,3,0,1,2,0,1,0,4,0,0,0
2017-12-26,1,31,30,13,5,3,7,8,5,3,0,2,0,0,0,0,3,0,0,0,0,0
2017-12-27,5,19,27,16,5,3,9,8,6,3,1,3,0,1,2,0,0,0,0,0,0,0
2017-12-28,6,22,30,12,5,3,4,3,5,1,1,2,0,0,0,0,1,0,1,0,0,0
2017-12-29,0,7,16,1,2,2,2,1,0,2,1,0,0,1,1,0,0,0,1,0,0,0
2017-12-30,2,7,4,1,1,1,1,6,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2017-12-31,2,22,29,4,4,2,4,8,2,7,2,0,0,1,0,0,0,0,2,0,0,0
2018-01-01,2,27,25,5,2,2,8,16,3,9,0,3,0,0,2,0,1,0,0,0,0,0
2018-01-02,3,22,22,10,3,3,2,9,2,7,0,2,0,0,2,0,0,0,0,0,0,0
2018-01-03,3,21,31,14,4,4,9,7,1,3,1,2,0,0,0,0,0,0,2,0,1,0
2018-01-04,4,16,29,9,4,4,9,10,5,6,1,4,0,0,3,0,0,0,0,0,0,0
2018-01-05,3,31,24,4,6,1,4,10,5,6,1,2,0,2,0,0,2,0,1,0,0,0
2018-01-06,2,28,32,9,5,1,5,6,1,4,0,1,0,0,1,0,0,0,4,0,0,0
2018-01-07,2,23,22,11,6,4,8,8,5,6,0,2,0,1,1,0,0,0,0,0,0,0
2018-01-08,4,23,21,11,3,1,6,9,5,5,1,2,0,0,1,0,2,0,0,0,0,0
2018-01-09,4,19,25,9,6,1,12,9,3,6,0,4,0,1,0,0,1,0,0,0,0,0
2018-01-10,3,29,18,17,6,3,8,11,3,9,0,2,0,0,2,0,0,0,1,0,0,0
2018-01-11,3,29,26,13,4,2,6,3,3,2,0,1,0,0,0,0,1,0,0,0,0,0
2018-01-12,0,29,28,6,1,4,6,6,5,3,0,0,0,2,0,0,2,0,1,0,0,0
2018-01-13,0,27,23,6,4,0,8,12,2,3,0,2,0,1,0,0,1,0,0,0,0,0
2018-01-14,4,22,23,14,3,2,2,13,2,5,0,1,0,1,0,0,0,0,1,0,0,0
2018-01-15,4,23,29,9,5,4,4,5,4,2,0,2,0,1,2,0,2,0,1,0,0,0
2018-01-16,0,31,41,11,1,3,6,11,4,8,0,0,0,2,1,0,1,0,0,0,0,0
2018-01-17,3,20,35,10,2,2,6,5,2,4,0,0,0,2,0,0,0,0,0,0,0,0
2018-01-18,2,12,35,8,5,3,6,5,2,4,0,4,0,1,0,0,0,0,1,0,0,0
2018-01-19,4,23,25,10,3,2,6,5,3,2,1,1,0,1,0,0,1,0,0,0,0,0
2018-01-20,3,26,22,10,2,3,3,9,4,3,1,2,0,1,0,0,1,0,0,0,0,0
2018-01-21,1,21,14,8,4,2,6,9,0,3,2,2,0,1,0,0,0,0,2,0,0,0
2018-01-22,3,27,18,9,4,2,7,5,4,4,1,2,0,1,0,0,0,0,1,0,0,0
2018-01-23,1,26,38,7,2,0,4,6,4,5,1,1,0,1,0,0,1,0,0,0,0,0
2018-01-24,2,30,27,10,3,2,7,4,4,3,0,2,0,3,0,0,0,0,0,0,0,0
2018-01-25,1,35,25,12,2,0,5,7,3,1,2,2,0,1,0,0,1,0,0,0,0,0
2018-01-26,2,23,26,10,4,4,5,4,1,7,0,1,0,0,0,0,1,0,0,0,0,0
2018-01-27,0,19,18,10,2,1,8,9,4,3,0,1,0,0,0,0,1,0,4,0,0,0
2018-01-28,3,25,26,7,2,4,6,14,2,4,0,1,0,1,0,0,2,0,1,0,0,0
2018-01-29,5,21,21,8,5,1,8,8,6,5,1,2,0,0,0,0,1,0,0,0,0,0
2018-01-30,1,28,24,8,0,3,7,7,2,2,0,3,0,1,0,0,0,0,0,0,0,0
2018-01-31,3,32,30,8,3,2,11,5,4,3,0,1,0,1,0,0,0,0,0,0,0,0
2018-02-01,2,25,26,6,4,1,6,9,1,8,0,1,0,0,1,0,0,0,1,0,0,0
2018-02-02,2,23,22,12,5,3,6,5,5,1,1,1,0,0,1,0,0,0,0,0,0,0
2018-02-03,3,25,29,7,3,4,6,8,4,4,0,4,0,0,0,0,0,0,1,0,0,0
2018-02-04,4,31,27,10,4,1,8,14,0,2,0,4,0,0,1,0,0,0,1,0,0,0
